,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
126,Ibrahim Cissé,Angers,Senegal,24,61,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.1
127,Ibrahim Cissé,Nice,Côte d’Ivoire,21,48,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.3
128,Alexis Claude Maurice,Nice,France,22,1633,1,1,2,0,61%,59%,56%,0.2,53.4,0.6,31.0,88%,0.05,1,3.1,1.5,0,2.1,0.6,4,0.0,0,0,0.05,0.05,26%,6.5
129,Yannis Clementia,Nice,France,23,180,0,0,0,0,-,100%,100%,0.0,35.5,0.0,22.5,58%,0.00,0,0.0,0.0,0,0.0,0.0,0,2.5,0,0,0.00,0.00,0%,6.6
130,Marcus Coco,Nantes,France,24,15,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
131,Renaud Cohade,FC Metz,France,36,768,1,0,3,0,76%,63%,44%,0.6,81.3,0.9,64.5,84%,0.00,0,0.6,2.6,0,0.9,0.5,2,0.0,0,0,0.12,0.12,50%,6.6
132,Racine Coly,Nice,Senegal,24,651,1,0,3,0,56%,58%,57%,2.8,90.8,1.4,62.3,86%,0.00,0,0.6,1.3,0,0.8,0.7,2,0.0,0,1,0.14,0.14,83%,6.4
133,Daniel Congré,Montpellier,France,35,1943,0,1,4,0,75%,56%,56%,2.6,53.0,2.2,41.4,83%,0.05,2,0.2,0.3,0,0.4,0.1,7,0.0,0,1,0.00,0.00,22%,6.6
134,Benjamin Corgnet,Strasbourg,France,33,260,0,0,0,0,100%,48%,44%,1.0,39.5,1.4,22.5,62%,0.00,0,1.0,3.1,0,1.4,0.3,1,0.0,0,0,0.00,0.00,25%,5.8
135,Maxwel Cornet,Lyon,Côte d’Ivoire,24,1327,4,3,1,0,63%,53%,54%,1.1,64.8,1.3,39.3,76%,0.21,5,1.3,5.3,0,1.6,0.9,6,0.0,0,2,0.27,0.27,54%,6.7
136,Quentin Cornette,Amiens,France,26,342,0,2,0,0,43%,50%,43%,0.5,62.6,1.3,22.9,77%,0.52,3,2.4,12.4,0,0.8,0.3,3,0.0,0,0,0.00,0.00,33%,6.0
137,Marquinhos,PSG,Brazil,26,1472,3,1,1,0,55%,51%,54%,1.8,92.1,1.5,79.2,94%,0.06,2,0.4,0.2,0,0.7,0.2,10,0.0,0,1,0.18,0.18,27%,7.4
138,Benoît Costil,Bordeaux,France,33,2520,0,0,1,0,-,100%,69%,0.4,35.9,0.1,27.9,67%,0.00,0,0.1,0.0,0,0.0,0.0,6,2.7,1,1,0.00,0.00,0%,6.5
139,Kalifa Coulibaly,Nantes,Mali,29,1616,4,0,1,0,58%,53%,42%,1.7,34.9,0.3,18.3,57%,0.00,0,0.5,0.5,0,2.7,1.1,9,0.0,0,0,0.23,0.23,42%,6.2
140,Senou Coulibaly,Dijon,Mali,26,669,0,0,0,0,47%,69%,67%,5.7,68.1,1.3,52.9,82%,0.00,0,0.3,0.1,0,0.7,0.0,1,0.0,0,0,0.00,0.00,0%,6.1
141,Yoann Court,Brest,France,30,1472,3,7,6,0,64%,32%,41%,0.9,50.8,0.9,29.4,75%,0.43,8,0.6,4.5,0,2.0,0.6,6,0.0,0,2,0.18,0.18,30%,6.5
142,Nicolas Cozza,Montpellier,France,21,556,0,0,1,0,100%,50%,57%,2.9,49.5,1.3,39.8,82%,0.00,0,0.2,0.0,0,0.2,0.0,3,0.0,0,0,0.00,0.00,0%,6.5
143,Wylan Cyprien,Nice,France,25,1774,7,3,2,0,58%,59%,51%,0.8,80.6,0.9,63.5,88%,0.15,5,0.7,4.9,5,2.9,1.0,3,0.0,0,2,0.35,0.10,33%,6.9
144,Nuno Jóia,Strasbourg,Cape Verde Islands,29,518,1,0,4,0,67%,62%,53%,0.5,47.7,0.9,23.9,63%,0.00,0,2.4,1.0,0,3.1,1.2,4,0.0,0,0,0.17,0.17,39%,6.2
145,Dante,Nice,Brazil,37,1890,1,0,7,0,60%,64%,62%,3.6,90.1,1.3,77.6,91%,0.00,0,0.2,0.1,0,0.9,0.3,3,0.0,0,2,0.05,0.05,33%,7.0
146,Lucas Da Cunha,Stade Rennais,France,19,72,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.8
147,José Fonte,Lille,Portugal,36,2206,1,1,4,0,60%,60%,58%,3.6,69.5,1.1,60.0,87%,0.05,1,0.1,0.1,0,0.7,0.2,11,0.0,0,1,0.05,0.05,25%,6.7
148,Thiago Silva,PSG,Brazil,36,1577,0,0,1,0,56%,65%,70%,2.9,95.5,1.4,85.4,95%,0.00,0,0.1,0.1,0,0.3,0.1,12,0.0,0,2,0.00,0.00,33%,7.2
149,Gabriel Silva,Saint-Étienne,Brazil,29,231,0,0,0,0,33%,60%,61%,2.4,51.6,1.6,30.1,66%,0.00,0,0.0,1.6,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.9
150,Damien da Silva,Stade Rennais,France,32,2245,1,2,3,0,55%,65%,61%,5.5,62.2,1.1,50.4,85%,0.08,2,0.2,0.2,0,0.2,0.1,10,0.0,0,2,0.04,0.04,40%,6.8
151,Xeka,Lille,Portugal,26,706,0,0,4,0,53%,44%,44%,0.8,69.6,0.5,57.5,85%,0.00,2,0.4,0.5,0,1.1,0.5,9,0.0,0,0,0.00,0.00,44%,6.4
152,Neymar Jr.,PSG,Brazil,28,1322,13,6,3,0,55%,21%,55%,0.0,96.5,0.3,59.9,80%,0.41,8,5.8,3.6,4,4.8,2.5,9,0.0,0,6,0.88,0.61,51%,8.5
153,Colin Dagba,PSG,France,22,666,0,0,1,0,40%,25%,38%,0.9,65.4,0.7,44.3,92%,0.00,1,0.8,3.4,0,0.3,0.0,6,0.0,0,0,0.00,0.00,0%,6.4
154,Luiz Araújo,Lille,Brazil,24,818,2,1,1,0,69%,36%,49%,0.4,53.3,0.6,30.1,77%,0.11,3,2.1,3.3,0,2.6,1.2,7,0.0,0,0,0.22,0.22,46%,6.3
155,Jemerson,Monaco,Brazil,28,1060,0,0,2,1,62%,50%,53%,2.0,64.7,1.3,52.2,84%,0.00,1,0.2,0.3,0,0.0,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
156,Nicolas de Préville,Bordeaux,France,29,2002,6,4,4,0,60%,49%,43%,0.8,64.7,0.3,37.3,78%,0.18,8,1.5,5.9,1,2.1,0.9,6,0.0,0,3,0.27,0.23,43%,6.7
157,Jean Lucas,Lyon,Brazil,22,191,1,0,3,0,50%,11%,51%,0.0,99.4,1.4,69.4,91%,0.00,0,2.3,1.9,0,2.8,0.9,4,0.0,0,0,0.47,0.47,33%,6.9
158,Lucas Deaux,Nimes,France,31,1338,2,1,2,0,56%,67%,60%,1.2,63.0,1.0,46.1,76%,0.06,2,0.6,0.9,0,1.0,0.3,5,0.0,0,1,0.14,0.14,33%,6.8
159,Mathieu Debuchy,Saint-Étienne,France,35,1770,1,1,2,0,62%,64%,58%,2.8,71.5,2.2,42.0,73%,0.05,1,0.6,3.2,0,0.7,0.1,2,0.0,0,0,0.05,0.05,23%,6.4
160,Romain Del Castillo,Stade Rennais,France,24,1243,2,5,2,0,70%,40%,44%,0.3,50.4,0.5,30.1,79%,0.34,5,2.4,1.6,1,1.9,0.7,7,0.0,0,0,0.14,0.07,36%,6.5
161,Thomas Delaine,FC Metz,France,28,1254,0,0,4,0,59%,30%,43%,1.6,63.1,1.0,34.4,74%,0.00,0,0.9,4.6,0,0.4,0.2,4,0.0,0,0,0.00,0.00,50%,6.1
162,Paul Delecroix,FC Metz,France,32,135,0,0,0,0,-,-,-,0.0,31.3,0.0,26.0,59%,0.00,0,0.0,0.0,0,0.0,0.0,0,1.3,0,0,0.00,0.00,0%,5.7
163,Andy Delort,Montpellier,Algeria,29,2286,9,3,5,0,61%,51%,43%,0.3,47.3,0.1,27.2,62%,0.12,9,1.0,3.5,0,3.3,1.2,8,0.0,0,1,0.35,0.35,36%,6.5
164,Moussa Dembélé,Lyon,France,24,2189,16,2,3,0,58%,45%,36%,1.2,34.6,0.1,17.8,70%,0.08,2,0.9,0.1,4,2.3,1.1,9,0.0,0,1,0.66,0.50,46%,6.6
165,Jason Denayer,Lyon,Belgium,25,2132,0,1,0,0,75%,55%,57%,3.4,75.7,0.7,67.5,94%,0.05,0,0.4,0.1,0,0.2,0.1,9,0.0,0,2,0.00,0.00,40%,6.9
166,Kevin Denkey,Nimes,Togo,19,596,3,1,1,0,60%,33%,39%,0.1,37.5,0.1,20.7,66%,0.15,1,0.8,1.1,0,3.0,1.1,3,0.0,0,0,0.45,0.45,35%,5.8
167,Memphis Depay,Lyon,Netherlands,26,1022,9,2,0,0,74%,25%,43%,0.2,59.9,0.2,38.9,78%,0.18,5,2.0,3.2,1,4.2,1.9,4,0.0,0,4,0.79,0.70,44%,7.1
168,Ángel di María,PSG,Argentina,32,2005,8,14,2,0,77%,28%,43%,0.1,76.2,0.4,49.0,78%,0.63,29,2.7,7.3,1,3.3,1.1,14,0.0,0,2,0.36,0.32,32%,7.5
169,Boulaye Dia,Stade de Reims,Senegal,23,1818,7,1,0,0,73%,24%,34%,0.8,30.7,0.3,15.5,74%,0.05,3,1.0,0.2,1,1.9,0.8,10,0.0,0,0,0.35,0.30,45%,6.2
170,Fousseni Diabaté,Amiens,Mali,25,1199,1,3,3,0,63%,35%,41%,0.2,50.9,0.7,32.2,78%,0.23,2,2.0,2.2,0,0.5,0.1,3,0.0,0,0,0.07,0.07,29%,6.2
171,Bafodé Diakité,Toulouse,France,19,1368,2,0,1,1,81%,51%,59%,4.7,55.2,1.5,41.9,88%,0.00,0,0.3,0.5,0,0.7,0.4,3,0.0,0,1,0.14,0.14,60%,6.7
172,Abdou Diallo,PSG,France,24,1203,0,1,4,0,55%,59%,58%,1.9,89.9,0.8,77.2,93%,0.07,1,1.2,0.3,0,0.4,0.1,9,0.0,0,0,0.00,0.00,40%,7.1
173,Habib Diallo,FC Metz,Senegal,25,2200,12,3,2,1,38%,40%,38%,1.6,33.1,0.1,18.3,67%,0.13,2,0.9,0.2,1,3.1,1.3,7,0.0,0,0,0.50,0.45,42%,6.5
174,Ibrahima Diallo,Brest,France,21,1563,0,1,2,0,58%,55%,57%,0.9,57.7,1.3,45.7,87%,0.05,1,1.3,0.3,0,0.3,0.1,6,0.0,0,0,0.00,0.00,40%,6.6
175,Moussa Diarra,Toulouse,France,20,90,0,0,0,0,100%,14%,45%,2.0,68.0,3.0,56.0,77%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.2
176,Luiz Gustavo,Marseille,Brazil,33,189,0,0,0,0,43%,50%,40%,1.9,63.8,2.9,45.7,96%,0.00,0,0.0,0.9,0,0.9,0.0,1,0.0,0,0,0.00,0.00,0%,6.7
177,Lucas Dias,Nimes,France,21,316,0,0,0,0,100%,100%,100%,1.3,25.7,0.0,20.2,52%,0.00,0,0.0,0.0,0,0.0,0.0,1,2.7,0,0,0.00,0.00,0%,6.5
178,Raphinha,Stade Rennais,Brazil,24,1695,5,3,4,0,86%,39%,43%,0.6,57.2,1.2,30.2,72%,0.16,7,2.4,4.8,1,2.3,0.8,7,0.0,0,2,0.26,0.22,34%,6.7
179,Bakaye Dibassy,Amiens,Mali,31,1870,2,0,5,1,46%,36%,51%,3.5,55.1,1.7,40.9,79%,0.00,0,0.4,0.5,0,0.2,0.2,5,0.0,0,1,0.10,0.10,80%,6.1
180,Tristan Dingomé,Stade de Reims,Cameroon,29,900,0,1,1,0,33%,18%,33%,0.1,46.3,0.5,34.9,74%,0.10,2,0.4,1.6,0,0.9,0.1,5,0.0,0,0,0.00,0.00,11%,5.8
181,Loïs Diony,Saint-Étienne,France,27,669,2,0,1,0,34%,29%,37%,0.0,26.9,0.1,12.8,66%,0.00,1,0.1,0.9,0,2.0,0.9,1,0.0,0,0,0.27,0.27,47%,5.8
182,Assane Dioussé,Saint-Étienne,Senegal,23,117,0,0,1,0,100%,50%,31%,0.8,50.0,0.0,38.5,76%,0.00,0,1.5,0.0,0,0.8,0.8,0,0.0,0,0,0.00,0.00,100%,6.4
183,Axel Disasi,Stade de Reims,France,22,2430,1,0,3,0,67%,58%,55%,3.3,65.5,0.9,54.4,84%,0.00,0,0.1,0.1,0,0.6,0.1,11,0.0,0,0,0.04,0.04,20%,6.6
184,Alexander Djiku,Strasbourg,Ghana,26,2063,1,1,6,0,69%,65%,61%,3.4,67.4,2.3,53.4,86%,0.05,0,0.4,0.3,0,0.9,0.3,8,0.0,0,4,0.05,0.05,35%,6.8
185,Keagan Dolly,Montpellier,South Africa,27,143,0,0,1,0,50%,0%,35%,0.0,62.9,0.6,44.1,80%,0.00,0,1.3,2.5,0,2.5,1.9,1,0.0,0,0,0.00,0.00,75%,6.0
186,Tasos Donis,Stade de Reims,Greece,24,606,0,0,1,0,50%,27%,38%,0.5,33.3,0.1,14.3,66%,0.00,0,2.8,3.4,0,2.2,1.0,7,0.0,0,0,0.00,0.00,47%,5.8
187,Gabriel,Lille,Brazil,22,2087,1,0,3,0,66%,65%,67%,3.1,76.9,1.1,64.0,82%,0.00,0,0.1,0.1,0,0.7,0.2,12,0.0,0,2,0.05,0.05,24%,6.8
188,Mathieu Dossevi,Toulouse,Togo,32,1758,1,2,0,0,59%,19%,43%,0.2,53.4,0.7,27.0,76%,0.10,7,1.6,10.0,0,1.2,0.1,3,0.0,0,0,0.05,0.05,13%,6.2
189,Moussa Doumbia,Stade de Reims,Mali,26,1733,2,1,7,0,49%,18%,46%,0.2,54.9,0.6,32.5,81%,0.05,2,1.9,2.3,1,2.2,0.5,11,0.0,0,0,0.11,0.05,21%,6.2
190,Souleymane Doumbia,Stade Rennais,Côte d’Ivoire,24,540,0,1,1,0,46%,31%,53%,2.3,71.5,0.7,42.2,80%,0.17,0,1.3,3.2,0,0.0,0.0,4,0.0,0,0,0.00,0.00,0%,6.7
191,Julian Draxler,PSG,Germany,27,685,0,4,5,0,77%,61%,39%,0.1,76.9,1.3,61.8,90%,0.52,3,1.1,1.4,0,1.7,0.7,4,0.0,0,0,0.00,0.00,38%,7.2
192,Léo Dubois,Lyon,France,26,1347,0,0,3,0,69%,80%,61%,1.9,76.6,1.1,49.7,83%,0.00,1,0.7,4.0,0,0.3,0.0,5,0.0,0,0,0.00,0.00,0%,6.5
193,Haris Duljević,Nimes,Bosnia and Herzegovina,26,515,0,3,0,0,50%,29%,48%,0.2,46.8,0.3,25.0,73%,0.52,3,2.5,1.9,0,2.5,0.7,3,0.0,0,1,0.00,0.00,29%,6.1
194,Riza Durmisi,Nice,Denmark,26,160,0,0,0,0,-,0%,0%,1.7,66.9,1.1,44.4,87%,0.00,0,0.0,5.1,0,0.6,0.6,0,0.0,0,0,0.00,0.00,100%,5.9
195,Jean-Kevin Duverne,Brest,France,23,1177,0,0,0,0,62%,41%,50%,3.4,77.6,1.6,65.0,84%,0.00,0,0.5,0.0,0,0.1,0.1,4,0.0,0,0,0.00,0.00,50%,6.4
196,Bruno Ecuélé Manga,Dijon,Gabon,32,2520,0,0,2,0,74%,69%,66%,3.9,59.5,1.5,48.1,85%,0.00,0,0.2,0.1,0,0.6,0.0,6,0.0,0,1,0.00,0.00,0%,6.5
197,Farid El Melali,Angers,Algeria,23,306,3,0,0,0,71%,67%,37%,1.2,56.8,0.9,26.2,78%,0.00,0,2.4,2.1,0,1.8,1.5,4,0.0,0,0,0.88,0.88,83%,6.4
198,Tiago Djaló,Lille,Portugal,20,664,0,0,1,0,44%,55%,51%,3.7,71.0,1.4,59.9,86%,0.00,0,0.3,0.4,0,0.0,0.0,2,0.0,0,1,0.00,0.00,0%,6.6
199,Renaud Emond,Nantes,Belgium,28,291,0,0,1,0,33%,27%,38%,1.6,35.0,0.0,23.5,71%,0.00,0,0.6,0.0,0,1.2,0.3,1,0.0,0,0,0.00,0.00,25%,5.6
200,Cesc Fabregas,Monaco,Spain,33,934,0,3,1,1,46%,70%,45%,0.3,83.5,0.8,70.9,85%,0.29,2,0.4,2.9,0,0.9,0.1,5,0.0,0,0,0.00,0.00,11%,6.5
201,Julien Faussurier,Brest,France,33,1980,2,3,1,0,57%,43%,45%,1.8,69.0,1.5,41.5,72%,0.14,2,0.2,3.6,0,0.5,0.2,7,0.0,0,0,0.09,0.09,50%,6.4
202,Zinedine Ferhat,Nimes,Algeria,27,2249,3,4,1,0,62%,61%,51%,0.7,54.8,0.6,29.9,70%,0.16,8,1.8,6.6,0,1.9,0.5,6,0.0,0,4,0.12,0.12,28%,6.7
203,Jordan Ferri,Montpellier,France,28,1153,0,0,1,1,46%,50%,45%,0.9,73.0,0.8,53.9,84%,0.00,1,1.6,2.3,0,0.9,0.3,3,0.0,0,1,0.00,0.00,36%,6.5
204,Mamadou Fofana,FC Metz,Mali,22,1588,0,0,4,0,61%,39%,52%,2.9,55.0,1.5,42.7,84%,0.00,0,0.2,0.1,0,0.6,0.0,6,0.0,0,1,0.00,0.00,0%,6.4
205,Youssouf Fofana,Monaco,France,21,1622,1,2,1,0,57%,60%,47%,0.7,58.7,1.3,43.0,84%,0.11,0,0.8,0.7,0,1.2,0.3,5,0.0,0,0,0.05,0.05,29%,6.5
206,Wesley Fofana,Saint-Étienne,France,19,1214,1,0,4,0,62%,71%,66%,3.9,63.5,2.9,47.3,82%,0.00,0,0.2,0.1,0,0.4,0.1,2,0.0,0,0,0.07,0.07,17%,6.6
207,Thomas Foket,Stade de Reims,Belgium,26,2430,0,1,3,0,61%,44%,57%,1.9,59.5,1.6,36.0,79%,0.04,1,0.4,1.7,0,0.3,0.0,12,0.0,0,0,0.00,0.00,13%,6.6
208,Lamine Fomba,Nimes,France,22,1374,0,0,5,0,53%,49%,48%,0.7,44.1,1.6,26.1,69%,0.00,0,0.7,0.4,0,0.9,0.1,6,0.0,0,0,0.00,0.00,14%,6.2
209,Lyle Foster,Monaco,South Africa,20,62,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
210,Angelo Fulgini,Angers,France,24,1585,1,1,2,0,68%,43%,55%,0.5,73.1,1.2,48.9,80%,0.05,2,2.8,3.4,0,2.0,0.9,9,0.0,0,2,0.05,0.05,46%,6.8
211,Ruben Gabrielsen,Toulouse,Norway,28,657,0,0,0,1,66%,67%,65%,5.5,50.9,1.0,40.6,82%,0.00,0,0.4,0.0,0,0.6,0.1,1,0.0,0,0,0.00,0.00,25%,6.1
212,Nicolás Gaitán,Lille,Argentina,32,50,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,-,6.0
213,Marvin Gakpa,FC Metz,France,27,462,0,0,0,0,64%,15%,35%,0.2,66.0,0.6,46.4,77%,0.00,1,0.6,4.5,0,2.7,0.4,2,0.0,0,0,0.00,0.00,14%,6.0
214,Ignatius Ganago,Nice,Cameroon,21,1233,3,1,0,0,60%,39%,47%,0.9,41.5,0.3,24.5,80%,0.07,2,1.5,1.4,0,1.2,0.4,3,0.0,0,0,0.22,0.22,35%,6.0
215,Yann Gboho,Stade Rennais,France,19,222,1,1,1,0,100%,29%,42%,0.0,47.0,0.4,20.7,76%,0.41,0,3.6,0.4,0,1.2,0.4,2,0.0,0,0,0.41,0.41,33%,5.8
216,Jérémy Gelin,Stade Rennais,France,23,922,0,0,1,0,31%,55%,63%,3.0,63.8,1.5,53.1,89%,0.00,0,0.0,0.1,0,0.4,0.1,5,0.0,0,0,0.00,0.00,25%,6.4
217,Valère Germain,Marseille,France,30,1347,2,4,1,0,64%,40%,40%,1.5,41.9,0.5,27.0,76%,0.27,4,0.2,1.7,0,1.3,0.3,10,0.0,0,0,0.14,0.14,20%,6.1
218,Saman Ghoddoos,Amiens,Iran,27,229,1,0,1,0,100%,40%,32%,1.2,51.6,1.6,31.3,79%,0.00,1,0.8,6.3,0,2.4,1.2,1,0.0,0,0,0.39,0.39,50%,6.1
219,Andrei Girotto,Nantes,Brazil,28,2179,1,0,5,0,67%,56%,59%,4.3,65.0,1.3,50.9,84%,0.00,1,0.1,0.2,0,0.9,0.2,10,0.0,0,1,0.05,0.05,23%,6.9
220,Kamil Glik,Monaco,Poland,32,2070,1,0,5,0,52%,57%,58%,4.9,60.2,1.2,49.0,88%,0.00,0,0.0,0.0,0,0.5,0.1,7,0.0,0,0,0.05,0.05,25%,6.3
221,Joris Gnagnon,Stade Rennais,Côte d’Ivoire,23,1274,0,1,2,0,88%,59%,62%,3.9,57.1,1.3,45.3,90%,0.07,2,0.3,0.2,0,0.6,0.1,7,0.0,0,1,0.00,0.00,22%,6.7
222,Eddy Gnahoré,Amiens,France,26,1136,0,0,3,0,58%,44%,33%,1.8,71.3,0.9,57.1,91%,0.00,1,0.2,0.4,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.4
223,Mauro Goicoechea,Toulouse,Uruguay,32,180,0,0,0,0,-,50%,50%,1.0,37.0,0.0,30.0,48%,0.00,0,0.0,0.0,0,0.0,0.0,0,4.0,0,0,0.00,0.00,0%,5.4
224,Aleksandr Golovin,Monaco,Russia,24,2069,3,4,5,0,55%,36%,51%,0.7,65.2,1.3,43.0,82%,0.17,8,1.7,5.5,0,1.7,0.6,7,0.0,0,3,0.14,0.14,37%,6.8
225,Alfred Gomis,Dijon,Senegal,27,1621,0,0,0,0,-,100%,90%,1.1,47.2,0.0,34.4,65%,0.00,0,0.1,0.0,0,0.0,0.0,6,3.5,0,2,0.00,0.00,0%,6.8
226,Mathieu Goncalves,Toulouse,France,19,314,0,0,1,0,50%,50%,46%,2.9,50.2,0.6,39.6,77%,0.00,0,0.6,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.4
227,Álvaro González,Marseille,Spain,30,1629,0,0,4,1,62%,62%,63%,3.4,57.8,1.0,48.5,86%,0.00,1,0.2,0.1,0,0.7,0.2,8,0.0,0,0,0.00,0.00,23%,6.5
228,Niklas Gothe,Dijon,Germany,50,90,0,0,0,0,100%,67%,75%,1.0,27.0,1.0,13.0,92%,0.00,0,0.0,1.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,-
229,Prince-Désir Gouano,Amiens,France,26,270,0,0,0,0,67%,50%,57%,4.7,43.7,0.7,34.3,88%,0.00,0,0.0,0.3,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.4
230,Max-Alain Gradel,Toulouse,Côte d’Ivoire,32,1641,3,2,4,0,58%,35%,47%,0.9,53.4,0.6,27.3,70%,0.11,4,2.0,4.2,2,2.1,0.7,2,0.0,0,1,0.16,0.05,33%,6.4
231,Samuel Grandsir,Brest,France,24,1500,3,1,0,0,57%,19%,40%,0.2,48.9,0.7,27.6,77%,0.06,3,1.4,3.5,0,1.6,0.5,5,0.0,0,0,0.18,0.18,33%,6.2
232,Clément Grenier,Stade Rennais,France,29,842,1,0,2,0,60%,59%,49%,1.7,60.1,0.9,45.4,77%,0.00,0,0.5,2.4,0,0.8,0.2,4,0.0,0,1,0.11,0.11,29%,6.5
233,Marcelo,Lyon,Brazil,33,1505,0,0,4,0,65%,70%,69%,4.5,80.8,1.3,69.4,85%,0.00,0,0.0,0.1,0,0.5,0.1,5,0.0,0,1,0.00,0.00,25%,6.9
234,Idrissa Gana Guèye,PSG,Senegal,31,1655,1,2,2,0,55%,57%,55%,0.6,101.7,1.7,85.0,93%,0.11,3,1.1,0.4,0,0.6,0.2,11,0.0,0,3,0.05,0.05,27%,7.5
235,Bruno Guimarães,Lyon,Brazil,22,270,0,0,1,0,55%,49%,59%,0.3,81.3,1.3,63.7,90%,0.00,0,1.3,0.0,0,0.7,0.0,2,0.0,0,0,0.00,0.00,0%,7.2
236,Sehrou Guirassy,Amiens,France,24,1927,9,2,6,0,61%,47%,46%,0.9,45.4,0.2,28.4,72%,0.09,1,0.7,0.4,3,2.1,0.9,5,0.0,0,1,0.42,0.28,42%,6.5
237,Rafik Guitane,Stade Rennais,France,21,14,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
238,Régis Gurtner,Amiens,France,33,2520,0,0,0,0,100%,93%,88%,0.8,34.4,0.0,25.9,61%,0.00,0,0.0,0.0,0,0.0,0.0,5,3.4,0,0,0.00,0.00,0%,6.3
239,Romain Hamouma,Saint-Étienne,France,33,865,6,1,2,0,73%,34%,40%,0.3,39.5,0.0,20.7,76%,0.09,3,0.9,4.3,0,1.9,1.1,2,0.0,0,2,0.57,0.57,60%,6.6
240,Benjamin Henrichs,Monaco,Germany,23,889,0,0,3,0,75%,56%,53%,1.1,70.2,1.7,46.5,84%,0.00,0,0.7,1.7,0,1.0,0.1,3,0.0,0,0,0.00,0.00,10%,6.4
241,Christophe Hérelle,Nice,Martinique,28,1106,3,0,3,1,74%,46%,47%,1.9,83.6,1.4,69.4,90%,0.00,0,0.1,0.8,0,0.5,0.2,2,0.0,0,0,0.24,0.24,50%,6.5
242,Ander Herrera,PSG,Spain,31,547,1,1,0,0,55%,66%,60%,0.7,91.8,0.8,76.8,93%,0.16,1,0.5,1.1,0,1.0,0.3,5,0.0,0,0,0.16,0.16,33%,7.0
243,Hilton,Montpellier,Brazil,43,2511,0,2,2,0,67%,68%,68%,4.3,62.6,1.8,50.3,80%,0.07,2,0.3,0.1,0,0.4,0.0,8,0.0,0,0,0.00,0.00,0%,6.7
244,Josué Homawoo,Nantes,France,23,44,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
245,Franck Honorat,Saint-Étienne,France,24,849,0,3,1,0,69%,32%,42%,0.9,53.8,0.5,31.2,66%,0.32,5,0.7,5.6,0,0.5,0.1,1,0.0,0,0,0.00,0.00,20%,6.1
246,Adrien Hunou,Stade Rennais,France,26,1209,8,1,2,0,86%,29%,45%,0.5,40.6,0.3,22.6,77%,0.07,1,0.3,0.7,1,2.1,1.2,7,0.0,0,0,0.59,0.52,57%,6.4
247,Hwang Uijo,Bordeaux,Korea Republic,28,1638,6,2,2,0,78%,46%,43%,0.1,36.0,0.3,22.4,83%,0.11,3,0.8,0.5,0,2.0,0.7,5,0.0,0,1,0.33,0.33,36%,6.2
248,Mauro Icardi,PSG,Argentina,27,1268,12,2,0,0,48%,35%,38%,0.8,20.4,0.1,12.1,86%,0.14,5,0.3,0.3,0,2.6,1.4,9,0.0,0,0,0.86,0.86,56%,6.6
249,Jonathan Ikoné,Lille,France,22,2076,3,6,6,0,65%,36%,44%,0.1,48.2,0.2,28.6,78%,0.26,7,3.0,0.9,1,1.6,0.6,12,0.0,0,0,0.13,0.09,39%,6.3
250,Edmilson Indjai,Saint-Étienne,Guinea-Bissau,20,45,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.6
251,Nicolas Isimat-Mirin,Toulouse,France,28,1260,1,0,4,0,57%,57%,56%,4.9,50.3,1.9,37.9,82%,0.00,0,0.1,0.0,0,0.3,0.3,0,0.0,0,0,0.07,0.07,100%,6.1
252,Christophe Jallet,Amiens,France,37,855,1,1,0,0,66%,42%,46%,2.5,71.9,1.9,44.0,79%,0.11,0,0.3,4.2,0,0.3,0.1,1,0.0,0,0,0.11,0.11,33%,6.5
