,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
124,Marco Fabián,Frankfurt,Mexico,31,418,1,0,0,0,61%,29%,39%,0.2,55.6,0.7,37.4,87%,0.00,1,1.3,2.6,0,3.6,0.9,0,0.0,0,0,0.22,0.22,24%,6.3
125,Ralf Fährmann,Schalke,Germany,32,3016,0,0,1,0,-,100%,87%,0.8,34.3,0.0,24.6,63%,0.00,1,0.0,0.0,0,0.0,0.0,13,2.7,2,2,0.00,0.00,0%,6.5
126,Simon Falette,Frankfurt,Guinea,28,2209,1,0,10,1,88%,69%,60%,5.1,65.2,2.4,49.9,76%,0.00,1,0.2,0.4,0,0.7,0.1,6,0.0,0,0,0.05,0.05,13%,6.7
127,Gelson Fernandes,Frankfurt,Switzerland,34,1035,0,0,4,0,79%,36%,49%,1.7,41.6,1.4,28.6,82%,0.00,0,0.3,0.0,0,0.1,0.1,7,0.0,0,0,0.00,0.00,100%,6.6
128,Bernardo,RB Leipzig,Brazil,25,1349,1,1,2,0,70%,68%,58%,5.1,77.2,1.2,47.0,74%,0.06,1,0.3,1.3,0,0.8,0.3,4,0.0,0,1,0.06,0.06,33%,6.6
129,Rafinha,Bayern,Brazil,35,1842,1,2,4,0,84%,48%,56%,1.1,97.8,1.6,77.1,90%,0.10,1,0.4,2.9,0,0.3,0.1,13,0.0,0,1,0.05,0.05,43%,7.2
130,Ailton Silva,Stuttgart,Brazil,25,105,0,0,0,0,62%,71%,62%,2.6,83.1,1.7,43.7,69%,0.00,0,2.6,2.6,0,0.9,0.0,1,0.0,0,0,0.00,0.00,0%,6.5
131,Alfreð Finnbogason,Augsburg,Iceland,31,1826,12,3,2,0,72%,21%,29%,0.3,37.6,0.7,21.7,72%,0.14,4,1.0,0.2,3,2.5,1.3,5,0.0,0,6,0.59,0.44,53%,6.7
132,Viktor Fischer,Mainz,Denmark,26,331,0,0,1,0,100%,20%,27%,0.3,44.9,0.8,28.0,78%,0.00,1,1.1,1.4,0,1.9,0.5,1,0.0,0,0,0.00,0.00,29%,5.9
133,Emil Forsberg,RB Leipzig,Sweden,29,1372,2,2,0,1,71%,31%,47%,0.3,59.8,0.5,35.3,80%,0.14,1,2.6,5.7,1,2.3,0.6,3,0.0,0,0,0.14,0.06,26%,6.3
134,Raphael Framberger,Augsburg,Germany,25,696,0,0,3,0,82%,52%,61%,1.8,62.4,1.8,31.0,69%,0.00,2,0.8,4.6,0,0.1,0.1,1,0.0,0,0,0.00,0.00,100%,6.4
135,Mike Frantz,Freiburg,Germany,34,1045,0,1,0,0,70%,58%,50%,1.0,32.3,1.1,20.2,72%,0.09,0,0.3,1.0,0,0.9,0.4,4,0.0,0,0,0.00,0.00,45%,6.0
136,Fabian Frei,Mainz,Switzerland,31,806,1,0,1,0,68%,50%,55%,1.9,59.7,1.8,47.5,82%,0.00,1,0.2,0.1,0,1.0,0.5,1,0.0,0,1,0.11,0.11,44%,6.5
137,Marco Friedl,W. Bremen,Austria,22,641,0,0,0,0,90%,61%,51%,2.0,73.6,1.3,45.8,80%,0.00,0,0.7,2.5,0,0.7,0.1,1,0.0,0,0,0.00,0.00,20%,6.3
138,Chris Führich,1. FC Köln,Germany,22,95,0,0,0,0,75%,50%,62%,0.9,46.4,0.0,27.5,79%,0.00,0,3.8,0.0,0,0.9,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
139,Niclas Füllkrug,Hannover,Germany,27,2388,14,3,2,0,68%,52%,46%,1.1,44.8,0.3,28.2,63%,0.12,3,0.8,0.6,3,3.3,1.2,5,0.0,0,4,0.53,0.41,38%,6.6
140,Mijat Gaćinović,Frankfurt,Serbia,25,1819,1,3,4,0,79%,35%,45%,1.0,50.4,1.9,29.1,72%,0.15,5,0.9,1.9,0,1.8,0.8,7,0.0,0,0,0.05,0.05,46%,6.5
141,Ulisses Garcia,W. Bremen,Switzerland,24,90,0,0,0,0,100%,100%,33%,2.0,38.0,0.0,22.0,77%,0.00,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.9
142,Jean-Philippe Gbamin,Mainz,Côte d’Ivoire,25,2591,1,3,4,0,81%,63%,56%,2.6,58.5,1.7,40.6,79%,0.11,3,1.1,0.2,0,0.9,0.4,7,0.0,0,2,0.04,0.04,44%,6.8
143,Theodor Gebre Selassie,W. Bremen,Czech Republic,33,2828,3,0,4,0,62%,53%,51%,2.2,59.0,1.6,34.9,76%,0.00,1,0.3,0.8,0,0.5,0.3,8,0.0,0,0,0.10,0.10,53%,6.5
144,Dennis Geiger,Hoffenheim,Germany,22,1594,2,1,9,0,69%,36%,43%,0.4,60.7,0.8,44.9,88%,0.05,0,0.6,1.5,0,1.2,0.2,8,0.0,0,0,0.12,0.12,19%,6.6
145,Christian Gentner,Stuttgart,Germany,35,2413,2,1,3,0,74%,37%,49%,1.6,61.4,1.3,44.0,72%,0.04,5,0.4,1.9,0,0.9,0.3,10,0.0,0,1,0.07,0.07,33%,6.6
146,Yannick Gerhardt,Wolfsburg,Germany,26,1224,1,1,1,0,76%,43%,57%,1.8,60.9,1.1,40.0,78%,0.07,1,0.7,1.8,0,0.7,0.1,4,0.0,0,0,0.07,0.07,22%,6.5
147,Rafal Gikiewicz,Freiburg,Poland,33,153,0,0,0,0,-,-,-,0.6,48.2,0.0,40.0,53%,0.00,0,0.0,0.0,0,0.0,0.0,0,2.4,0,0,0.00,0.00,0%,6.1
148,Daniel Ginczek,Stuttgart,Germany,29,1529,7,0,3,0,49%,41%,35%,0.7,33.5,0.3,19.6,61%,0.00,1,0.8,0.3,1,2.5,1.0,10,0.0,0,0,0.41,0.35,40%,6.1
149,Matthias Ginter,M'gladbach,Germany,26,3060,5,2,2,0,77%,62%,67%,3.1,71.6,1.2,60.1,87%,0.06,2,0.3,0.1,0,0.9,0.3,7,0.0,0,1,0.14,0.14,38%,6.7
150,Serge Gnabry,Hoffenheim,Germany,25,1519,10,5,0,0,69%,18%,44%,0.3,49.8,0.5,28.6,77%,0.30,5,2.7,1.6,0,2.9,1.4,8,0.0,0,1,0.59,0.59,49%,6.8
151,Mario Gómez,Stuttgart,Germany,35,2327,9,3,3,0,89%,47%,44%,1.2,34.6,0.1,21.5,63%,0.12,4,0.5,0.7,0,2.2,0.9,11,0.0,0,5,0.35,0.35,40%,6.4
152,Sergio Gómez,Dortmund,Spain,20,7,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,-
153,Jérôme Gondorf,W. Bremen,Germany,32,792,1,1,4,0,75%,37%,40%,1.0,46.7,0.7,27.1,71%,0.12,1,0.1,2.0,0,1.8,0.3,5,0.0,0,0,0.12,0.12,19%,5.9
154,Leon Goretzka,Schalke,Germany,25,1981,4,2,3,0,68%,50%,51%,1.4,57.5,1.9,38.6,80%,0.09,0,0.6,1.0,1,2.0,0.8,10,0.0,0,1,0.18,0.14,40%,6.8
155,Mario Götze,Dortmund,Germany,28,1607,2,3,1,0,86%,45%,49%,0.4,72.8,0.5,54.4,81%,0.17,10,0.9,2.4,0,1.3,0.5,8,0.0,0,0,0.11,0.11,35%,6.8
156,Mohamed Gouaida,HSV,Tunisia,27,59,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.2
157,Jeffrey Gouweleeuw,Augsburg,Netherlands,29,2386,0,0,4,0,77%,50%,52%,4.6,59.0,2.0,44.1,78%,0.00,0,0.3,0.1,0,0.5,0.1,8,0.0,0,1,0.00,0.00,14%,6.6
158,Michael Gregoritsch,Augsburg,Austria,26,2535,13,2,3,0,77%,50%,48%,1.9,42.0,0.3,26.6,68%,0.07,1,0.4,0.6,1,3.3,1.3,9,0.0,0,3,0.46,0.42,39%,6.5
159,Anto Grgic,Stuttgart,Switzerland,23,5,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
160,Vincenzo Grifo,M'gladbach,Italy,27,780,0,3,0,0,62%,50%,46%,0.5,61.0,0.6,44.0,77%,0.35,3,1.0,4.5,0,1.4,0.8,3,0.0,0,1,0.00,0.00,58%,6.3
161,Florian Grillitsch,Hoffenheim,Austria,25,1894,1,2,5,0,68%,46%,57%,1.0,65.3,1.9,49.8,83%,0.10,1,0.8,0.5,0,0.9,0.3,6,0.0,0,3,0.05,0.05,33%,6.7
162,Karim Guédé,Freiburg,Slovakia,35,60,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.2
163,Raphaël Guerreiro,Dortmund,Portugal,26,547,1,1,0,0,80%,25%,50%,1.3,85.2,1.8,58.0,84%,0.16,1,1.3,4.0,0,1.5,1.0,1,0.0,0,0,0.16,0.16,67%,6.6
164,Josuha Guilavogui,Wolfsburg,France,30,2408,3,2,7,0,71%,72%,54%,2.3,65.3,2.5,50.6,85%,0.07,4,0.4,0.5,0,0.8,0.3,5,0.0,0,1,0.11,0.11,33%,6.9
165,Sehrou Guirassy,1. FC Köln,France,24,846,4,0,2,0,100%,53%,48%,1.1,47.5,0.1,28.1,72%,0.00,1,0.6,0.1,2,3.4,1.2,2,0.0,0,1,0.42,0.22,34%,6.4
166,Péter Gulácsi,RB Leipzig,Hungary,30,2970,0,0,1,0,-,100%,71%,0.7,38.5,0.0,28.8,65%,0.00,0,0.0,0.0,0,0.0,0.0,6,2.9,0,0,0.00,0.00,0%,6.3
167,Manuel Gulde,Freiburg,Germany,29,1530,1,0,1,0,62%,64%,62%,4.1,56.4,0.8,46.3,84%,0.00,0,0.2,0.3,0,0.5,0.2,4,0.0,0,0,0.06,0.06,38%,6.3
168,Christian Günter,Freiburg,Germany,27,3060,1,3,2,0,73%,29%,52%,1.5,64.5,0.6,35.6,72%,0.09,3,1.0,5.2,0,0.8,0.3,9,0.0,0,0,0.03,0.03,35%,6.3
169,Janik Haberer,Freiburg,Germany,26,2758,3,4,9,0,79%,42%,45%,1.3,49.6,1.0,33.1,71%,0.14,6,0.8,0.5,1,1.4,0.5,9,0.0,0,1,0.10,0.06,37%,6.3
170,Alexander Hack,Mainz,Germany,27,1287,1,0,2,0,74%,71%,71%,5.8,63.0,1.8,45.4,77%,0.00,0,0.3,0.3,0,0.8,0.3,4,0.0,0,1,0.07,0.07,33%,6.9
171,Robin Hack,Hoffenheim,Germany,22,67,1,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.2
172,André Hahn,HSV,Germany,30,1351,3,0,0,0,73%,44%,39%,1.5,43.7,0.7,22.0,53%,0.00,1,0.3,2.5,0,2.8,1.1,5,0.0,0,0,0.20,0.20,38%,6.1
173,Izet Hajrović,W. Bremen,Bosnia and Herzegovina,29,180,0,0,3,0,-,22%,29%,0.5,61.0,1.0,32.5,74%,0.00,1,3.0,5.9,0,3.5,1.0,3,0.0,0,0,0.00,0.00,29%,6.0
174,Sébastien Haller,Frankfurt,Côte d’Ivoire,26,2352,9,4,2,0,64%,50%,44%,1.5,42.7,0.3,26.3,66%,0.15,7,0.6,0.2,2,1.6,0.6,6,0.0,0,4,0.34,0.27,39%,6.4
175,Marcel Halstenberg,RB Leipzig,Germany,29,1179,2,2,3,0,66%,70%,64%,2.5,74.5,1.8,45.2,78%,0.15,1,0.8,2.1,0,1.9,0.6,2,0.0,0,0,0.15,0.15,32%,6.8
176,Tim Handwerker,1. FC Köln,Germany,22,392,0,1,0,0,58%,37%,61%,1.8,51.8,1.4,27.0,70%,0.23,2,1.6,6.6,0,1.8,0.9,2,0.0,0,0,0.00,0.00,50%,6.0
177,Genki Haraguchi,Hertha BSC,Japan,29,206,0,1,2,1,100%,67%,57%,1.3,42.1,0.9,25.9,66%,0.44,1,3.1,0.9,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
178,Amine Harit,Schalke,Morocco,23,2052,3,3,3,0,70%,42%,56%,0.3,53.1,0.8,31.4,84%,0.14,5,2.3,1.1,1,1.1,0.4,10,0.0,0,0,0.14,0.09,40%,6.6
179,Martin Harnik,Hannover,Austria,33,1888,9,2,2,0,59%,47%,39%,1.1,41.4,0.4,27.0,67%,0.10,3,0.6,0.9,0,2.3,1.1,5,0.0,0,0,0.43,0.43,47%,6.2
180,Makoto Hasebe,Frankfurt,Japan,36,2089,0,0,3,1,60%,34%,57%,3.0,60.0,1.1,49.3,88%,0.00,0,0.1,0.2,0,0.1,0.1,5,0.0,0,2,0.00,0.00,50%,6.5
181,Kai Havertz,Leverkusen,Germany,21,2139,3,8,3,0,67%,47%,48%,0.9,63.3,0.8,45.5,81%,0.33,9,1.1,0.8,0,1.6,0.6,9,0.0,0,1,0.13,0.13,38%,6.8
182,Thorgan Hazard,M'gladbach,Belgium,27,2946,10,5,1,0,66%,33%,43%,0.4,58.8,0.9,35.9,76%,0.15,8,1.6,4.5,5,2.7,1.0,7,0.0,0,3,0.31,0.15,38%,6.8
183,Jonas Hector,1. FC Köln,Germany,30,1761,2,2,4,0,75%,57%,56%,2.6,76.5,1.4,48.9,82%,0.10,3,0.9,2.9,0,0.8,0.3,2,0.0,0,0,0.10,0.10,31%,6.8
184,Dominique Heintz,1. FC Köln,Germany,27,2790,1,0,3,0,70%,53%,55%,4.1,61.6,1.7,47.9,83%,0.00,2,0.3,0.7,0,0.3,0.1,5,0.0,0,0,0.04,0.04,38%,6.3
185,Marcel Heller,Augsburg,Germany,34,1301,0,1,1,1,65%,11%,39%,0.4,37.8,0.7,18.2,66%,0.07,4,0.6,5.8,0,0.8,0.3,6,0.0,0,0,0.00,0.00,36%,5.8
186,Benjamin Henrichs,Leverkusen,Germany,23,1258,0,1,1,1,66%,52%,56%,2.1,74.7,2.2,47.4,74%,0.07,2,0.5,2.6,0,1.4,0.1,8,0.0,0,1,0.00,0.00,11%,6.4
187,Patrick Herrmann,M'gladbach,Germany,29,1123,0,1,0,0,72%,31%,42%,1.2,45.5,1.4,25.1,71%,0.08,3,0.7,3.1,0,1.6,0.6,5,0.0,0,0,0.00,0.00,35%,6.1
188,Kaylen Hinds,Wolfsburg,England,22,90,0,0,0,0,100%,33%,36%,0.0,24.0,1.0,13.0,69%,0.00,0,0.0,2.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.2
189,Martin Hinteregger,Augsburg,Austria,28,2654,0,0,3,0,65%,54%,61%,4.3,59.7,1.7,45.0,79%,0.00,0,0.1,0.2,0,0.9,0.1,8,0.0,0,2,0.00,0.00,15%,6.5
190,Marwin Hitz,Augsburg,Switzerland,33,2880,0,0,2,0,100%,100%,76%,0.6,41.5,0.0,31.2,69%,0.00,0,0.0,0.0,0,0.0,0.0,9,3.7,1,3,0.00,0.00,0%,6.7
191,Nicolas Höfler,Freiburg,Germany,30,2258,1,3,7,0,63%,61%,57%,1.9,65.0,1.8,50.9,86%,0.12,2,0.7,0.1,0,0.4,0.0,7,0.0,0,2,0.04,0.04,9%,6.8
192,Jonas Hofmann,M'gladbach,Germany,28,1030,0,3,0,0,83%,28%,44%,1.1,54.4,1.1,31.6,75%,0.26,4,1.1,3.1,0,1.8,0.4,5,0.0,0,0,0.00,0.00,25%,6.2
193,Marco Höger,1. FC Köln,Germany,31,1677,0,0,4,0,67%,57%,53%,1.3,79.4,1.3,63.5,84%,0.00,0,0.8,0.4,0,0.5,0.0,4,0.0,0,0,0.00,0.00,0%,6.6
194,Lucas Höler,Freiburg,Germany,26,917,1,0,0,0,83%,60%,48%,0.8,43.5,0.7,23.2,59%,0.00,0,1.5,0.4,0,1.3,0.6,3,0.0,0,0,0.10,0.10,46%,6.0
195,Lewis Holtby,HSV,Germany,30,1196,6,0,1,0,66%,31%,48%,0.7,62.8,0.8,40.8,80%,0.00,0,0.8,2.2,0,1.7,0.8,2,0.0,0,3,0.45,0.45,43%,6.7
196,Gerrit Holtmann,Mainz,Germany,25,898,2,1,1,0,82%,48%,39%,0.3,55.2,1.2,24.9,75%,0.10,2,0.9,4.5,0,2.0,0.9,6,0.0,0,0,0.20,0.20,45%,6.3
197,Timo Horn,1. FC Köln,Germany,27,3060,0,0,0,0,67%,93%,81%,0.9,38.4,0.0,29.5,54%,0.00,0,0.0,0.0,0,0.0,0.0,5,4.0,1,0,0.00,0.00,0%,6.5
198,Jannes-Kilian Horn,1. FC Köln,Germany,23,827,0,0,0,0,69%,26%,59%,2.5,49.3,1.9,30.6,81%,0.00,2,0.3,2.4,0,0.2,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
199,Lukáš Hrádecký,Frankfurt,Finland,30,3060,0,0,1,0,-,100%,83%,1.1,44.1,0.0,33.4,63%,0.00,0,0.0,0.0,0,0.0,0.0,7,2.7,0,1,0.00,0.00,0%,6.4
200,Branimir Hrgota,Frankfurt,Sweden,27,195,0,0,1,0,80%,0%,23%,0.5,37.4,0.0,20.8,71%,0.00,0,0.9,0.9,0,1.4,0.9,1,0.0,0,0,0.00,0.00,67%,5.7
201,Timo Hübers,Hannover,Germany,24,450,0,1,2,0,91%,55%,58%,5.4,52.6,1.8,34.0,76%,0.20,0,0.2,0.0,0,0.8,0.2,0,0.0,0,0,0.00,0.00,25%,6.5
202,Benjamin Hübner,Hoffenheim,Germany,31,2319,3,2,9,0,79%,65%,62%,3.9,71.8,2.0,56.4,84%,0.08,0,0.2,0.1,0,0.9,0.2,9,0.0,0,1,0.12,0.12,26%,7.0
203,Florian Hübner,Hannover,Germany,29,322,0,0,2,0,90%,52%,57%,5.9,58.9,1.7,43.7,85%,0.00,0,0.0,0.0,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.4
204,Mats Hummels,Bayern,Germany,31,2213,1,1,3,0,84%,62%,63%,2.3,94.5,2.2,82.1,87%,0.05,1,0.5,0.2,0,1.1,0.2,13,0.0,0,1,0.05,0.05,19%,7.4
205,Aaron Hunt,HSV,Germany,34,2167,3,2,1,0,67%,43%,46%,0.7,63.4,0.6,42.7,80%,0.08,5,0.8,7.0,1,1.3,0.3,7,0.0,0,3,0.13,0.08,27%,6.4
206,Vedad Ibišević,Hertha BSC,Bosnia and Herzegovina,36,1453,6,4,4,1,81%,45%,38%,1.4,37.3,0.3,22.7,71%,0.25,3,0.6,0.3,2,2.4,1.3,5,0.0,0,2,0.37,0.25,55%,6.2
207,Stefan Ilsanker,RB Leipzig,Austria,31,1284,0,1,3,0,78%,52%,51%,3.8,78.3,1.8,62.1,84%,0.07,1,0.3,0.7,0,0.3,0.1,2,0.0,0,1,0.00,0.00,20%,6.6
208,Emiliano Insúa,Stuttgart,Argentina,31,2107,0,2,2,0,74%,47%,52%,1.6,60.4,1.5,32.7,75%,0.08,2,1.7,3.8,0,0.4,0.1,9,0.0,0,0,0.00,0.00,30%,6.5
209,Pablo Insúa,Schalke,Spain,27,26,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.0
210,Alexander Isak,Dortmund,Sweden,21,116,0,0,0,0,-,50%,35%,0.0,33.4,0.0,18.6,75%,0.00,0,0.8,0.8,0,3.9,0.0,2,0.0,0,0,0.00,0.00,0%,5.9
211,Tatsuya Ito,HSV,Japan,23,1013,0,2,1,0,81%,8%,43%,0.1,53.7,0.5,31.4,80%,0.18,2,2.0,2.4,0,1.1,0.3,3,0.0,0,0,0.00,0.00,33%,6.2
212,Gian-Luca Itter,Wolfsburg,Germany,21,414,0,0,1,0,63%,66%,55%,2.2,55.0,1.1,32.2,76%,0.00,0,1.1,1.9,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.2
213,Paul Jaeckel,Wolfsburg,Germany,22,270,0,0,0,0,100%,77%,56%,2.7,59.0,0.3,48.0,76%,0.00,1,0.3,1.3,0,1.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.5
214,Killian Jakob,Augsburg,Germany,22,51,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.5
215,Vasilije Janjicic,HSV,Switzerland,22,318,0,0,1,0,79%,31%,56%,1.4,55.2,0.8,42.2,81%,0.00,0,0.3,0.0,0,0.6,0.3,1,0.0,0,0,0.00,0.00,50%,6.5
216,Christoph Janker,Augsburg,Germany,35,73,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,6.3
217,Tony Jantschke,M'gladbach,Germany,30,717,0,1,2,0,85%,65%,58%,2.6,65.0,0.8,42.4,69%,0.13,0,0.3,1.4,0,0.1,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
218,Bakery Jatta,HSV,Gambia,22,293,0,1,1,0,86%,42%,45%,1.5,56.3,0.9,29.7,65%,0.31,0,0.6,1.5,0,0.9,0.6,2,0.0,0,0,0.00,0.00,67%,6.0
219,Tin Jedvaj,Leverkusen,Croatia,24,598,0,0,1,0,60%,48%,50%,2.4,66.2,1.4,48.8,79%,0.00,0,0.6,1.4,0,0.8,0.1,1,0.0,0,0,0.00,0.00,20%,6.2
220,Ji Dongwon,Augsburg,Korea Republic,29,17,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
221,Aron Jóhannsson,W. Bremen,United States,30,268,1,0,0,0,75%,45%,42%,1.7,52.2,0.3,31.8,80%,0.00,2,1.3,1.7,0,3.0,2.3,2,0.0,0,0,0.33,0.33,78%,6.3
222,Fabian Johnson,M'gladbach,United States,32,465,1,0,0,0,63%,28%,57%,1.6,36.9,0.4,20.7,64%,0.00,1,0.0,1.2,0,1.2,0.6,2,0.0,0,0,0.19,0.19,50%,5.8
223,Miloš Jojić,1. FC Köln,Serbia,28,1462,2,5,3,0,72%,45%,43%,0.5,60.1,0.9,37.3,78%,0.31,12,0.8,5.3,0,2.5,0.6,4,0.0,0,1,0.13,0.13,25%,6.4
224,Luka Jović,Frankfurt,Serbia,22,928,8,1,2,0,100%,30%,32%,0.2,37.4,0.1,23.5,74%,0.10,2,1.1,0.5,0,3.7,1.6,2,0.0,0,0,0.77,0.77,42%,6.2
225,Sebastian Jung,Wolfsburg,Germany,30,78,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.8
226,Gideon Jung,HSV,Germany,26,2571,1,1,7,1,70%,47%,54%,2.2,48.7,1.3,36.4,78%,0.04,1,0.4,0.1,0,0.2,0.1,7,0.0,0,0,0.04,0.04,29%,6.3
227,Zlatko Junuzović,W. Bremen,Austria,33,1634,2,4,2,0,66%,34%,48%,0.6,55.9,1.0,37.4,75%,0.22,6,0.6,4.5,0,2.3,0.7,7,0.0,0,1,0.11,0.11,29%,6.5
228,Gojko Kačar,Augsburg,Serbia,33,226,1,0,1,0,86%,33%,45%,2.8,44.0,1.6,29.6,76%,0.00,0,0.4,0.4,0,1.2,0.8,3,0.0,0,0,0.40,0.40,67%,6.5
229,Pavel Kadeřábek,Hoffenheim,Czech Republic,28,2197,2,3,5,0,68%,58%,51%,1.6,56.2,1.4,32.6,75%,0.13,5,0.4,3.5,0,0.9,0.3,8,0.0,0,1,0.08,0.08,30%,6.4
230,Shinji Kagawa,Dortmund,Japan,31,1165,5,1,0,0,69%,11%,50%,0.1,71.7,0.5,56.1,87%,0.08,4,0.7,2.8,0,1.9,0.7,6,0.0,0,1,0.39,0.39,38%,6.8
231,Florian Kainz,W. Bremen,Austria,28,1683,3,3,5,0,76%,39%,45%,0.5,56.7,0.9,33.9,77%,0.16,5,1.4,6.2,0,1.8,0.6,8,0.0,0,1,0.16,0.16,35%,6.4
232,Dominik Kaiser,RB Leipzig,Germany,32,271,0,0,0,0,100%,22%,40%,2.7,67.3,0.3,43.7,73%,0.00,0,0.0,6.0,0,1.3,0.3,1,0.0,0,0,0.00,0.00,25%,6.0
233,Salomon Kalou,Hertha BSC,Côte d’Ivoire,35,2224,12,3,0,0,57%,36%,42%,0.9,40.7,0.4,24.3,71%,0.12,3,1.4,0.7,1,2.0,0.9,7,0.0,0,2,0.49,0.44,46%,6.3
234,Daichi Kamada,Frankfurt,Japan,24,145,0,0,0,0,100%,18%,36%,0.0,29.8,0.6,19.2,87%,0.00,0,1.9,0.6,0,1.2,0.0,1,0.0,0,0,0.00,0.00,0%,5.6
235,Marcin Kamiński,Stuttgart,Poland,28,1130,0,0,0,0,83%,52%,53%,4.3,76.2,2.4,64.1,85%,0.00,1,0.0,0.6,0,0.3,0.0,10,0.0,0,1,0.00,0.00,0%,6.5
236,Kevin Kampl,RB Leipzig,Slovenia,30,2048,1,3,3,0,79%,38%,46%,1.1,70.5,1.4,51.8,87%,0.14,1,0.9,3.5,0,1.3,0.4,5,0.0,0,1,0.05,0.05,31%,6.8
237,Bartosz Kapustka,Freiburg,Poland,23,234,1,0,0,0,56%,29%,43%,0.0,46.5,1.2,26.8,52%,0.00,0,0.8,1.9,0,1.6,0.8,0,0.0,0,0,0.39,0.39,50%,5.7
238,Josha Vagnoman,HSV,Germany,19,20,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
239,Kenan Karaman,Hannover,Turkey,26,845,1,0,2,0,81%,40%,42%,1.3,47.4,0.1,27.1,76%,0.00,1,1.0,1.4,0,1.9,0.3,5,0.0,0,0,0.11,0.11,17%,6.0
240,Florian Kath,Freiburg,Germany,26,654,1,0,3,0,67%,40%,45%,0.0,49.8,1.1,26.4,68%,0.00,0,1.8,1.5,0,2.2,0.6,6,0.0,0,0,0.14,0.14,25%,5.9
241,Ole Käuper,W. Bremen,Germany,23,74,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.0
242,Thilo Kehrer,Schalke,Germany,24,2365,3,0,4,0,79%,53%,61%,3.6,61.0,1.3,45.5,83%,0.00,0,0.6,0.1,0,0.7,0.3,10,0.0,0,3,0.12,0.12,53%,7.0
243,Naby Keïta,RB Leipzig,Guinea,25,1967,6,5,8,1,74%,37%,50%,0.8,80.2,1.6,55.4,81%,0.23,8,3.1,0.8,0,2.0,0.6,6,0.0,0,3,0.28,0.28,30%,7.2
244,Marc-Oliver Kempf,Freiburg,Germany,25,902,0,1,1,0,92%,60%,58%,4.8,63.7,1.7,51.2,80%,0.10,2,0.1,0.0,0,0.5,0.1,3,0.0,0,1,0.00,0.00,20%,6.6
245,Ryan Kent,Freiburg,England,24,241,0,0,1,0,75%,8%,29%,0.4,44.6,0.4,21.4,72%,0.00,0,1.5,1.9,0,3.0,0.7,1,0.0,0,0,0.00,0.00,25%,5.8
246,Rani Khedira,Augsburg,Germany,26,2281,1,1,8,0,76%,49%,52%,3.7,47.8,1.4,33.5,75%,0.04,1,0.2,0.3,0,0.5,0.2,8,0.0,0,0,0.04,0.04,50%,6.5
247,Stefan Kießling,Leverkusen,Germany,0 (8),0,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,5.2
248,Joshua Kimmich,Bayern,Germany,25,2332,1,10,1,0,72%,55%,59%,1.2,94.5,0.8,69.2,90%,0.39,8,0.8,8.2,0,0.3,0.1,13,0.0,0,1,0.04,0.04,44%,7.3
249,Felix Klaus,Hannover,Germany,28,1991,4,2,5,0,79%,33%,46%,1.0,49.5,0.4,27.4,72%,0.09,1,0.6,3.3,0,2.6,1.1,5,0.0,0,0,0.18,0.18,42%,6.3
