,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
127,Ousmane Dembélé,Barcelona,France,23,356,1,0,1,1,100%,33%,46%,0.0,85.0,0.0,59.8,78%,0.00,1,4.0,5.0,0,1.3,0.5,1,0.0,0,0,0.25,0.25,40%,6.7
128,Mouctar Diakhaby,Valencia,France,23,1439,0,0,5,0,81%,63%,61%,4.6,61.4,0.8,50.5,89%,0.00,0,0.3,0.1,0,0.1,0.1,5,0.0,0,1,0.00,0.00,100%,6.4
129,Charles,Eibar,Brazil,36,1294,6,0,8,0,56%,43%,38%,0.5,35.7,0.5,23.6,68%,0.00,1,0.1,0.1,1,1.7,0.8,9,0.0,0,1,0.41,0.35,44%,6.0
130,Mariano Díaz,Real Madrid,Dominican Republic,27,40,1,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,-,6.2
131,Víctor Díaz,Granada,Spain,32,2887,1,5,4,0,59%,63%,62%,2.8,60.8,1.5,34.7,68%,0.15,9,0.3,3.8,0,0.5,0.0,12,0.0,0,3,0.03,0.03,6%,6.5
132,Amath Ndiaye,Getafe,Senegal,24,59,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,5.4
133,Pape Kouly Diop,Eibar,Senegal,34,2256,1,0,7,0,64%,56%,49%,1.3,43.0,1.4,30.9,72%,0.00,0,0.1,0.4,0,1.1,0.2,7,0.0,0,0,0.04,0.04,22%,6.2
134,Pape Cheikh Diop,Celta,Senegal,23,593,0,1,4,0,50%,29%,43%,0.5,51.8,0.8,39.1,89%,0.15,1,0.9,0.0,0,0.3,0.0,6,0.0,0,0,0.00,0.00,0%,6.0
135,Dakonam Djené,Getafe,Togo,28,3060,0,0,5,0,72%,58%,58%,3.2,40.0,1.0,29.8,70%,0.00,1,0.5,0.3,0,0.1,0.0,13,0.0,0,1,0.00,0.00,20%,6.4
136,Naïs Djouahra,Real Sociedad,France,20,27,0,1,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.6
137,Marko Dmitrović,Eibar,Serbia,28,3150,0,0,3,0,56%,100%,84%,1.1,34.7,0.1,27.8,42%,0.00,0,0.0,0.0,0,0.0,0.0,10,2.1,1,1,0.00,0.00,100%,6.3
138,Jaume Doménech,Valencia,Spain,30,1323,0,0,1,0,100%,50%,50%,0.5,36.3,0.1,26.5,61%,0.00,0,0.0,0.0,0,0.0,0.0,3,3.9,0,0,0.00,0.00,0%,6.7
139,Óscar Duarte,Levante,Costa Rica,31,484,0,0,0,0,37%,40%,51%,5.0,57.1,1.3,43.9,83%,0.00,0,0.2,0.0,0,0.8,0.2,2,0.0,0,0,0.00,0.00,25%,5.8
140,Rubén Duarte,Alavés,Spain,25,2664,0,1,11,0,53%,51%,53%,2.0,58.1,1.6,33.0,68%,0.04,2,0.1,2.3,0,0.6,0.3,8,0.0,0,1,0.00,0.00,42%,6.2
141,Hugo Duro,Getafe,Spain,21,374,1,1,3,0,84%,29%,36%,0.7,36.1,0.2,16.6,59%,0.24,0,0.0,1.0,0,1.2,0.7,5,0.0,0,0,0.24,0.24,60%,5.8
142,Munir El Haddadi,Sevilla FC,Spain,25,1252,5,2,1,0,88%,40%,49%,0.7,51.6,0.4,30.6,79%,0.14,3,1.3,2.4,0,3.1,1.1,9,0.0,0,2,0.36,0.36,37%,6.6
143,Aritz Elustondo,Real Sociedad,Spain,26,1509,0,1,4,0,68%,65%,64%,3.9,69.7,0.9,56.9,82%,0.06,2,0.1,0.4,0,0.5,0.1,4,0.0,0,1,0.00,0.00,11%,6.6
144,Rodrigo Ely,Alavés,Brazil,27,2125,2,0,9,1,68%,66%,57%,4.7,48.5,1.7,37.5,76%,0.00,0,0.1,0.1,0,0.3,0.1,6,0.0,0,0,0.08,0.08,33%,6.4
145,Adri Embarba,Espanyol,Spain,28,1381,2,4,4,0,63%,23%,43%,0.5,50.3,1.0,20.7,69%,0.26,6,1.9,7.2,1,2.5,1.0,4,0.0,0,0,0.13,0.06,38%,6.4
146,Youssef En-Nesyri,Sevilla FC,Morocco,23,2174,8,2,3,0,81%,41%,39%,1.1,32.3,0.4,16.3,60%,0.08,1,0.9,0.7,0,2.5,1.0,9,0.0,0,0,0.33,0.33,41%,6.1
147,Sergi Enrich,Eibar,Spain,30,1870,1,4,6,0,45%,39%,37%,0.5,37.4,0.5,25.4,69%,0.19,4,0.4,0.4,0,1.4,0.3,9,0.0,0,0,0.05,0.05,21%,5.9
148,Javier Eraso,Leganés,Spain,30,816,0,0,3,0,55%,26%,32%,0.3,46.2,0.9,27.2,81%,0.00,1,0.1,3.8,0,1.0,0.3,6,0.0,0,0,0.00,0.00,33%,5.8
149,Gonzalo Escalante,Eibar,Argentina,27,1673,0,1,8,0,55%,51%,54%,0.8,49.1,1.7,34.0,68%,0.05,2,0.8,0.9,0,1.1,0.3,7,0.0,0,1,0.00,0.00,24%,6.2
150,Aarón,Granada,Spain,25,270,0,0,0,0,100%,-,100%,0.0,46.0,0.0,34.7,50%,0.00,0,0.0,0.0,0,0.0,0.0,1,3.3,0,1,0.00,0.00,0%,6.9
151,Sergio Escudero,Sevilla FC,Spain,31,772,1,0,2,0,58%,68%,60%,3.4,84.7,1.9,55.3,81%,0.00,1,0.3,2.2,0,0.9,0.7,3,0.0,0,0,0.12,0.12,75%,6.6
152,Bernardo Espinosa,Espanyol,Colombia,31,2261,3,0,5,1,68%,67%,60%,4.3,54.9,0.9,44.1,74%,0.00,2,0.1,0.0,0,0.9,0.3,4,0.0,0,2,0.12,0.12,35%,6.4
153,Esquerdo,Valencia,Spain,21,12,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
154,Pervis Estupiñán,Osasuna,Ecuador,22,2977,1,5,8,0,57%,48%,52%,1.4,72.9,1.9,38.5,75%,0.15,5,1.7,4.9,0,0.6,0.1,9,0.0,0,3,0.03,0.03,11%,6.6
155,Oghenekaro Etebo,Getafe,Nigeria,25,573,1,0,4,0,34%,57%,53%,0.5,49.9,1.9,31.5,62%,0.00,1,0.5,2.2,0,1.4,0.5,5,0.0,0,0,0.15,0.15,33%,6.1
156,Yan Eteki,Granada,Cameroon,23,1501,0,0,4,0,55%,48%,48%,1.0,38.1,1.4,24.5,77%,0.00,0,1.0,0.0,0,0.4,0.0,8,0.0,0,0,0.00,0.00,0%,6.1
157,Beñat,Athletic,Spain,33,388,0,0,0,0,20%,40%,33%,1.2,55.7,0.5,41.3,85%,0.00,1,0.0,4.9,0,1.2,0.5,5,0.0,0,0,0.00,0.00,40%,6.2
158,Xabier Etxeita,Getafe,Spain,33,1446,0,0,7,0,60%,56%,57%,4.0,37.0,1.0,27.2,54%,0.00,0,0.1,0.1,0,0.4,0.1,8,0.0,0,0,0.00,0.00,33%,6.3
159,Edu Expósito,Eibar,Spain,24,2310,4,1,3,0,66%,40%,45%,0.7,48.1,1.5,35.1,81%,0.04,1,0.7,0.7,1,1.3,0.7,10,0.0,0,3,0.15,0.12,50%,6.5
160,Fayçal Fajr,Getafe,Morocco,32,401,0,0,2,0,-,50%,43%,0.0,50.4,0.7,34.1,68%,0.00,1,0.0,7.0,0,2.0,0.7,2,0.0,0,0,0.00,0.00,33%,5.9
161,Eliseo Falcón,Levante,Spain,23,74,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.0
162,Ansu Fati,Barcelona,Spain,18,1025,7,1,2,1,53%,40%,41%,0.2,67.1,0.4,44.2,86%,0.09,3,2.0,1.8,0,2.9,1.1,7,0.0,0,0,0.61,0.61,36%,6.8
163,Aleix Febas,Mallorca,Spain,24,1700,0,3,4,0,69%,22%,55%,0.3,51.3,0.9,35.5,85%,0.16,2,2.1,0.1,0,0.4,0.2,5,0.0,0,1,0.00,0.00,50%,6.3
164,Zouhair Feddal,Real Betis,Morocco,31,1433,1,2,10,2,55%,56%,57%,4.5,80.2,1.5,67.6,85%,0.13,0,0.2,0.0,0,0.6,0.2,3,0.0,0,2,0.06,0.06,30%,6.5
165,Ljubomir Fejsa,Alavés,Serbia,32,791,0,0,2,0,73%,63%,45%,1.6,41.2,0.7,32.5,81%,0.00,0,0.1,0.0,0,0.1,0.0,1,0.0,0,0,0.00,0.00,0%,6.1
166,Nabil Fekir,Real Betis,France,27,2649,7,4,8,0,65%,39%,53%,0.1,57.2,0.4,32.4,84%,0.14,2,3.2,1.7,1,3.5,1.4,4,0.0,0,3,0.23,0.21,40%,6.8
167,Matheus Fernandes,Valladolid,Brazil,22,166,0,0,0,0,17%,40%,56%,1.1,45.5,1.6,30.4,70%,0.00,0,1.1,0.0,0,1.6,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
168,Aitor Fernández,Levante,Spain,29,3240,0,0,2,0,100%,92%,79%,1.0,37.3,0.1,25.3,61%,0.00,0,0.0,0.0,0,0.0,0.0,5,4.4,3,8,0.00,0.00,0%,7.0
169,Nacho Fernandez,Real Madrid,Spain,30,437,1,0,3,0,58%,68%,55%,3.3,77.3,2.0,51.6,86%,0.00,1,0.2,3.3,0,1.2,0.2,4,0.0,0,1,0.21,0.21,17%,6.9
170,Gabriel Fernández,Celta,Uruguay,26,551,1,1,4,0,50%,42%,38%,0.3,31.5,0.3,16.7,68%,0.16,1,1.1,0.3,0,1.1,0.5,5,0.0,0,0,0.16,0.16,43%,5.7
171,Carlos Fernández,Granada,Spain,24,2194,10,3,8,0,62%,39%,40%,1.2,42.6,0.5,24.6,60%,0.13,6,1.2,0.5,1,1.9,0.9,12,0.0,0,2,0.41,0.37,45%,6.3
172,Joaquín Fernández,Valladolid,Spain,24,1661,2,0,9,0,74%,59%,51%,2.9,53.7,1.7,42.1,79%,0.00,0,0.4,0.0,0,0.5,0.2,8,0.0,0,2,0.11,0.11,40%,6.6
173,Andrés Fernández,Villarreal,Spain,33,383,0,1,1,0,-,100%,80%,0.9,41.6,0.0,32.4,75%,0.23,0,0.0,0.0,0,0.0,0.0,1,2.8,0,0,0.00,0.00,0%,6.5
174,Suso,Sevilla FC,Spain,26,783,1,1,0,0,37%,31%,43%,0.0,58.2,0.2,40.2,79%,0.12,3,1.9,4.5,0,1.6,0.8,8,0.0,0,1,0.12,0.12,50%,6.2
175,Yannick Carrasco,Atletico Madrid,Belgium,27,628,1,2,2,0,63%,38%,39%,0.3,54.0,0.7,28.2,81%,0.29,2,2.4,3.4,0,2.4,0.9,7,0.0,0,0,0.14,0.14,35%,6.3
176,Facundo Ferreyra,Espanyol,Argentina,29,567,1,0,2,0,38%,45%,37%,0.8,31.1,0.3,17.5,61%,0.00,0,0.5,0.6,0,1.1,0.8,4,0.0,0,0,0.16,0.16,71%,5.7
177,Júnior Firpo,Barcelona,Spain,24,1011,1,1,5,0,65%,54%,49%,0.8,86.2,1.3,66.1,89%,0.09,0,0.8,0.7,0,0.4,0.1,7,0.0,0,1,0.09,0.09,25%,6.7
178,Alessandro Florenzi,Valencia,Italy,29,755,0,0,1,1,69%,37%,51%,2.1,69.1,1.8,44.4,78%,0.00,2,0.8,3.6,0,0.9,0.1,3,0.0,0,0,0.00,0.00,13%,6.3
179,Dimitri Foulquier,Granada,Guadeloupe,27,1116,1,0,4,0,50%,41%,52%,2.0,48.1,1.2,24.3,64%,0.00,0,1.2,1.5,0,0.4,0.2,5,0.0,0,0,0.08,0.08,40%,6.1
180,Fernando,Sevilla FC,Brazil,33,2658,2,3,13,0,55%,56%,57%,2.3,66.9,2.2,52.8,88%,0.10,0,0.4,0.1,0,0.5,0.2,15,0.0,0,2,0.07,0.07,33%,7.0
181,Burgui,Alavés,Spain,27,20,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.4
182,Ramiro Funes Mori,Villarreal,Argentina,29,451,0,0,1,0,40%,55%,53%,2.0,63.5,0.6,53.9,83%,0.00,0,0.2,0.0,0,0.6,0.0,1,0.0,0,0,0.00,0.00,0%,6.1
183,Enric Gallego,Osasuna,Spain,34,1041,3,0,5,1,60%,49%,44%,0.6,41.0,0.5,24.9,53%,0.00,1,0.4,0.4,0,2.1,0.7,6,0.0,0,1,0.26,0.26,33%,6.1
184,Kevin Gameiro,Valencia,France,33,1581,6,2,0,0,63%,13%,35%,0.1,35.6,0.3,23.1,79%,0.12,4,1.0,1.3,0,1.1,0.5,6,0.0,0,1,0.34,0.34,47%,6.1
185,Fran Gámez,Mallorca,Spain,29,1765,0,1,5,0,68%,36%,51%,1.6,58.5,1.6,32.0,75%,0.05,1,1.0,2.7,0,0.7,0.1,3,0.0,0,0,0.00,0.00,14%,6.3
186,Gonçalo Guedes,Valencia,Portugal,23,1266,2,2,3,0,67%,15%,49%,0.0,51.1,0.6,30.7,80%,0.14,2,2.8,2.1,0,1.6,0.6,3,0.0,0,1,0.14,0.14,39%,6.3
187,Ezequiel Garay,Valencia,Argentina,34,1439,0,0,2,0,67%,58%,55%,4.5,63.3,0.8,54.6,88%,0.00,0,0.0,0.1,0,0.4,0.2,5,0.0,0,0,0.00,0.00,50%,6.4
188,Toño García,Levante,Spain,31,1590,0,2,2,0,72%,47%,52%,1.4,65.7,0.7,40.6,79%,0.12,3,1.2,3.3,0,0.1,0.0,4,0.0,0,0,0.00,0.00,0%,6.4
189,Raúl Carnero,Getafe,Spain,31,1259,0,1,2,0,63%,53%,54%,2.1,57.3,0.9,28.1,70%,0.07,1,0.6,6.2,0,0.6,0.2,4,0.0,0,0,0.00,0.00,38%,6.3
190,Dani García,Athletic,Spain,30,3027,0,1,11,0,55%,58%,48%,1.7,56.0,1.5,45.0,81%,0.03,2,0.3,0.1,0,0.4,0.0,12,0.0,0,0,0.00,0.00,0%,6.5
191,Raúl,Real Betis,Spain,20,16,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
192,Recio,Leganés,Spain,29,1571,0,0,11,0,63%,28%,46%,0.5,62.8,1.1,47.6,88%,0.00,0,0.9,1.3,0,1.4,0.5,6,0.0,0,0,0.00,0.00,33%,6.4
193,Raúl García,Athletic,Spain,34,2878,15,1,11,0,60%,57%,51%,1.3,45.6,0.8,29.1,56%,0.03,1,0.3,1.1,7,2.6,1.1,12,0.0,0,2,0.47,0.25,41%,6.5
194,Javi García,Real Betis,Spain,33,374,0,0,2,0,-,65%,54%,3.4,59.0,1.0,48.6,82%,0.00,0,0.2,0.0,0,0.7,0.2,1,0.0,0,0,0.00,0.00,33%,6.2
195,Unai García,Osasuna,Spain,28,535,1,0,0,0,60%,56%,60%,4.5,50.0,1.2,31.6,73%,0.00,0,0.5,0.5,0,0.5,0.2,1,0.0,0,0,0.17,0.17,33%,6.4
196,Kike García,Eibar,Spain,30,1774,5,1,2,0,53%,40%,38%,0.5,40.8,0.1,24.4,65%,0.05,2,0.3,1.0,0,2.9,0.9,8,0.0,0,1,0.25,0.25,31%,6.1
197,Víctor García,Valladolid,Spain,23,88,1,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.3
198,Manu,Alavés,Spain,34,1966,0,0,10,0,53%,56%,46%,1.4,46.0,1.3,32.3,72%,0.00,0,0.3,0.2,0,0.9,0.3,6,0.0,0,0,0.00,0.00,32%,6.0
199,Rubén García,Osasuna,Spain,27,2197,8,2,6,0,52%,30%,43%,0.7,59.1,0.4,35.5,76%,0.08,4,1.2,5.9,1,2.3,0.8,9,0.0,0,1,0.32,0.29,36%,6.4
200,David García,Osasuna,Spain,26,2792,0,0,7,0,54%,73%,61%,3.8,50.8,1.6,40.2,71%,0.00,0,0.0,0.0,0,0.6,0.2,10,0.0,0,0,0.00,0.00,28%,6.2
201,Manuel Garrido,Leganés,Spain,20,115,0,0,1,0,-,62%,41%,0.0,34.0,0.8,21.3,67%,0.00,0,0.8,0.0,0,0.8,0.8,1,0.0,0,0,0.00,0.00,100%,5.6
202,Gaya,Valencia,Spain,25,1989,0,1,5,0,67%,39%,56%,1.9,59.8,0.8,35.5,80%,0.05,2,1.4,3.6,0,0.4,0.1,5,0.0,0,1,0.00,0.00,25%,6.3
203,Bryan,Leganés,Spain,19,616,1,0,4,0,54%,18%,42%,0.0,53.9,0.3,29.7,73%,0.00,0,1.9,5.3,0,2.0,0.6,5,0.0,0,0,0.14,0.14,29%,6.0
204,José Maria Giménez,Atletico Madrid,Uruguay,25,1753,0,0,2,0,79%,72%,71%,3.5,56.7,1.1,47.5,86%,0.00,0,0.1,0.0,0,0.6,0.1,11,0.0,0,2,0.00,0.00,18%,6.8
205,Naldo,Espanyol,Brazil,32,1332,0,1,7,0,54%,48%,48%,3.3,56.3,1.5,45.5,83%,0.07,1,0.2,0.1,0,0.6,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
206,Moi Gómez,Villarreal,Spain,26,2326,5,4,1,0,75%,34%,44%,0.6,56.4,0.9,40.5,84%,0.15,6,0.8,3.0,0,1.4,0.5,12,0.0,0,1,0.19,0.19,40%,6.4
207,Maxi Gómez,Valencia,Uruguay,24,2149,9,2,5,0,79%,51%,52%,0.6,26.4,0.2,15.8,62%,0.08,6,0.3,0.4,0,1.7,0.8,8,0.0,0,2,0.38,0.38,49%,6.1
208,Ibai Gomez,Athletic,Spain,31,688,0,0,0,0,57%,14%,36%,0.4,54.3,0.7,27.9,79%,0.00,4,1.2,12.0,0,1.8,0.7,6,0.0,0,0,0.00,0.00,36%,6.2
209,Sergi Gómez,Sevilla FC,Spain,28,714,0,0,4,0,78%,45%,49%,3.8,70.9,1.1,62.2,87%,0.00,0,0.1,0.1,0,0.4,0.0,7,0.0,0,0,0.00,0.00,0%,6.4
210,Maxime Gonalons,Granada,France,31,1509,0,0,7,0,63%,49%,53%,1.2,48.8,1.2,34.8,81%,0.00,2,0.7,0.1,0,0.4,0.2,5,0.0,0,0,0.00,0.00,67%,6.6
211,Bruno,Levante,Spain,30,635,0,0,1,0,76%,50%,58%,4.8,50.2,0.4,39.1,84%,0.00,0,0.0,0.0,0,0.1,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
212,Quique,Eibar,Spain,30,481,0,1,0,0,50%,48%,49%,0.6,37.4,0.0,22.5,67%,0.19,1,0.9,0.6,0,1.9,0.2,3,0.0,0,0,0.00,0.00,10%,5.8
213,Édgar González,Real Betis,Spain,23,687,0,0,3,0,38%,77%,51%,2.1,56.3,1.4,46.1,87%,0.00,0,0.3,0.0,0,0.8,0.1,1,0.0,0,0,0.00,0.00,17%,6.4
214,Jacobo Rodrigañez,Celta,Spain,23,83,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.2
215,Andoni Gorosabel,Real Sociedad,Spain,24,712,0,0,2,0,59%,36%,47%,2.4,71.3,1.6,43.6,78%,0.00,1,0.5,2.8,0,0.1,0.1,3,0.0,0,0,0.00,0.00,100%,6.3
216,Esteban Granero,Espanyol,Spain,33,471,1,0,5,0,60%,35%,40%,0.8,56.2,0.6,37.3,77%,0.00,0,1.3,4.6,0,1.3,1.3,1,0.0,0,0,0.19,0.19,100%,6.0
217,Antoine Griezmann,Barcelona,France,29,2561,9,4,2,0,54%,50%,52%,0.6,51.1,0.4,39.3,82%,0.14,9,0.7,0.8,0,1.9,0.8,13,0.0,0,1,0.32,0.32,42%,6.7
218,Andrés Guardado,Real Betis,Mexico,34,2057,0,3,9,0,49%,32%,42%,0.9,56.6,0.8,44.5,84%,0.14,3,0.7,0.9,0,0.5,0.2,5,0.0,0,0,0.00,0.00,33%,6.2
219,Sergi Guardiola,Valladolid,Spain,29,2664,8,2,6,0,51%,27%,39%,0.6,37.8,0.2,21.5,71%,0.07,3,1.1,1.2,0,1.9,0.7,12,0.0,0,0,0.27,0.27,37%,6.0
220,Nemanja Gudelj,Sevilla FC,Serbia,28,1201,0,0,6,0,70%,50%,51%,2.4,61.8,1.2,49.0,91%,0.00,1,0.6,0.2,0,0.5,0.1,14,0.0,0,0,0.00,0.00,14%,6.4
221,Adrián Guerrero,Valencia,Spain,22,126,0,0,1,0,100%,-,36%,0.7,66.6,1.4,44.6,76%,0.00,0,0.7,3.5,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.0
222,Guerrero,Leganés,Spain,30,792,1,0,0,0,-,34%,32%,0.5,32.0,0.2,21.6,76%,0.00,1,0.8,0.5,0,1.6,0.7,5,0.0,0,0,0.12,0.12,43%,5.8
223,Ander Guevara,Real Sociedad,Spain,23,941,0,0,4,0,50%,45%,45%,1.3,77.1,0.9,64.7,85%,0.00,0,1.1,0.2,0,0.3,0.0,3,0.0,0,1,0.00,0.00,0%,6.5
224,John Guidetti,Alavés,Sweden,28,93,0,0,0,0,50%,50%,60%,0.0,43.5,0.0,31.0,63%,0.00,0,1.9,0.0,0,1.9,0.0,2,0.0,0,0,0.00,0.00,0%,5.8
225,Hugo Guillamón,Valencia,Spain,20,494,0,0,3,0,25%,42%,47%,5.6,71.5,1.3,57.8,92%,0.00,0,0.0,0.2,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.3
226,Ismael Gutiérrez,Real Betis,Spain,20,82,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,6.3
227,Eden Hazard,Real Madrid,Belgium,29,1086,1,3,0,0,43%,46%,56%,0.1,70.1,0.5,47.3,86%,0.25,4,4.0,1.6,0,1.6,1.1,9,0.0,0,0,0.08,0.08,68%,7.0
228,Mario Hermoso,Atletico Madrid,Spain,25,1220,0,0,3,1,53%,48%,52%,4.2,57.4,1.0,46.4,79%,0.00,0,0.5,0.1,0,0.2,0.1,9,0.0,0,0,0.00,0.00,67%,6.4
229,Javier Hernández,Sevilla FC,Mexico,32,446,1,0,0,0,51%,44%,48%,0.2,30.7,1.0,15.1,75%,0.00,0,0.0,0.8,0,2.6,1.2,3,0.0,0,0,0.20,0.20,46%,6.0
230,Juan Hernández,Celta,Spain,25,84,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.4
231,Cucho Hernández,Mallorca,Colombia,21,1492,5,1,4,0,54%,47%,47%,0.8,46.4,0.7,25.2,68%,0.06,2,1.8,1.4,0,2.8,0.8,2,0.0,0,0,0.31,0.31,30%,6.2
232,Aridane Hernández,Osasuna,Equatorial Guinea,31,2610,3,0,8,0,68%,67%,66%,4.7,45.3,1.3,34.0,76%,0.00,0,0.1,0.0,0,0.4,0.1,11,0.0,0,3,0.10,0.10,25%,6.6
233,Héctor Herrera,Atletico Madrid,Mexico,30,1120,0,2,1,0,68%,71%,59%,1.2,77.9,1.5,59.9,88%,0.16,5,1.1,2.4,0,1.1,0.1,10,0.0,0,1,0.00,0.00,7%,6.7
234,Sergio Herrera,Osasuna,Spain,27,1655,0,0,2,1,100%,100%,82%,0.9,37.3,0.1,27.7,40%,0.00,0,0.1,0.0,0,0.0,0.0,7,2.7,0,1,0.00,0.00,0%,6.3
235,Yangel Herrera,Granada,Venezuela,22,2376,2,3,14,0,56%,55%,51%,1.0,51.6,1.3,34.4,76%,0.12,4,0.7,0.3,0,1.3,0.1,12,0.0,0,0,0.07,0.07,12%,6.6
236,Iago Herrerín,Athletic,Spain,32,424,0,0,0,0,-,100%,100%,0.4,39.1,0.0,29.7,54%,0.00,0,0.0,0.0,0,0.0,0.0,0,2.1,0,0,0.00,0.00,0%,5.9
237,Míchel,Valladolid,Spain,32,2190,1,2,6,0,59%,32%,39%,1.5,69.8,1.4,53.4,81%,0.08,1,0.7,4.0,1,0.5,0.1,11,0.0,0,1,0.05,0.00,23%,6.5
238,Hervías,Valladolid,Spain,27,1009,1,0,1,0,80%,44%,55%,0.0,52.5,0.4,27.5,83%,0.00,2,2.4,7.8,0,1.7,0.7,7,0.0,0,0,0.09,0.09,42%,6.2
239,Rober Ibañez,Osasuna,Spain,27,533,1,0,3,0,71%,27%,48%,0.5,50.3,0.7,27.0,81%,0.00,0,2.5,0.8,0,1.4,0.2,5,0.0,0,0,0.17,0.17,13%,6.1
240,Vicente Iborra,Villarreal,Spain,32,2662,1,2,10,1,69%,62%,55%,2.1,60.9,1.5,48.0,86%,0.07,1,0.3,0.1,0,0.7,0.1,10,0.0,0,1,0.04,0.04,19%,6.7
241,Borja Iglesias,Real Betis,Spain,27,1921,3,2,3,1,72%,42%,37%,0.8,26.5,0.2,14.6,75%,0.09,3,0.7,0.3,0,1.7,0.6,6,0.0,0,0,0.14,0.14,33%,5.8
242,Asier Illarramendi,Real Sociedad,Spain,30,217,0,0,0,0,100%,60%,47%,2.5,84.6,2.1,74.2,92%,0.00,0,0.0,0.0,0,0.4,0.0,1,0.0,0,0,0.00,0.00,0%,6.9
243,Takashi Inui,Eibar,Japan,32,1964,2,3,2,0,44%,31%,39%,0.4,40.5,0.8,23.8,79%,0.14,2,1.0,2.2,0,1.8,0.6,8,0.0,0,0,0.09,0.09,31%,6.1
244,Alexander Isak,Real Sociedad,Sweden,21,1497,9,1,3,0,38%,37%,35%,0.4,32.2,0.2,17.1,73%,0.06,5,1.0,0.5,0,2.6,1.3,9,0.0,0,2,0.54,0.54,50%,6.1
245,Ander Iturraspe,Espanyol,Spain,31,240,0,0,1,0,-,50%,43%,2.6,35.3,0.4,28.1,73%,0.00,0,0.4,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.8
246,Adnan Januzaj,Real Sociedad,Belgium,25,1165,3,3,3,0,100%,21%,43%,0.1,59.1,0.5,32.9,70%,0.23,4,2.7,5.1,0,1.9,0.6,6,0.0,0,1,0.23,0.23,33%,6.2
247,Roberto Jiménez,Alavés,Spain,34,789,0,0,1,0,100%,100%,100%,0.7,32.7,0.0,25.9,50%,0.00,0,0.0,0.0,0,0.1,0.0,2,4.1,0,2,0.00,0.00,0%,6.5
248,Juanmi,Real Betis,Spain,27,261,1,0,1,0,25%,67%,48%,0.0,31.6,0.0,18.2,77%,0.00,0,0.7,0.3,0,2.4,1.0,2,0.0,0,0,0.34,0.34,43%,5.9
249,Jordán,Sevilla FC,Spain,26,2264,2,2,7,0,55%,55%,51%,0.8,83.8,0.9,65.8,87%,0.08,5,1.5,3.5,0,1.1,0.3,16,0.0,0,2,0.08,0.08,24%,6.8
250,Luka Jović,Real Madrid,Serbia,22,420,2,1,2,0,51%,62%,53%,0.0,39.9,0.4,28.1,80%,0.22,2,1.7,0.0,0,3.0,0.6,8,0.0,0,0,0.43,0.43,21%,6.1
251,David Juncà,Celta,Spain,26,259,0,0,1,0,80%,100%,68%,1.0,61.9,0.3,40.0,79%,0.00,0,0.7,4.9,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.9
252,Wilfrid Kaptoum,Real Betis,Cameroon,24,192,0,0,1,0,60%,25%,50%,1.4,51.8,0.5,33.5,79%,0.00,0,0.9,0.9,0,1.4,0.0,0,0.0,0,0,0.00,0.00,0%,5.9
253,Ki Sungyueng,Mallorca,Korea Republic,31,8,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
254,Giorgi Kochorashvili,Levante,Georgia,21,1,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
