,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
302,Vincent Manceau,Angers,France,31,2970,0,0,0,0,61%,53%,59%,2.6,65.5,1.1,37.8,77%,0.00,3,0.5,1.9,0,0.5,0.1,6,0.0,0,0,0.00,0.00,19%,6.5
303,Steve Mandanda,Marseille,France,35,2682,0,0,0,1,-,100%,89%,0.6,34.5,0.0,25.5,66%,0.00,0,0.0,0.0,0,0.0,0.0,11,2.8,1,2,0.00,0.00,0%,6.4
304,Georges Mandjeck,FC Metz,Cameroon,31,970,0,1,5,0,60%,63%,53%,1.9,53.1,1.8,40.3,78%,0.09,0,0.9,0.1,0,0.8,0.2,1,0.0,0,0,0.00,0.00,22%,6.2
305,Kader Mangane,Strasbourg,Senegal,20,1,1,4,0,1.4,54%,57%,6.1,2,1.3,4.7,76%,5.9,1,0.4,0.1,0,0.7,0.1,0.1,0.0,30,0,0.05,0.05,21%,7%,6.4
306,Thomas Mangani,Angers,France,33,3027,2,6,7,0,64%,40%,41%,1.2,77.9,1.2,57.9,77%,0.18,10,0.6,5.4,1,1.1,0.3,5,0.0,0,2,0.06,0.03,27%,6.9
307,Harisson Manzala,Amiens,Congo DR,26,1862,4,3,3,0,72%,30%,47%,0.6,49.1,0.9,29.4,77%,0.14,2,1.9,2.6,1,1.6,0.5,11,0.0,0,1,0.19,0.14,34%,6.3
308,Myziane Maolida,Lyon,France,21,322,1,0,0,0,100%,25%,44%,0.0,57.6,0.0,37.2,78%,0.00,2,3.9,1.4,0,2.8,1.4,7,0.0,0,0,0.28,0.28,50%,6.3
309,Faitout Maouassa,Stade Rennais,France,22,884,0,2,1,0,67%,33%,32%,0.4,43.1,0.6,22.9,78%,0.21,3,0.9,3.4,0,1.5,0.4,6,0.0,0,0,0.00,0.00,27%,5.9
310,Marçal,Lyon,Brazil,31,1294,0,3,1,0,59%,61%,57%,3.8,85.8,1.9,58.2,84%,0.21,2,0.1,1.9,0,0.1,0.1,7,0.0,0,0,0.00,0.00,50%,6.9
311,Vincent Marcel,Nice,France,23,46,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.1
312,Jordan Marié,Dijon,France,29,1886,1,1,5,0,62%,35%,44%,1.0,58.4,2.0,43.8,83%,0.05,0,0.4,0.6,0,1.1,0.1,3,0.0,0,0,0.05,0.05,9%,6.4
313,Jonas Martin,Strasbourg,France,30,3044,4,2,6,0,69%,43%,46%,0.9,64.9,1.0,49.9,85%,0.06,5,0.8,1.5,3,0.8,0.3,3,0.0,0,2,0.12,0.03,41%,6.6
314,Pablo Martinez,Strasbourg,France,31,2116,0,1,4,0,83%,57%,57%,4.5,56.3,2.3,39.7,82%,0.05,1,0.3,0.6,0,0.6,0.3,2,0.0,0,0,0.00,0.00,40%,6.5
315,Christopher Martins,Lyon,Luxembourg,23,69,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.1
316,Jonathan Martins-Pereira,Guingamp,France,34,1137,0,0,2,0,53%,69%,60%,2.7,71.8,2.9,43.7,83%,0.00,2,0.7,2.8,0,0.5,0.2,5,0.0,0,0,0.00,0.00,50%,6.7
317,Eden Massouema,Dijon,Congo,23,187,0,0,1,0,50%,67%,53%,1.0,45.7,2.4,33.7,73%,0.00,1,1.0,0.0,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.1
318,Blaise Matuidi,PSG,France,33,26,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,6.2
319,Kylian Mbappé,PSG,France,21,2171,13,8,2,0,74%,40%,47%,0.1,49.5,0.1,28.7,83%,0.33,13,3.4,1.7,0,3.4,1.4,11,0.0,0,4,0.54,0.54,43%,7.3
320,Adama Mbengue,Caen,Senegal,26,1596,0,0,2,1,68%,53%,54%,2.3,67.6,1.6,30.1,67%,0.00,5,1.6,5.1,0,0.8,0.1,9,0.0,0,1,0.00,0.00,14%,6.7
321,Isaac Mbenza,Montpellier,Belgium,24,2094,8,0,4,0,75%,37%,45%,0.2,39.2,0.2,22.5,76%,0.00,1,1.0,5.3,0,2.4,1.0,14,0.0,0,0,0.34,0.34,42%,6.0
322,Bryan Mbeumo,Troyes,France,21,60,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.5
323,Jordi Mboula,Monaco,Spain,21,28,1,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,6.1
324,Soualiho Meïté,Bordeaux,France,26,1430,1,2,0,0,63%,61%,50%,0.9,64.5,1.6,46.7,84%,0.13,2,2.2,0.6,0,0.7,0.2,7,0.0,0,0,0.06,0.06,27%,6.8
325,Thiago Mendes,Lille,Brazil,28,2300,3,4,4,0,77%,58%,52%,1.0,69.2,1.0,51.7,86%,0.15,5,1.5,1.2,0,1.8,0.6,4,0.0,0,2,0.12,0.12,33%,6.8
326,Stiven Mendoza,Amiens,Colombia,28,1037,2,0,0,0,55%,28%,44%,0.5,48.8,1.3,28.4,75%,0.00,0,2.3,2.9,0,2.2,0.6,4,0.0,0,0,0.17,0.17,28%,6.3
327,Nampalys Mendy,Nice,France,28,967,0,1,2,0,54%,43%,47%,0.7,77.5,1.2,69.1,91%,0.09,0,0.3,0.3,0,0.1,0.0,4,0.0,0,1,0.00,0.00,0%,6.5
328,Alex Mendy,Bordeaux,Guinea-Bissau,26,793,4,0,2,0,100%,40%,38%,0.3,30.9,0.1,19.9,72%,0.00,1,0.7,0.2,0,3.3,1.2,3,0.0,0,1,0.45,0.45,38%,6.2
329,Ferland Mendy,Lyon,France,25,2122,0,5,4,0,62%,59%,61%,1.1,83.0,1.2,55.3,87%,0.22,4,2.0,2.5,0,0.8,0.2,11,0.0,0,0,0.00,0.00,28%,6.7
330,Hamza Mendyl,Lille,Morocco,23,850,0,0,2,1,61%,41%,48%,2.0,57.9,1.8,32.3,82%,0.00,2,1.3,3.5,0,0.2,0.1,1,0.0,0,0,0.00,0.00,50%,6.1
331,Rony Lopes,Monaco,Portugal,24,2551,15,5,2,0,62%,21%,40%,0.5,47.3,0.6,25.7,77%,0.18,6,1.6,3.3,0,2.4,1.1,14,0.0,0,3,0.53,0.53,46%,6.6
332,Thomas Meunier,PSG,Belgium,29,1572,4,4,3,0,58%,69%,55%,2.5,77.9,1.0,54.2,85%,0.23,8,1.1,4.3,0,0.6,0.3,12,0.0,0,1,0.23,0.23,45%,6.9
333,Mathieu Michel,Angers,France,29,597,0,0,0,0,-,100%,75%,0.1,32.0,0.0,23.4,52%,0.00,0,0.0,0.0,0,0.0,0.0,1,2.1,0,0,0.00,0.00,0%,6.0
334,Clément Michelin,Toulouse,France,23,274,0,0,2,0,64%,47%,49%,3.3,52.9,1.3,29.2,75%,0.00,1,0.0,3.6,0,0.3,0.0,4,0.0,0,0,0.00,0.00,0%,6.3
335,Danijel Miličević,FC Metz,Bosnia and Herzegovina,34,714,0,3,0,0,50%,38%,42%,0.3,51.8,0.4,33.6,73%,0.38,2,0.3,7.9,0,0.8,0.4,1,0.0,0,0,0.00,0.00,50%,6.1
336,Kostas Mitroglou,Marseille,Greece,32,870,9,0,2,0,100%,61%,48%,0.2,22.2,0.0,13.4,68%,0.00,1,0.1,0.2,0,4.5,2.1,5,0.0,0,0,0.93,0.93,45%,6.5
337,Florent Mollet,FC Metz,France,28,1414,7,1,5,0,72%,20%,41%,0.4,61.2,0.8,40.6,87%,0.06,0,1.3,4.5,1,2.8,1.4,1,0.0,0,0,0.45,0.38,50%,6.7
338,Thomas Monconduit,Amiens,France,29,2956,1,3,7,1,60%,63%,53%,2.4,59.4,1.7,43.5,79%,0.09,3,1.1,0.4,0,0.8,0.1,10,0.0,0,2,0.03,0.03,15%,6.7
339,Kévin Monnet-Paquet,Saint-Étienne,Rwanda,32,1768,2,3,0,0,76%,32%,32%,0.9,50.3,0.7,32.9,78%,0.15,2,1.1,1.5,0,1.4,0.5,9,0.0,0,1,0.10,0.10,36%,6.1
340,Jérémy Morel,Lyon,Madagascar,36,2915,0,0,4,0,69%,61%,64%,3.8,70.8,1.4,60.6,91%,0.00,0,0.1,0.0,0,0.0,0.0,13,0.0,0,0,0.00,0.00,0%,6.7
341,Lebo Mothiba,Lille,South Africa,24,1190,5,0,1,0,75%,36%,38%,0.8,35.1,0.1,23.4,82%,0.00,1,0.4,0.1,0,1.7,0.8,0,0.0,0,1,0.38,0.38,50%,6.3
342,Thiago Motta,PSG,Italy,14 (5),1,1,3,1,2.1,45%,46%,1.9,1,1.6,4.7,94%,17.5,0,0.4,0.0,0,0.5,0.2,0.1,0.0,8,2,0.08,0.08,43%,14%,7.3
343,François Moubandje,Toulouse,Switzerland,30,1703,0,0,6,0,64%,69%,56%,3.3,60.1,1.5,34.5,71%,0.00,0,1.0,2.1,0,0.2,0.1,9,0.0,0,0,0.00,0.00,33%,6.3
344,Jessy Moulin,Saint-Étienne,France,34,304,0,0,1,0,-,100%,80%,1.8,52.7,0.6,37.0,53%,0.00,0,0.0,0.0,0,0.0,0.0,1,6.8,0,1,0.00,0.00,0%,7.0
345,Samuel Moutoussamy,Nantes,Congo DR,24,431,0,0,0,0,60%,66%,58%,0.8,48.0,0.6,28.6,81%,0.00,0,1.5,0.6,0,1.0,0.0,3,0.0,0,0,0.00,0.00,0%,6.2
346,Firmin Mubele,Toulouse,Congo DR,26,1589,6,2,1,0,60%,38%,45%,0.2,48.4,0.7,21.2,69%,0.12,3,2.4,2.4,0,2.3,0.7,5,0.0,0,1,0.34,0.34,33%,6.2
347,Nordi Mukiele,Montpellier,France,23,2791,0,1,5,0,78%,69%,65%,3.2,74.4,2.4,48.4,79%,0.04,4,1.3,3.6,0,0.6,0.1,13,0.0,0,3,0.00,0.00,21%,7.0
348,Kévin N'Doram,Monaco,France,24,718,0,0,3,0,62%,62%,53%,3.4,67.6,2.0,54.4,88%,0.00,0,0.6,0.0,0,0.4,0.1,3,0.0,0,0,0.00,0.00,33%,6.8
349,Yeni N'Gbakoto,Guingamp,Congo DR,28,568,3,0,1,0,90%,29%,39%,0.8,47.1,1.4,25.8,74%,0.00,0,0.5,4.0,1,2.4,0.9,3,0.0,0,0,0.48,0.32,40%,6.0
350,Guy N'Gosso,Amiens,Cameroon,35,608,1,0,3,0,62%,45%,36%,2.7,62.5,1.3,49.6,85%,0.00,0,0.6,0.0,0,0.7,0.1,4,0.0,0,1,0.14,0.14,20%,6.6
351,Préjuce Nakoulma,Nantes,Burkina Faso,33,1149,3,0,4,0,81%,31%,33%,0.0,45.3,0.5,26.4,78%,0.00,1,1.6,0.4,0,2.1,0.6,2,0.0,0,0,0.23,0.23,30%,6.1
352,Pablo,Bordeaux,Brazil,29,1292,0,3,3,0,100%,68%,64%,6.5,55.9,1.2,44.0,87%,0.21,4,0.3,0.0,0,0.5,0.2,4,0.0,0,3,0.00,0.00,43%,7.1
353,Tanguy Ndombèlé,Lyon,France,23,2601,0,6,5,0,66%,62%,61%,0.3,77.0,1.5,56.2,89%,0.21,9,3.3,0.3,0,1.1,0.2,14,0.0,0,1,0.00,0.00,16%,7.1
354,Abdallah Ndour,Strasbourg,Senegal,26,252,0,0,2,1,55%,33%,57%,1.8,59.2,0.7,31.6,78%,0.00,0,0.0,4.7,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.6
355,Santy Ngom,Nantes,Senegal,27,460,1,0,1,0,60%,44%,48%,0.4,49.7,0.6,29.4,76%,0.00,1,1.2,0.8,0,2.1,1.0,3,0.0,0,0,0.20,0.20,45%,6.1
356,Opa Nguette,FC Metz,Senegal,26,1020,0,0,3,0,81%,53%,46%,0.5,49.6,1.7,20.9,79%,0.00,2,3.4,1.1,0,2.4,1.0,2,0.0,0,1,0.00,0.00,41%,6.4
357,Moussa Niakhaté,FC Metz,France,24,3104,0,1,8,0,68%,56%,63%,3.9,53.7,1.7,40.6,79%,0.03,0,0.5,0.3,0,0.5,0.1,4,0.0,0,1,0.00,0.00,18%,6.3
358,Adama Niané,Troyes,Mali,27,2168,8,2,6,0,59%,29%,30%,0.5,39.8,0.4,23.1,68%,0.08,1,0.5,0.5,2,3.0,1.1,7,0.0,0,1,0.33,0.25,37%,6.2
359,Ibrahima Niane,FC Metz,Senegal,21,829,2,1,1,0,100%,44%,47%,0.5,50.7,0.5,27.5,74%,0.11,2,1.9,1.6,0,4.2,1.5,3,0.0,0,0,0.22,0.22,36%,6.0
360,Casimir Ninga,Montpellier,Chad,27,1279,1,1,1,0,59%,31%,30%,0.8,37.3,0.3,17.2,73%,0.07,1,1.1,1.5,0,2.4,0.6,11,0.0,0,0,0.07,0.07,26%,5.9
361,Benjamin Nivet,Troyes,France,43,1374,2,2,0,0,48%,43%,41%,1.4,62.5,1.0,44.6,78%,0.14,2,0.8,2.0,0,1.1,0.3,4,0.0,0,0,0.14,0.14,24%,6.2
362,Clinton Njie,Marseille,Cameroon,27,868,7,3,2,0,70%,23%,34%,0.0,39.8,0.3,20.1,82%,0.32,5,2.6,1.4,0,3.1,1.4,10,0.0,0,2,0.73,0.73,47%,6.6
363,Jordan Nkololo,Caen,Congo DR,28,421,0,0,0,0,67%,20%,46%,0.2,45.1,0.2,21.8,76%,0.00,1,1.1,4.3,0,3.4,0.2,4,0.0,0,0,0.00,0.00,6%,6.0
364,Christopher Nkunku,PSG,France,22,621,4,0,0,0,40%,44%,38%,0.4,69.1,0.7,50.1,92%,0.00,2,1.9,1.4,0,2.9,1.9,9,0.0,0,1,0.58,0.58,65%,7.0
365,Vincent Nogueira,Strasbourg,France,32,63,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.1
366,Stanley Nsoki,PSG,France,21,25,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
367,Paul-Georges Ntep,Saint-Étienne,Cameroon,28,508,1,0,2,0,57%,43%,55%,0.3,53.4,0.5,30.5,72%,0.00,0,2.5,3.2,0,1.6,0.5,5,0.0,0,0,0.18,0.18,33%,5.8
368,Gerzino Nyamsi,Stade Rennais,France,23,270,0,0,0,0,50%,81%,68%,5.7,41.3,1.0,28.0,81%,0.00,0,1.0,0.0,0,0.3,0.0,0,0.0,0,0,0.00,0.00,0%,6.2
369,Johann Obiang,Troyes,Gabon,27,469,0,0,1,0,69%,31%,42%,2.5,64.7,1.3,35.7,73%,0.00,0,0.2,3.6,0,0.4,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
370,Lucas Ocampos,Marseille,Argentina,26,2038,9,3,6,1,69%,36%,45%,0.9,54.7,1.3,26.3,78%,0.14,4,2.0,1.2,0,2.8,1.1,13,0.0,0,1,0.40,0.40,38%,6.8
371,Prince Oniangué,Angers,Congo,32,1065,1,0,1,0,81%,44%,43%,0.5,42.1,1.1,29.1,79%,0.00,0,0.6,0.3,0,1.6,0.5,2,0.0,0,0,0.08,0.08,32%,6.1
372,Alexandre Oukidja,Strasbourg,Algeria,32,1457,0,0,1,0,-,100%,89%,0.9,35.6,0.2,26.6,51%,0.00,0,0.0,0.0,0,0.0,0.0,2,2.6,1,1,0.00,0.00,0%,6.2
373,Ambroise Oyongo,Montpellier,Cameroon,28,203,0,0,0,0,49%,25%,52%,1.8,61.6,2.7,31.5,82%,0.00,0,2.7,6.2,0,0.4,0.4,1,0.0,0,0,0.00,0.00,100%,6.1
374,Vincent Pajot,Saint-Étienne,France,30,1291,2,2,5,1,67%,60%,52%,2.2,52.5,1.8,38.8,78%,0.14,3,0.3,0.5,0,1.4,0.3,5,0.1,0,1,0.14,0.14,25%,6.5
375,Nicolas Pallois,Nantes,France,33,2435,0,3,8,0,72%,54%,59%,6.3,43.7,1.3,29.6,73%,0.11,0,0.7,0.1,0,0.3,0.1,8,0.0,0,0,0.00,0.00,22%,6.5
376,Julian Palmieri,FC Metz,France,32,1055,0,0,4,1,52%,53%,53%,2.1,59.7,1.9,35.1,80%,0.00,1,1.0,1.9,0,0.3,0.1,2,0.0,0,0,0.00,0.00,25%,6.1
377,Otávio,Bordeaux,Brazil,26,1492,0,0,5,0,66%,49%,55%,1.8,68.4,2.2,54.2,88%,0.00,0,1.0,0.6,0,0.7,0.1,4,0.0,0,0,0.00,0.00,8%,6.8
378,Javier Pastore,PSG,Argentina,31,1344,4,5,2,0,63%,34%,49%,0.7,84.1,0.7,66.6,82%,0.33,9,1.8,0.9,0,1.6,0.7,11,0.0,0,0,0.27,0.27,42%,7.0
379,Mateo Pavlović,Angers,Croatia,30,1966,2,0,8,0,78%,66%,56%,5.5,50.8,1.1,40.6,84%,0.00,0,0.2,0.0,0,0.8,0.3,5,0.0,0,1,0.09,0.09,33%,6.6
380,Dimitri Payet,Marseille,France,33,2357,6,14,6,0,55%,25%,51%,0.2,78.0,0.8,53.7,81%,0.53,24,1.8,9.0,2,2.3,0.7,11,0.0,0,5,0.23,0.15,32%,7.2
381,Stef Peeters,Caen,Belgium,28,1103,0,2,4,0,59%,51%,37%,0.7,56.2,0.6,36.9,71%,0.16,4,0.6,7.8,0,1.4,0.6,3,0.0,0,0,0.00,0.00,41%,6.0
382,Bryan Pelé,Troyes,France,28,1615,2,2,1,0,54%,28%,39%,0.6,48.2,1.0,28.0,75%,0.11,4,1.5,4.8,0,1.2,0.5,7,0.0,0,0,0.11,0.11,43%,6.0
383,Yohann Pelé,Marseille,France,38,735,0,0,1,0,-,100%,88%,0.5,33.5,0.1,23.8,73%,0.00,0,0.1,0.0,0,0.0,0.0,3,2.3,0,0,0.00,0.00,0%,6.5
384,Pietro Pellegri,Monaco,Italy,19,21,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,-
385,Théo Pellenard,Bordeaux,France,26,1427,0,0,4,0,62%,46%,45%,1.8,67.5,2.1,43.5,77%,0.00,1,0.9,3.3,0,0.1,0.0,4,0.0,0,0,0.00,0.00,0%,6.3
386,Nicolas Pépé,Lille,Côte d’Ivoire,25,2844,13,4,5,0,73%,33%,43%,0.5,53.6,0.3,30.7,82%,0.13,6,2.3,1.9,1,2.0,0.9,4,0.0,0,2,0.41,0.38,43%,6.8
387,Rafael,Lyon,Brazil,30,1818,1,2,9,0,56%,48%,54%,2.1,78.2,2.2,48.0,82%,0.10,6,1.3,3.1,0,0.4,0.1,9,0.0,0,0,0.05,0.05,25%,6.7
388,Loïc Perrin,Saint-Étienne,France,35,2466,0,1,3,0,69%,69%,69%,5.0,68.9,1.3,56.0,88%,0.04,1,0.4,0.1,0,0.5,0.1,10,0.0,0,1,0.00,0.00,15%,6.8
389,Chris Philipps,FC Metz,Luxembourg,26,852,0,0,4,0,55%,37%,39%,1.7,58.5,3.2,44.6,79%,0.00,0,0.2,0.4,0,0.4,0.1,1,0.0,0,0,0.00,0.00,25%,6.3
390,Lebogang Phiri,Guingamp,South Africa,26,1022,0,1,1,0,64%,64%,45%,0.9,69.1,1.7,58.0,89%,0.09,1,0.7,0.7,0,0.5,0.2,7,0.0,0,0,0.00,0.00,33%,6.5
391,Ronaël Pierre-Gabriel,Saint-Étienne,France,22,1170,0,0,2,1,72%,32%,56%,2.5,63.7,0.7,37.6,83%,0.00,0,1.1,1.1,0,0.5,0.1,6,0.0,0,1,0.00,0.00,33%,6.3
392,Rolando,Marseille,Portugal,35,2511,1,0,5,0,68%,59%,60%,4.3,59.4,1.4,48.4,89%,0.00,0,0.1,0.0,0,0.7,0.1,10,0.0,0,0,0.04,0.04,17%,6.6
393,Facundo Píriz,Montpellier,Uruguay,30,801,0,0,4,0,64%,56%,48%,1.6,62.1,2.0,48.1,86%,0.00,0,0.7,0.3,0,1.0,0.1,7,0.0,0,0,0.00,0.00,11%,6.7
394,Jaroslav Plašil,Bordeaux,Czech Republic,38,1039,0,1,2,0,63%,44%,47%,1.1,71.4,1.9,57.0,87%,0.09,2,0.7,0.8,0,0.6,0.1,5,0.0,0,0,0.00,0.00,14%,6.6
395,Alassane Pléa,Nice,France,27,3042,16,5,6,0,61%,27%,44%,0.5,46.0,0.3,30.1,80%,0.14,6,2.0,0.4,1,3.2,1.3,9,0.0,0,3,0.48,0.44,42%,6.8
396,Morgan Poaty,Montpellier,France,23,172,0,0,1,0,-,50%,42%,0.0,59.6,0.5,34.5,74%,0.00,0,0.5,5.8,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
397,Gerónimo Poblete,FC Metz,Argentina,30,1650,0,0,1,0,65%,35%,53%,1.3,60.0,1.5,46.5,89%,0.00,0,0.9,0.3,0,0.2,0.1,3,0.0,0,0,0.00,0.00,50%,6.5
398,Florentin Pogba,Saint-Étienne,Guinea,30,322,0,0,1,0,-,87%,69%,3.4,52.8,0.3,36.3,81%,0.00,0,0.6,2.8,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.7
399,Ezequiel Ponce,Lille,Argentina,23,1082,2,1,2,0,89%,32%,31%,0.9,35.7,0.3,22.6,76%,0.08,3,1.0,0.3,0,1.8,0.4,4,0.0,0,0,0.16,0.16,24%,5.9
400,Jérémie Porsan-Clemente,Montpellier,France,22,90,0,0,1,0,67%,60%,53%,3.0,62.0,1.0,24.0,71%,0.00,0,1.0,5.0,0,1.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.9
401,Maxime Poundjé,Bordeaux,France,28,1704,0,1,5,0,60%,77%,59%,2.7,66.1,1.9,35.3,79%,0.05,2,1.9,4.3,0,0.8,0.1,6,0.0,0,1,0.00,0.00,13%,6.8
402,Sanjin Prcić,Stade Rennais,Bosnia and Herzegovina,26,1568,1,2,3,0,54%,46%,48%,1.1,64.0,1.8,52.8,87%,0.12,1,0.2,0.3,0,1.0,0.3,5,0.0,0,1,0.05,0.05,28%,6.9
403,Jérôme Prior,Bordeaux,France,25,180,0,0,0,0,-,-,-,2.0,24.5,0.0,16.5,58%,0.00,0,0.0,0.0,0,0.0,0.0,0,3.0,0,0,0.00,0.00,0%,5.9
404,Loïc Puyo,Angers,France,31,162,0,0,0,0,67%,0%,40%,1.1,86.1,2.2,61.7,77%,0.00,0,0.6,3.9,0,1.1,0.0,3,0.0,0,0,0.00,0.00,0%,6.2
405,Adrien Rabiot,PSG,France,25,2366,1,5,2,0,67%,65%,56%,0.8,98.0,1.3,83.4,92%,0.19,5,1.5,0.8,0,0.9,0.2,17,0.0,0,3,0.04,0.04,22%,7.3
406,Andrea Raggi,Monaco,Italy,36,1608,1,0,3,0,50%,50%,50%,2.6,52.8,1.7,34.2,79%,0.00,0,0.1,1.3,0,0.3,0.1,7,0.0,0,0,0.05,0.05,20%,6.3
407,Adil Rami,Marseille,France,34,2957,1,2,5,0,74%,66%,61%,4.8,68.5,1.5,56.8,87%,0.06,3,0.2,0.1,0,0.5,0.1,13,0.0,0,0,0.03,0.03,20%,6.9
408,Jeff Reine-Adelaïde,Angers,France,22,443,0,0,0,0,77%,45%,50%,0.8,55.9,0.4,30.9,80%,0.00,0,4.5,0.0,0,0.8,0.4,3,0.0,0,0,0.00,0.00,50%,6.3
409,Jan Repas,Caen,Slovenia,23,907,0,0,1,0,78%,29%,34%,0.3,40.6,0.8,21.4,75%,0.00,1,0.9,1.6,0,1.7,0.4,4,0.0,0,0,0.00,0.00,24%,5.8
410,Baptiste Reynet,Dijon,France,30,3420,0,0,3,0,113%,84%,84%,1.2,50.3,0.1,37.3,69%,0.00,1,0.1,0.0,0,0.0,0.0,5,3.5,3,1,0.00,0.00,0%,6.6
411,Cafú,FC Metz,Portugal,27,681,0,0,2,0,78%,41%,40%,1.7,49.9,1.6,37.6,81%,0.00,0,0.7,0.4,0,0.7,0.4,2,0.0,0,0,0.00,0.00,60%,6.1
412,Afonso Figueiredo,Stade Rennais,Portugal,27,220,0,0,1,0,50%,50%,60%,1.6,63.2,0.0,41.0,70%,0.00,0,0.0,1.6,0,0.0,0.0,3,0.0,0,0,0.00,0.00,0%,6.1
413,Kévin Rimane,PSG,French Guiana,29,6,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
414,Emmanuel Rivière,FC Metz,Martinique,30,2016,5,2,1,0,40%,37%,35%,0.2,40.1,0.1,28.0,68%,0.09,2,0.6,0.1,2,3.1,1.1,2,0.0,0,0,0.23,0.14,35%,6.1
415,Jonathan Rivierez,FC Metz,France,31,2066,0,0,6,0,73%,47%,56%,2.5,56.0,1.8,31.9,76%,0.00,1,1.2,1.1,0,0.3,0.1,3,0.0,0,1,0.00,0.00,38%,6.4
416,Ronny Rodelin,Caen,France,30,3166,5,6,1,0,72%,61%,54%,1.1,53.9,0.8,36.1,73%,0.17,13,1.6,2.2,0,3.1,0.9,13,0.0,0,3,0.14,0.14,28%,6.7
417,Lucas Moura,PSG,Brazil,28,71,1,1,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,-,6.5
418,Valentin Rongier,Nantes,France,25,2361,1,2,1,0,69%,46%,46%,0.4,66.7,1.5,50.9,87%,0.07,3,1.3,0.3,0,1.1,0.2,8,0.0,0,3,0.04,0.04,21%,6.8
419,Valentin Rosier,Dijon,France,24,2779,0,3,5,0,75%,50%,47%,3.0,64.5,1.9,36.0,79%,0.10,5,1.6,1.8,0,0.5,0.1,5,0.0,0,1,0.00,0.00,25%,6.4
420,Jérôme Roussillon,Montpellier,France,27,1887,3,3,2,0,67%,47%,55%,2.0,65.3,0.8,33.9,79%,0.14,6,1.8,4.5,0,0.9,0.3,10,0.0,0,1,0.14,0.14,35%,6.8
421,Nolan Roux,FC Metz,France,32,2845,15,1,8,0,71%,43%,44%,0.7,38.3,0.8,24.7,69%,0.04,3,0.7,0.7,0,2.6,1.3,4,0.0,0,4,0.48,0.48,51%,6.5
422,Stéphane Ruffier,Saint-Étienne,France,34,3113,0,0,1,1,-,70%,74%,0.7,37.9,0.0,29.2,65%,0.00,0,0.0,0.0,0,0.0,0.0,12,3.1,1,2,0.00,0.00,0%,6.6
423,Vincent Rüfli,Dijon,Switzerland,32,22,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
424,Idriss Saâdi,Strasbourg,Algeria,28,930,4,0,1,0,83%,26%,27%,0.2,33.7,0.5,18.6,68%,0.00,1,0.7,1.9,0,3.2,0.9,4,0.0,0,0,0.39,0.39,27%,6.0
425,Youssouf Sabaly,Bordeaux,Senegal,27,3094,0,5,3,0,68%,50%,57%,2.4,77.1,1.6,45.3,82%,0.14,8,1.5,4.0,0,0.3,0.1,9,0.0,0,2,0.00,0.00,20%,6.9
426,Ihsan Sacko,Nice,France,23,959,0,1,2,0,82%,37%,45%,0.3,41.0,0.7,25.6,74%,0.09,2,0.8,0.7,0,1.2,0.1,4,0.0,0,0,0.00,0.00,8%,5.9
427,Wesley Saïd,Dijon,France,25,1840,9,2,4,0,76%,35%,45%,0.2,37.9,0.7,23.3,78%,0.10,3,1.6,1.0,0,2.4,1.1,4,0.0,0,2,0.44,0.44,47%,6.4
428,Allan Saint-Maximin,Nice,France,23,2278,3,7,1,0,77%,38%,50%,0.2,55.8,0.4,32.9,78%,0.28,5,4.3,2.8,0,1.5,0.6,7,0.0,0,0,0.12,0.12,41%,6.6
