,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
280,Juan Miranda,Schalke,Spain,20,781,0,0,2,0,79%,37%,50%,2.1,59.7,1.0,33.3,73%,0.00,1,0.5,3.2,0,0.6,0.1,2,0.0,0,0,0.00,0.00,20%,5.8
281,Maximilian Mittelstädt,Hertha BSC,Germany,23,1883,1,3,4,0,60%,67%,59%,2.1,72.8,2.1,41.6,73%,0.14,3,0.9,4.9,0,1.1,0.2,6,0.0,0,1,0.05,0.05,23%,6.7
282,Anthony Modeste,1. FC Köln,France,32,1129,4,1,1,0,51%,56%,51%,1.5,30.5,0.0,17.8,56%,0.08,1,0.6,0.5,0,2.8,0.9,2,0.0,0,0,0.32,0.32,31%,5.9
283,Kevin Möhwald,W. Bremen,Germany,27,73,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.2
284,Niklas Moisander,W. Bremen,Finland,35,1980,0,0,4,0,58%,53%,51%,3.8,84.4,2.3,70.9,86%,0.00,1,0.7,0.2,0,0.6,0.1,4,0.0,0,1,0.00,0.00,21%,6.7
285,Alfredo Morales,Düsseldorf,United States,30,1726,1,2,6,0,51%,56%,51%,1.6,46.0,1.0,29.9,70%,0.11,2,0.7,0.7,0,1.0,0.2,3,0.0,0,0,0.05,0.05,20%,6.2
286,Jan Morávek,Augsburg,Czech Republic,31,469,0,1,1,0,52%,50%,48%,1.7,52.7,1.5,34.2,76%,0.19,1,1.5,0.0,0,0.4,0.0,3,0.0,0,0,0.00,0.00,0%,6.2
287,Mateu Morey,Dortmund,Spain,20,195,0,1,0,0,57%,20%,48%,0.9,91.8,1.9,66.5,86%,0.46,1,1.4,4.6,0,0.9,0.5,2,0.0,0,0,0.00,0.00,50%,6.5
288,Nordi Mukiele,RB Leipzig,France,23,1785,3,1,1,0,67%,76%,68%,2.8,82.8,2.5,56.1,77%,0.05,3,0.5,1.6,0,1.1,0.3,8,0.0,0,0,0.15,0.15,29%,7.0
289,Thomas Müller,Bayern,Germany,31,2260,8,21,5,0,60%,39%,45%,0.3,67.0,0.5,47.9,78%,0.84,30,0.8,4.2,0,2.1,0.8,15,0.0,0,1,0.32,0.32,35%,7.3
290,Florian Müller,Mainz,Germany,23,1124,0,0,0,0,-,67%,71%,0.6,43.9,0.2,31.8,67%,0.00,0,0.1,0.0,0,0.0,0.0,2,3.4,1,1,0.00,0.00,0%,6.4
291,Jamal Musiala,Bayern,England,17,2,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
292,Yvon Mvogo,RB Leipzig,Switzerland,26,180,0,0,0,0,-,-,100%,0.0,42.5,0.0,35.5,86%,0.00,0,0.5,0.0,0,0.0,0.0,0,1.0,0,0,0.00,0.00,0%,6.0
293,Philipp Mwene,Mainz,Austria,26,316,0,0,1,0,50%,25%,49%,2.6,60.9,0.9,27.4,57%,0.00,0,0.9,2.9,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.1
294,Evan N'Dicka,Frankfurt,France,21,1724,1,1,3,0,48%,60%,57%,2.5,68.5,1.5,49.0,81%,0.05,1,0.7,0.5,0,0.5,0.1,2,0.0,0,0,0.05,0.05,20%,6.3
295,Wendell,Leverkusen,Brazil,27,1904,0,2,5,0,68%,49%,59%,1.7,104.4,1.6,78.5,86%,0.09,1,0.7,1.5,0,0.5,0.1,7,0.0,0,1,0.00,0.00,10%,6.8
296,Matija Nastasić,Schalke,Serbia,27,1364,0,0,2,0,63%,55%,57%,4.9,73.4,1.7,61.0,86%,0.00,1,0.1,0.0,0,0.8,0.2,4,0.0,0,0,0.00,0.00,25%,6.5
297,Manuel Neuer,Bayern,Germany,34,2970,0,0,0,0,67%,100%,88%,0.5,47.8,0.0,37.7,86%,0.00,0,0.0,0.0,0,0.0,0.0,15,2.5,1,0,0.00,0.00,0%,6.7
298,Florian Neuhaus,M'gladbach,Germany,23,2361,4,2,6,0,55%,39%,56%,0.3,62.3,0.9,46.4,84%,0.07,5,1.7,1.1,0,2.2,0.9,7,0.0,0,0,0.15,0.15,40%,6.7
299,Jessic Ngankam,Hertha BSC,Germany,20,81,0,1,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.7
300,Moussa Niakhaté,Mainz,France,24,2970,1,2,7,0,58%,63%,54%,3.9,57.5,1.3,44.7,80%,0.06,1,0.1,0.2,0,0.4,0.1,5,0.0,0,1,0.03,0.03,42%,6.3
301,Moritz Nicolas,Union Berlin,Germany,23,90,0,0,0,0,-,-,0%,0.0,39.0,1.0,31.0,74%,0.00,0,0.0,0.0,0,0.0,0.0,0,4.0,0,0,0.00,0.00,0%,5.8
302,Florian Niederlechner,Augsburg,Germany,30,2731,13,6,1,0,58%,41%,45%,1.3,31.6,0.2,15.6,74%,0.20,11,1.0,0.6,1,2.6,1.4,7,0.0,0,2,0.43,0.40,53%,6.6
303,Christopher Nkunku,RB Leipzig,France,22,1926,5,13,2,0,62%,38%,47%,0.3,58.1,0.8,32.4,86%,0.60,12,2.5,5.7,0,2.4,1.2,9,0.0,0,3,0.23,0.23,48%,6.9
304,Lukas Nmecha,Wolfsburg,Germany,21,127,0,0,1,0,-,43%,46%,0.0,42.5,0.0,23.4,67%,0.00,0,2.8,0.7,0,2.1,0.0,1,0.0,0,0,0.00,0.00,0%,5.6
305,Håvard Nordtveit,Hoffenheim,Norway,30,698,0,1,2,0,33%,54%,59%,5.2,79.0,1.9,65.4,86%,0.13,1,0.5,0.1,0,0.3,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
306,Alexander Nübel,Schalke,Germany,24,2316,0,0,1,1,-,100%,94%,0.8,44.4,0.1,34.6,68%,0.00,0,0.0,0.0,0,0.0,0.0,6,3.1,0,1,0.00,0.00,0%,6.4
307,Kassim Nuhu,Düsseldorf,Ghana,25,998,1,0,0,0,57%,50%,54%,4.3,62.3,2.3,46.8,80%,0.00,0,0.8,0.0,0,0.5,0.3,2,0.0,0,0,0.09,0.09,50%,6.4
308,Bastian Oczipka,Schalke,Germany,31,3014,0,5,4,0,72%,42%,58%,1.8,65.7,1.1,40.8,79%,0.15,2,1.1,4.4,0,0.3,0.1,7,0.0,0,1,0.00,0.00,33%,6.4
309,Álvaro Odriozola,Bayern,Spain,24,153,0,0,0,0,100%,33%,43%,1.2,76.5,1.2,48.2,88%,0.00,2,1.2,7.7,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.7
310,Kelvin Ofori,Düsseldorf,Ghana,19,35,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
311,Kwasi Okyere Wriedt,Bayern,Ghana,26,13,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
312,Cauly,SC Paderborn,Brazil,25,718,2,0,0,0,64%,30%,46%,0.1,50.2,0.8,24.9,80%,0.00,1,2.1,4.9,0,1.8,1.0,1,0.0,0,0,0.25,0.25,57%,6.3
313,Dani Olmo,RB Leipzig,Spain,22,752,3,1,1,0,67%,55%,47%,0.7,62.7,0.6,40.6,76%,0.12,3,0.6,2.0,0,2.5,0.7,5,0.0,0,1,0.36,0.36,29%,6.6
314,Karim Onisiwo,Mainz,Austria,28,1721,4,6,3,0,70%,41%,48%,0.5,39.4,0.3,16.6,65%,0.32,4,2.2,1.2,0,2.1,1.3,4,0.0,0,2,0.21,0.21,59%,6.3
315,Willi Orban,RB Leipzig,Hungary,28,853,1,0,0,0,62%,67%,69%,5.6,76.5,1.4,61.9,88%,0.00,0,0.2,0.0,0,0.7,0.3,3,0.0,0,1,0.11,0.11,43%,7.0
316,Yūya Ōsako,W. Bremen,Japan,30,1859,8,2,2,0,52%,41%,42%,0.5,47.1,0.1,29.8,76%,0.10,2,1.3,0.8,0,2.1,0.9,4,0.0,0,2,0.39,0.39,43%,6.4
317,Reece Oxford,Augsburg,England,21,366,0,0,0,0,67%,50%,55%,2.5,34.5,1.2,23.2,66%,0.00,0,0.0,0.0,0,0.5,0.0,2,0.0,0,0,0.00,0.00,0%,5.7
318,Levin Öztunali,Mainz,Germany,24,1778,4,3,1,0,68%,52%,49%,0.6,43.8,0.5,24.3,66%,0.15,5,1.9,2.0,0,1.8,0.5,5,0.0,0,0,0.20,0.20,29%,6.2
319,Exequiel Palacios,Leverkusen,Argentina,22,177,0,0,0,0,87%,-,74%,0.0,91.5,0.5,73.7,88%,0.00,0,2.0,0.0,0,2.5,0.0,2,0.0,0,1,0.00,0.00,0%,6.9
320,Michael Parensen,Union Berlin,Germany,34,626,1,0,4,0,64%,56%,55%,2.0,57.2,1.9,44.1,80%,0.00,1,0.3,0.4,0,0.4,0.3,3,0.0,0,0,0.14,0.14,67%,6.4
321,Benjamin Pavard,Bayern,France,24,2790,4,4,5,0,59%,64%,58%,1.8,91.9,1.6,72.1,89%,0.13,6,0.4,2.4,0,0.8,0.3,15,0.0,0,1,0.13,0.13,33%,7.1
322,Jiří Pavlenka,W. Bremen,Czech Republic,28,2970,0,0,1,0,-,87%,86%,0.8,41.3,0.1,31.4,68%,0.00,0,0.0,0.0,0,0.0,0.0,4,3.2,0,2,0.00,0.00,0%,6.3
323,Peter Pekarík,Hertha BSC,Slovakia,34,770,0,0,2,0,54%,62%,56%,3.0,60.9,0.7,38.2,78%,0.00,3,0.6,2.8,0,0.3,0.0,4,0.0,0,1,0.00,0.00,0%,6.5
324,Philipp Pentke,Hoffenheim,Germany,35,360,0,0,1,0,-,100%,100%,1.8,48.3,0.0,34.3,74%,0.00,0,0.0,0.0,0,0.0,0.0,1,4.3,0,1,0.00,0.00,0%,7.4
325,Ivan Perišić,Bayern,Croatia,31,1202,4,3,1,0,75%,75%,44%,0.6,60.5,0.4,39.6,77%,0.23,5,0.8,5.6,0,3.0,0.9,11,0.0,0,1,0.30,0.30,30%,6.6
326,Pavao Pervan,Wolfsburg,Austria,33,720,0,0,0,0,-,100%,66%,0.6,38.5,0.0,28.4,64%,0.00,0,0.0,0.0,0,0.0,0.0,3,3.8,0,1,0.00,0.00,0%,6.9
327,Nils Petersen,Freiburg,Germany,31,2429,11,2,1,0,73%,37%,39%,2.3,32.1,0.3,19.1,63%,0.07,5,0.2,0.4,1,2.0,0.7,7,0.0,0,2,0.41,0.37,37%,6.3
328,Krzysztof Piątek,Hertha BSC,Poland,25,907,4,1,2,0,67%,39%,37%,0.3,35.5,0.5,21.5,73%,0.10,3,0.7,0.4,2,2.5,1.0,5,0.0,0,0,0.40,0.20,40%,6.2
329,Ronaël Pierre-Gabriel,Mainz,France,22,579,0,1,3,0,63%,64%,69%,4.2,58.4,1.4,33.2,71%,0.15,1,1.7,1.2,0,0.3,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
330,Łukasz Piszczek,Dortmund,Poland,35,2109,1,3,3,0,73%,54%,54%,1.7,95.3,1.3,79.2,89%,0.13,5,0.5,1.2,0,0.3,0.1,13,0.0,0,1,0.05,0.05,38%,7.0
331,Claudio Pizarro,W. Bremen,Peru,42,216,0,0,0,0,49%,43%,45%,0.8,55.8,0.8,35.0,69%,0.00,1,0.8,0.8,0,1.7,0.0,0,0.0,0,0,0.00,0.00,0%,5.8
332,Marvin Plattenhardt,Hertha BSC,Germany,28,1399,0,5,1,0,69%,53%,53%,2.3,55.7,0.7,30.6,78%,0.31,5,0.2,4.1,0,0.2,0.0,6,0.0,0,0,0.00,0.00,0%,6.4
333,Alassane Pléa,M'gladbach,France,27,2150,10,10,2,0,52%,35%,44%,0.3,47.5,0.4,28.6,75%,0.42,18,1.9,2.0,0,3.2,1.5,6,0.0,0,4,0.42,0.42,47%,7.0
334,Thomas Pledl,Düsseldorf,Germany,26,86,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
335,Joel Pohjanpalo,Leverkusen,Finland,26,1,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
336,Sebastian Polter,Union Berlin,Germany,29,322,2,2,1,1,50%,43%,44%,0.3,39.5,0.3,23.3,59%,0.56,2,0.8,0.3,2,2.8,0.8,2,0.0,0,0,0.56,0.00,30%,5.9
337,Marin Pongračić,Wolfsburg,Croatia,23,930,2,0,4,1,69%,67%,62%,1.8,68.2,1.8,57.5,83%,0.00,0,1.1,0.0,0,0.5,0.2,1,0.0,0,0,0.20,0.20,40%,6.5
338,Stefan Posch,Hoffenheim,Austria,23,2315,0,0,9,0,58%,55%,53%,3.4,74.0,1.6,53.7,80%,0.00,0,0.3,0.4,0,1.0,0.2,7,0.0,0,0,0.00,0.00,24%,6.4
339,Kai Pröger,SC Paderborn,Germany,28,2077,2,6,0,0,54%,33%,48%,0.6,47.3,0.6,17.2,62%,0.26,5,3.0,8.2,0,2.2,0.6,5,0.0,0,0,0.09,0.09,27%,6.3
340,Grischa Prömel,Union Berlin,Germany,25,919,0,0,2,0,79%,59%,53%,0.8,47.1,1.4,32.3,77%,0.00,0,0.7,0.2,0,1.1,0.3,3,0.0,0,0,0.00,0.00,27%,6.0
341,Robin Quaison,Mainz,Sweden,27,2613,13,2,2,0,66%,30%,41%,0.1,33.6,0.4,18.6,71%,0.07,5,1.4,0.4,1,2.5,1.0,4,0.0,0,2,0.45,0.41,39%,6.3
342,Benito Raman,Schalke,Belgium,26,1610,4,3,2,0,67%,20%,35%,0.1,31.4,0.3,17.5,67%,0.17,3,1.2,1.1,0,1.9,0.9,6,0.0,0,1,0.23,0.23,50%,6.0
343,Tobias Raschl,Dortmund,Germany,20,25,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
344,Milot Rashica,W. Bremen,Kosovo,24,2277,8,5,2,0,65%,31%,43%,0.4,46.3,0.3,21.9,75%,0.20,2,2.0,5.1,2,2.9,1.1,4,0.0,0,0,0.32,0.23,40%,6.4
345,Ante Rebić,Frankfurt,Croatia,27,90,0,0,1,0,-,17%,27%,1.0,35.0,1.0,18.0,50%,0.00,0,1.0,0.0,0,2.0,1.0,1,0.0,0,0,0.00,0.00,50%,5.6
346,Daishawn Redan,Hertha BSC,Netherlands,19,20,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.8
347,Fabian Reese,Schalke,Germany,22,86,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.7
348,Ken Reichel,Union Berlin,Germany,33,534,0,0,0,0,67%,47%,45%,1.9,56.5,1.5,29.8,68%,0.00,2,0.3,2.9,0,0.8,0.5,2,0.0,0,0,0.00,0.00,60%,6.2
349,Karim Rekik,Hertha BSC,Netherlands,25,1260,1,0,0,0,68%,60%,64%,3.2,62.0,1.4,50.2,88%,0.00,1,0.2,0.1,0,0.4,0.1,3,0.0,0,0,0.07,0.07,40%,6.4
350,Panagiotis Retsos,Leverkusen,Greece,22,113,0,0,0,0,50%,100%,60%,1.6,90.0,1.6,71.1,86%,0.00,0,0.8,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
351,Marco Reus,Dortmund,Germany,31,1502,11,5,1,0,68%,24%,45%,0.7,55.7,0.4,38.4,83%,0.30,6,1.4,1.0,1,2.8,1.4,7,0.0,0,3,0.66,0.60,51%,7.2
352,Elvis Rexhbecaj,1. FC Köln,Germany,23,621,0,3,3,0,77%,41%,53%,0.4,47.6,0.4,31.1,71%,0.43,3,1.0,1.9,0,1.9,1.0,2,0.0,0,0,0.00,0.00,54%,6.3
353,Giovanni Reyna,Dortmund,United States,18,344,0,1,2,0,33%,22%,57%,0.4,62.2,0.0,44.2,85%,0.21,2,3.1,1.2,0,0.8,0.4,8,0.0,0,0,0.00,0.00,50%,6.1
354,Lucas,Hoffenheim,Brazil,21,63,1,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.2
355,Chris Richards,Bayern,United States,20,6,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
356,Marco Richter,Augsburg,Germany,22,2288,4,3,2,0,81%,35%,35%,0.6,42.2,0.9,19.5,64%,0.12,4,1.7,2.1,0,2.5,0.8,7,0.0,0,0,0.15,0.15,31%,6.0
357,Frederik Rønnow,Frankfurt,Denmark,28,810,0,0,0,0,-,100%,68%,0.1,43.1,0.0,34.0,67%,0.00,0,0.0,0.0,0,0.0,0.0,1,4.1,0,1,0.00,0.00,0%,6.9
358,Marcel Risse,1. FC Köln,Germany,30,127,0,2,1,0,100%,-,33%,0.7,61.6,0.0,36.1,41%,1.41,2,0.7,11.3,0,0.7,0.0,2,0.0,0,0,0.00,0.00,0%,6.1
359,Marlon Ritter,SC Paderborn,Germany,26,429,0,1,3,0,83%,0%,53%,0.4,57.0,1.5,37.2,71%,0.21,1,0.4,5.0,0,1.9,0.4,2,0.0,0,0,0.00,0.00,22%,5.9
360,Sebastian Rode,Frankfurt,Germany,30,1949,3,3,6,0,59%,41%,47%,0.6,67.9,1.5,53.7,85%,0.14,2,0.6,0.9,0,0.6,0.3,5,0.0,0,3,0.14,0.14,46%,6.6
361,Paulo Otávio,Wolfsburg,Brazil,25,380,0,1,3,0,75%,56%,63%,1.7,65.4,2.1,31.3,67%,0.23,1,1.7,2.8,0,0.7,0.2,2,0.0,0,0,0.00,0.00,33%,6.8
362,Jérôme Roussillon,Wolfsburg,France,27,2368,1,1,4,0,63%,46%,53%,1.9,57.6,1.1,29.3,72%,0.04,6,1.8,2.7,0,0.7,0.1,6,0.0,0,0,0.04,0.04,21%,6.3
363,Sebastian Rudy,Hoffenheim,Germany,30,2739,1,3,9,0,68%,48%,54%,1.2,62.2,0.8,45.6,80%,0.10,7,0.6,2.8,0,0.8,0.3,7,0.0,0,0,0.04,0.04,32%,6.4
364,Jan Luca Rumpf,SC Paderborn,Germany,21,90,0,0,0,0,-,50%,50%,2.0,59.0,0.0,47.0,81%,0.00,0,0.0,0.0,0,1.0,0.0,0,0.0,0,0,0.00,0.00,0%,4.9
365,Lukas Rupp,Hoffenheim,Germany,29,341,0,0,0,0,55%,34%,38%,0.8,60.2,1.3,40.1,83%,0.00,0,0.5,0.0,0,1.3,0.0,2,0.0,0,0,0.00,0.00,0%,6.0
366,Julian Ryerson,Union Berlin,Norway,22,358,0,0,2,0,72%,47%,47%,2.0,60.3,1.3,29.2,68%,0.00,0,1.8,3.3,0,0.5,0.0,5,0.0,0,0,0.00,0.00,0%,5.9
367,Abdelhamid Sabiri,SC Paderborn,Germany,23,1037,4,1,6,0,76%,54%,48%,1.6,58.8,0.6,37.4,79%,0.09,0,2.3,0.3,1,3.7,1.2,4,0.0,0,1,0.35,0.26,33%,6.4
368,Marcel Sabitzer,RB Leipzig,Austria,26,2506,9,7,4,0,65%,53%,50%,0.9,69.0,0.9,48.1,78%,0.25,6,0.5,4.0,0,2.5,0.9,10,0.0,0,1,0.32,0.32,34%,6.9
369,Nuri Şahin,W. Bremen,Turkey,32,1258,0,3,4,0,60%,45%,48%,2.4,69.5,2.4,50.7,79%,0.22,4,0.7,5.2,0,0.9,0.1,1,0.0,0,0,0.00,0.00,17%,6.6
370,Roland Sallai,Freiburg,Hungary,23,1170,2,0,2,0,63%,45%,49%,0.2,44.8,0.5,23.2,76%,0.00,1,1.9,3.2,0,2.6,0.9,4,0.0,0,0,0.15,0.15,35%,6.1
371,Lazar Samardzic,Hertha BSC,Germany,18,32,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.7
372,Diadié Samassékou,Hoffenheim,Mali,24,1311,0,1,4,0,53%,41%,50%,1.8,55.1,2.8,39.8,82%,0.07,1,1.0,0.2,0,0.4,0.1,6,0.0,0,0,0.00,0.00,17%,6.4
373,Paulinho,Leverkusen,Brazil,20,292,3,2,1,0,75%,22%,53%,0.0,63.3,0.3,40.9,83%,0.61,1,3.7,2.5,0,2.8,1.2,5,0.0,0,1,0.92,0.92,44%,6.5
374,Jadon Sancho,Dortmund,England,20,2290,17,16,2,0,78%,8%,46%,0.1,79.5,0.6,59.2,85%,0.63,19,3.1,3.0,0,2.0,1.1,13,0.0,0,5,0.67,0.67,54%,7.6
375,Salif Sané,Schalke,Senegal,30,1125,2,1,3,0,56%,79%,70%,3.8,69.8,1.9,54.9,85%,0.08,1,0.6,0.0,0,0.7,0.2,3,0.0,0,0,0.16,0.16,33%,6.9
376,João Victor,Wolfsburg,Brazil,26,1629,2,2,4,0,67%,25%,42%,0.4,41.0,0.6,22.2,76%,0.11,4,1.7,1.3,0,1.7,0.7,8,0.0,0,0,0.11,0.11,40%,6.0
377,Marcelo Saracchi,RB Leipzig,Uruguay,22,176,1,0,1,0,75%,67%,76%,2.0,84.4,0.5,51.9,75%,0.00,1,1.5,3.6,0,2.0,0.5,1,0.0,0,0,0.50,0.50,25%,6.7
378,Noah-Joel Sarenren-Bazee,Augsburg,Nigeria,24,378,1,0,1,0,60%,36%,44%,0.5,40.0,1.2,15.2,50%,0.00,0,1.9,2.1,0,0.9,0.7,3,0.0,0,0,0.23,0.23,75%,6.0
379,Josh Sargent,W. Bremen,United States,20,1417,4,2,2,0,63%,42%,44%,1.3,39.0,0.8,21.6,70%,0.13,2,1.1,0.3,0,1.9,0.8,4,0.0,0,0,0.25,0.25,43%,6.1
380,Louis Schaub,1. FC Köln,Austria,25,626,1,1,0,0,81%,50%,51%,0.3,59.9,0.4,35.3,80%,0.14,0,2.7,2.7,0,1.3,0.7,2,0.0,0,0,0.14,0.14,56%,6.6
381,Patrik Schick,RB Leipzig,Czech Republic,24,1302,10,2,3,0,51%,52%,48%,1.1,39.3,0.0,20.7,72%,0.14,4,1.3,0.5,0,3.6,1.4,6,0.0,0,0,0.69,0.69,38%,6.6
382,Julian Schieber,Augsburg,Germany,31,41,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.8
383,Kingsley Schindler,1. FC Köln,Germany,27,850,0,2,0,0,72%,36%,40%,1.7,42.4,0.6,21.8,65%,0.22,2,1.2,3.6,0,1.4,0.3,1,0.0,0,0,0.00,0.00,23%,5.8
384,Xaver Schlager,Wolfsburg,Austria,23,1724,1,2,4,0,63%,54%,47%,0.5,50.9,0.9,34.0,76%,0.11,4,1.1,0.6,0,1.7,0.4,5,0.0,0,0,0.05,0.05,22%,6.6
385,Nico Schlotterbeck,Freiburg,Germany,20,365,0,0,0,0,50%,83%,73%,5.2,66.6,1.0,49.6,77%,0.00,0,0.7,1.2,0,0.7,0.2,3,0.0,0,0,0.00,0.00,33%,6.2
386,Keven Schlotterbeck,Union Berlin,Germany,23,1942,0,0,6,1,52%,53%,64%,4.8,54.6,1.8,38.9,79%,0.00,0,0.6,0.1,0,0.5,0.1,7,0.0,0,1,0.00,0.00,18%,6.5
387,Marcel Schmelzer,Dortmund,Germany,32,59,1,1,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,-,6.0
388,Jonathan Schmid,Freiburg,France,30,2839,5,1,1,0,68%,63%,58%,2.1,62.5,1.2,35.5,75%,0.04,4,0.4,3.1,0,1.4,0.4,7,0.0,0,0,0.16,0.16,33%,6.4
389,Manuel Schmiedebach,Union Berlin,Germany,31,178,0,0,0,0,25%,0%,27%,1.5,35.4,1.0,23.8,74%,0.00,0,0.0,0.0,0,0.0,0.0,3,0.0,0,0,0.00,0.00,0%,5.8
390,Benno Schmitz,1. FC Köln,Germany,25,1158,0,0,1,0,60%,41%,41%,1.8,70.0,1.4,44.9,70%,0.00,1,0.1,2.6,0,0.1,0.0,4,0.0,0,0,0.00,0.00,0%,6.1
391,Sebastian Schonlau,SC Paderborn,Germany,26,2070,2,0,2,0,69%,52%,60%,5.9,80.2,1.7,63.5,88%,0.00,0,0.5,0.1,0,0.5,0.2,5,0.0,0,2,0.09,0.09,33%,7.0
392,Alessandro Schöpf,Schalke,Austria,26,1426,0,1,3,0,56%,26%,39%,0.4,60.5,1.5,40.5,83%,0.06,2,1.3,1.0,0,0.9,0.3,5,0.0,0,0,0.00,0.00,27%,6.4
393,Markus Schubert,Schalke,Germany,22,741,0,0,0,0,-,100%,100%,1.3,44.9,0.0,34.3,58%,0.00,0,0.0,0.0,0,0.0,0.0,2,4.5,0,1,0.00,0.00,0%,6.3
394,Nico Schulz,Dortmund,Germany,27,592,1,0,0,0,64%,41%,43%,1.2,74.3,1.0,54.4,86%,0.00,0,1.2,1.8,0,0.8,0.1,4,0.0,0,0,0.14,0.14,17%,6.5
395,Alexander Schwolow,Freiburg,Germany,28,2092,0,0,0,0,-,85%,86%,0.5,47.3,0.1,36.7,65%,0.00,0,0.0,0.0,0,0.0,0.0,4,3.8,0,4,0.00,0.00,0%,6.7
396,Davie Selke,Hertha BSC,Germany,25,1415,1,1,6,0,33%,53%,47%,0.8,38.5,0.1,23.5,61%,0.06,1,0.4,0.4,0,2.0,0.5,7,0.0,0,0,0.06,0.06,26%,5.9
397,Suat Serdar,Schalke,Germany,23,1605,7,0,2,0,70%,75%,52%,0.4,49.8,1.5,26.5,75%,0.00,1,2.9,0.1,0,2.0,0.8,5,0.0,0,4,0.40,0.40,39%,6.9
398,Khiry Shelton,SC Paderborn,United States,27,32,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
399,Sarpreet Singh,Bayern,New Zealand,21,72,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.1
400,Daley Sinkgraven,Leverkusen,Netherlands,25,913,0,1,1,0,76%,53%,49%,1.3,86.2,0.9,64.0,86%,0.10,1,1.3,1.8,0,0.0,0.0,4,0.0,0,0,0.00,0.00,0%,6.5
401,Ellyes Skhiri,1. FC Köln,Tunisia,25,2676,1,3,4,0,67%,59%,50%,1.1,62.3,2.2,46.3,86%,0.10,4,0.8,0.2,0,0.8,0.2,6,0.0,0,1,0.04,0.04,20%,6.8
402,Per Skjelbred,Hertha BSC,Norway,33,1637,0,0,4,0,62%,48%,55%,0.9,48.2,1.1,37.4,83%,0.00,0,0.5,0.3,0,0.1,0.0,8,0.0,0,0,0.00,0.00,0%,6.3
403,Robert Skov,Hoffenheim,Denmark,24,2612,4,7,4,0,66%,46%,53%,1.2,60.4,0.7,34.5,79%,0.24,13,1.4,5.1,0,2.1,0.7,6,0.0,0,0,0.14,0.14,31%,6.6
404,Steven Skrzybski,Düsseldorf,Germany,27,528,1,2,0,0,100%,18%,35%,0.7,40.9,1.9,19.1,69%,0.34,0,1.0,1.5,0,2.4,0.3,1,0.0,0,0,0.17,0.17,14%,6.1
405,Dennis Smarsch,Hertha BSC,Germany,21,150,0,0,0,0,-,-,-,1.8,48.6,0.0,36.6,66%,0.00,0,0.0,0.0,0,0.0,0.0,0,4.2,0,0,0.00,0.00,0%,6.4
406,Lasse Sobiech,1. FC Köln,Germany,29,90,0,0,1,0,-,57%,56%,6.0,52.0,4.0,41.0,56%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.8
