,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
125,Vitalie Damaşcan,Torino,Moldova,21,3,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
126,Sebastian De Maio,Udinese,France,33,1667,1,1,4,0,69%,65%,57%,6.4,49.8,0.8,34.3,80%,0.05,0,0.3,0.3,0,0.8,0.1,3,0.0,0,0,0.05,0.05,14%,6.4
127,Alejandro Rodriguez,Empoli,Spain,29,24,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.3
128,Rodrigo de Paul,Udinese,Argentina,26,3194,9,9,7,0,64%,18%,54%,0.4,71.5,0.9,44.7,76%,0.25,15,2.3,5.8,3,2.5,0.9,8,0.0,0,6,0.25,0.17,38%,7.1
129,Marten de Roon,Atalanta,Netherlands,29,2977,2,3,8,0,56%,57%,49%,1.4,79.7,1.6,66.2,88%,0.09,2,0.2,0.8,1,0.8,0.3,9,0.0,0,1,0.06,0.03,32%,7.1
130,Daniele De Rossi,Roma,Italy,37,1274,1,1,3,0,62%,55%,54%,2.3,74.9,1.9,65.3,87%,0.07,4,0.2,0.3,0,0.3,0.1,6,0.0,0,1,0.07,0.07,20%,6.9
131,Mattia De Sciglio,Juventus,Italy,28,1742,0,1,2,0,70%,65%,61%,2.2,69.5,1.3,49.6,83%,0.05,3,0.4,2.2,0,0.3,0.0,10,0.0,0,0,0.00,0.00,0%,6.8
132,Lorenzo De Silvestri,Torino,Italy,32,2425,2,4,3,0,93%,57%,46%,2.4,57.8,0.9,31.8,68%,0.14,3,0.2,4.2,0,1.1,0.3,13,0.0,0,0,0.07,0.07,31%,6.1
133,Stefan de Vrij,Inter,Netherlands,28,2520,2,0,2,0,64%,55%,58%,3.4,68.7,0.9,59.6,92%,0.00,0,0.1,0.1,0,0.6,0.2,12,0.0,0,1,0.07,0.07,33%,6.9
134,Gregoire Defrel,Sampdoria,Martinique,29,2341,11,3,2,0,77%,41%,45%,0.3,42.6,0.2,28.6,84%,0.11,5,1.0,0.7,0,1.7,0.9,13,0.0,0,2,0.41,0.41,51%,6.6
135,Alessandro Deiola,Cagliari,Italy,25,989,0,1,5,0,58%,42%,37%,1.2,46.8,1.6,30.2,75%,0.09,1,0.2,0.9,0,1.4,0.3,6,0.0,0,0,0.00,0.00,20%,6.0
136,Christian Dell'Orco,Empoli,Italy,26,1144,1,1,1,0,64%,39%,47%,3.5,59.4,1.4,43.0,87%,0.08,2,0.3,0.6,0,0.4,0.1,2,0.0,0,0,0.08,0.08,20%,6.4
137,Merih Demiral,Sassuolo,Turkey,22,1260,2,0,3,0,67%,73%,66%,5.6,63.5,1.4,50.4,87%,0.00,1,0.3,0.1,0,0.6,0.3,4,0.0,0,2,0.14,0.14,50%,6.9
138,Fabio Depaoli,Chievo,Italy,23,2469,0,4,12,0,59%,43%,48%,2.6,59.1,1.3,31.3,73%,0.14,10,0.6,3.7,0,0.4,0.1,5,0.0,0,0,0.00,0.00,25%,6.1
139,Kiril Despodov,Cagliari,Bulgaria,24,101,0,0,0,0,-,17%,23%,0.0,22.5,0.0,11.6,40%,0.00,0,0.8,2.3,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.1
140,Daniele Dessena,Cagliari,Italy,33,344,0,0,3,0,100%,64%,51%,1.0,61.5,0.8,45.3,76%,0.00,0,0.0,2.1,0,1.6,0.8,3,0.0,0,0,0.00,0.00,50%,6.1
141,Mattia Destro,Bologna,Italy,29,486,4,1,3,0,66%,53%,46%,1.1,29.4,0.0,13.9,57%,0.19,1,0.2,0.9,0,2.2,1.3,5,0.0,0,0,0.74,0.74,58%,6.1
142,Jacopo Dezi,Parma,Italy,28,90,0,0,0,0,100%,100%,43%,2.0,57.0,3.0,40.0,90%,0.00,0,1.0,0.0,0,2.0,1.0,0,0.0,0,0,0.00,0.00,50%,6.8
143,Federico Di Francesco,Sassuolo,Italy,26,1081,2,2,2,0,60%,25%,41%,0.3,46.1,0.5,29.0,85%,0.17,2,1.2,1.7,0,2.1,0.9,7,0.0,0,1,0.17,0.17,44%,6.2
144,Antonio Di Gaudio,Parma,Italy,31,704,0,1,0,0,-,32%,44%,0.4,30.4,0.5,14.2,60%,0.13,0,0.9,0.8,0,1.7,0.4,3,0.0,0,0,0.00,0.00,23%,5.6
145,Giovanni Di Lorenzo,Empoli,Italy,27,3330,5,3,8,0,67%,51%,51%,1.8,73.6,1.0,48.0,80%,0.08,8,0.8,3.4,0,0.6,0.2,5,0.0,0,0,0.14,0.14,43%,6.6
146,Felipe,SPAL,Brazil,36,2364,3,2,13,0,71%,63%,56%,3.2,58.2,0.8,46.8,87%,0.07,2,0.3,0.5,0,0.5,0.3,9,0.0,0,1,0.12,0.12,57%,6.5
147,Amadou Diawara,Napoli,Guinea,23,661,0,0,4,0,34%,60%,53%,1.5,86.5,1.5,73.9,93%,0.00,0,1.2,0.0,0,1.4,0.1,7,0.0,0,0,0.00,0.00,10%,6.7
148,Lorenzo Dickmann,SPAL,Italy,24,173,0,0,1,0,80%,43%,55%,1.6,41.3,0.5,24.1,72%,0.00,0,0.5,0.5,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,5.7
149,Mitchell Dijks,Bologna,Netherlands,27,2026,1,0,5,1,60%,56%,47%,1.9,59.4,1.0,30.2,76%,0.00,1,1.4,3.7,0,0.4,0.2,6,0.0,0,0,0.05,0.05,44%,6.2
150,Federico Dimarco,Parma,Italy,23,893,1,0,4,0,32%,27%,46%,1.7,60.8,1.6,32.5,76%,0.00,2,1.1,4.5,0,1.3,0.3,7,0.0,0,0,0.10,0.10,23%,6.4
151,Federico Dionisi,Frosinone,Italy,33,197,1,0,2,0,67%,27%,33%,0.0,50.3,0.0,23.8,71%,0.00,0,0.5,4.1,0,5.0,1.4,1,0.0,0,0,0.46,0.46,27%,6.2
152,Assane Dioussé,Chievo,Senegal,23,890,0,0,5,0,67%,23%,48%,1.3,63.3,2.0,49.0,81%,0.00,0,0.7,0.8,0,0.7,0.2,3,0.0,0,0,0.00,0.00,29%,6.3
153,Koffi Djidji,Torino,Côte d’Ivoire,27,1388,0,0,2,0,62%,43%,57%,4.0,53.6,1.6,38.3,83%,0.00,0,1.0,0.3,0,0.1,0.1,5,0.0,0,0,0.00,0.00,50%,6.5
154,Johan Djourou,SPAL,Switzerland,33,278,0,0,0,0,33%,67%,62%,6.1,49.4,1.3,36.5,90%,0.00,0,0.7,0.0,0,0.3,0.3,1,0.0,0,0,0.00,0.00,100%,6.2
155,Lucas Piazon,Chievo,Brazil,26,80,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,5.5
156,Gianluigi Donnarumma,Milan,Italy,21,3092,0,0,4,0,100%,100%,90%,1.0,39.0,0.0,28.2,80%,0.00,0,0.0,0.0,0,0.0,0.0,11,2.9,1,4,0.00,0.00,0%,6.9
157,Godfred Donsah,Bologna,Ghana,24,148,0,0,0,0,33%,17%,59%,4.3,51.7,0.6,35.3,84%,0.00,0,3.0,0.0,0,1.2,0.0,2,0.0,0,0,0.00,0.00,0%,5.8
158,Riccardo Doratiotto,Cagliari,Italy,21,79,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.5
159,Filip Đorđević,Chievo,Serbia,33,629,1,1,1,0,63%,35%,41%,1.3,40.5,0.3,25.2,64%,0.14,1,0.3,0.6,0,2.0,1.1,3,0.0,0,0,0.14,0.14,57%,5.8
160,Felipe Vizeu,Udinese,Brazil,23,27,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.7
161,Cristiano Ronaldo,Juventus,Portugal,35,2689,21,8,3,0,70%,44%,49%,1.0,54.5,0.3,34.5,85%,0.27,10,1.5,1.9,5,5.9,2.3,14,0.0,0,7,0.70,0.54,39%,7.4
162,João Pedro Galvão,Cagliari,Brazil,28,2570,7,2,5,0,71%,44%,42%,0.4,39.9,0.2,24.8,74%,0.07,5,0.7,1.9,2,2.1,0.6,6,0.0,0,0,0.23,0.17,31%,6.2
163,Bartłomiej Dragowski,Empoli,Poland,23,1484,0,0,2,0,NaN%,86%,71%,1.2,43.6,0.0,29.7,61%,0.00,0,0.0,0.0,0,0.0,0.0,4,4.7,1,3,0.00,0.00,0%,6.9
164,Alfred Duncan,Sassuolo,Ghana,27,1851,4,4,7,1,67%,36%,39%,0.9,54.5,0.9,39.7,82%,0.20,6,1.0,1.2,0,1.2,0.4,9,0.0,0,1,0.20,0.20,36%,6.5
165,Filip Đuričić,Sassuolo,Serbia,28,1260,2,1,2,1,88%,41%,40%,0.4,58.0,0.6,38.5,83%,0.07,1,1.4,1.1,0,1.1,0.7,7,0.0,0,2,0.14,0.14,56%,6.3
166,Riza Durmisi,Lazio,Denmark,26,318,0,1,4,0,100%,20%,48%,1.7,56.3,0.3,35.4,78%,0.28,1,0.3,5.1,0,1.1,0.6,3,0.0,0,0,0.00,0.00,50%,6.0
167,Paulo Dybala,Juventus,Argentina,26,2137,5,4,2,0,60%,19%,51%,0.0,70.1,0.6,47.4,89%,0.16,4,2.0,3.4,1,2.6,0.9,12,0.0,0,2,0.20,0.16,34%,7.0
168,Edin Džeko,Roma,Bosnia and Herzegovina,34,2576,9,6,9,0,71%,60%,50%,1.2,42.1,0.0,24.7,71%,0.21,7,1.2,0.9,0,4.6,1.8,9,0.0,0,5,0.32,0.32,39%,6.9
169,Blerim Džemaili,Bologna,Switzerland,34,1751,1,1,4,0,62%,54%,56%,0.6,53.1,1.0,35.4,79%,0.05,2,1.4,0.8,0,2.2,0.4,9,0.0,0,0,0.05,0.05,19%,6.4
170,Simone Edera,Bologna,Italy,23,274,0,0,1,0,100%,25%,33%,0.0,58.5,0.3,32.9,82%,0.00,0,2.3,4.6,0,3.0,1.3,1,0.0,0,0,0.00,0.00,44%,6.0
171,Albin Ekdal,Sampdoria,Sweden,31,2652,0,0,6,0,66%,59%,59%,2.1,71.8,1.8,55.9,86%,0.00,1,1.2,0.1,0,0.5,0.0,11,0.0,0,1,0.00,0.00,7%,6.8
172,Mehdi Benatia,Juventus,Morocco,33,450,0,0,2,0,86%,65%,53%,3.4,76.8,3.2,63.4,91%,0.00,0,0.4,0.0,0,0.6,0.0,2,0.0,0,0,0.00,0.00,0%,7.1
173,Stephan El Shaarawy,Roma,Italy,28,2107,11,3,2,0,56%,56%,55%,0.2,53.1,0.9,34.8,82%,0.13,9,1.9,1.6,0,3.0,1.3,9,0.0,0,2,0.47,0.47,43%,6.8
174,Valentin Eysseric,Fiorentina,France,28,356,0,1,1,0,83%,67%,44%,0.0,47.1,1.0,32.2,82%,0.20,2,0.4,2.6,0,0.8,0.4,2,0.0,0,0,0.00,0.00,50%,6.3
175,Diego Falcinelli,Bologna,Italy,29,702,0,1,0,0,62%,48%,42%,0.5,37.8,0.1,17.3,84%,0.13,1,1.0,1.0,0,2.0,0.4,3,0.0,0,0,0.00,0.00,19%,5.9
176,Iago Falqué,Torino,Spain,30,1618,6,4,1,0,69%,14%,32%,0.3,67.1,0.2,46.3,83%,0.23,4,1.0,4.8,0,3.2,1.2,9,0.0,0,1,0.33,0.33,37%,6.7
177,Paolo Faragò,Cagliari,Italy,27,1696,1,1,8,0,62%,66%,52%,1.8,61.3,0.8,38.9,77%,0.05,3,0.7,3.2,0,1.1,0.6,5,0.0,0,1,0.05,0.05,60%,6.4
178,Mohamed Salim Fares,SPAL,Algeria,24,2947,3,0,12,0,69%,53%,50%,1.8,63.1,1.7,34.3,78%,0.00,5,1.1,4.9,0,1.7,0.5,10,0.0,0,1,0.09,0.09,30%,6.5
179,Andrea Favilli,Genoa,Italy,23,164,0,2,0,0,100%,64%,50%,0.5,38.5,0.0,23.9,75%,1.08,2,1.1,0.5,0,2.7,1.6,1,0.0,0,1,0.00,0.00,60%,6.4
180,Federico Fazio,Roma,Argentina,33,2804,5,0,6,0,82%,69%,64%,5.4,58.9,1.7,45.2,85%,0.00,0,0.5,0.2,0,1.0,0.5,10,0.0,0,2,0.16,0.16,48%,6.9
181,Edimilson Fernandes,Fiorentina,Switzerland,24,1974,2,0,9,0,69%,36%,39%,1.4,54.4,1.3,39.0,86%,0.00,1,0.9,0.7,0,0.9,0.2,7,0.0,0,0,0.09,0.09,24%,6.3
182,Suso,Milan,Spain,26,3031,7,10,9,0,71%,22%,51%,0.1,68.1,0.5,44.8,83%,0.30,19,2.0,6.8,0,2.8,1.2,10,0.0,0,9,0.21,0.21,42%,7.1
183,Alex Ferrari,Sampdoria,Italy,26,540,0,0,2,0,80%,68%,72%,4.2,66.2,1.5,52.2,88%,0.00,0,0.0,0.2,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.6
184,Gian Marco Ferrari,Sassuolo,Italy,28,2790,4,0,9,0,56%,65%,63%,2.9,72.1,1.1,60.6,87%,0.00,1,0.1,0.4,0,0.7,0.3,10,0.0,0,0,0.13,0.13,39%,6.6
185,Sergio Floccari,SPAL,Italy,39,976,3,1,3,0,38%,46%,46%,0.5,37.2,0.2,21.2,79%,0.09,1,0.7,0.7,0,2.3,0.8,5,0.0,0,0,0.28,0.28,36%,6.3
186,Alessandro Florenzi,Roma,Italy,29,2183,3,2,5,0,57%,39%,51%,2.2,74.0,1.9,47.3,78%,0.08,7,0.3,5.3,0,1.4,0.4,8,0.0,0,0,0.13,0.13,29%,6.7
187,Seko Fofana,Udinese,Côte d’Ivoire,25,2646,2,4,5,0,61%,44%,45%,0.6,54.4,1.1,37.8,85%,0.14,4,1.8,1.2,0,2.0,0.4,8,0.0,0,1,0.07,0.07,20%,6.5
188,Wallace,Lazio,Brazil,26,1234,0,0,3,0,77%,63%,54%,3.9,66.3,2.2,52.6,85%,0.00,1,0.2,0.5,0,0.7,0.2,4,0.0,0,0,0.00,0.00,30%,6.6
189,Vitor Hugo,Fiorentina,Brazil,29,2469,0,2,7,1,67%,61%,62%,4.9,61.6,2.7,47.2,87%,0.07,1,0.1,0.0,0,0.6,0.0,7,0.0,0,1,0.00,0.00,6%,6.8
190,Pierluigi Frattali,Parma,Italy,34,90,0,0,0,0,-,-,-,1.0,47.0,0.0,34.0,62%,0.00,0,0.0,0.0,0,0.0,0.0,0,7.0,0,0,0.00,0.00,0%,7.5
191,Remo Freuler,Atalanta,Switzerland,28,3032,2,6,4,0,53%,47%,55%,1.3,83.0,1.2,65.4,88%,0.18,7,0.9,0.5,0,0.9,0.2,8,0.0,0,1,0.06,0.06,27%,7.1
192,Nicolas Frey,Chievo,France,36,226,0,0,0,0,33%,43%,44%,6.8,63.7,2.8,39.8,78%,0.00,0,0.0,0.4,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.2
193,Patric,Lazio,Spain,27,1085,0,0,1,0,58%,52%,49%,1.9,71.1,1.0,53.9,83%,0.00,3,0.2,2.7,0,1.2,0.2,2,0.0,0,0,0.00,0.00,13%,6.3
194,Manolo Gabbiadini,Sampdoria,Italy,28,806,4,2,5,0,41%,38%,37%,0.5,47.9,0.6,30.4,77%,0.23,1,0.7,3.5,0,3.4,1.3,6,0.0,0,0,0.45,0.45,40%,6.3
195,Gianluca Gaetano,Napoli,Italy,20,6,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
196,Roberto Gagliardini,Inter,Italy,26,1086,5,0,4,0,61%,58%,50%,1.5,81.6,1.4,65.9,87%,0.00,3,0.5,0.2,0,2.1,0.8,10,0.0,0,2,0.41,0.41,40%,7.2
197,Riccardo Gagliolo,Parma,Sweden,30,3046,0,2,7,0,69%,52%,57%,5.7,56.8,1.9,35.5,76%,0.06,3,0.1,0.5,0,0.6,0.1,10,0.0,0,2,0.00,0.00,14%,6.5
198,Marcello Gazzola,Parma,Italy,35,914,1,0,3,0,63%,64%,51%,2.4,46.8,0.6,28.1,65%,0.00,1,0.4,3.3,0,0.2,0.1,5,0.0,0,0,0.10,0.10,50%,6.0
199,Paolo Ghiglione,Frosinone,Italy,23,514,1,0,4,0,62%,40%,26%,3.1,55.5,0.7,30.1,67%,0.00,1,0.3,5.1,0,1.4,0.5,2,0.0,0,0,0.17,0.17,38%,5.9
200,Faouzi Ghoulam,Napoli,Algeria,29,1153,1,3,2,0,89%,64%,61%,1.0,87.6,0.6,62.0,89%,0.23,6,0.1,8.8,0,0.7,0.2,6,0.0,0,1,0.08,0.08,33%,7.0
201,Emanuele Giaccherini,Chievo,Italy,35,2008,3,1,8,0,79%,30%,42%,0.3,64.3,0.7,43.0,78%,0.05,6,1.2,5.7,1,1.5,0.5,3,0.0,0,0,0.14,0.09,36%,6.4
202,Berat Gjimshiti,Atalanta,Albania,27,1805,1,2,3,0,75%,56%,57%,4.6,65.5,1.9,51.6,91%,0.10,3,0.3,0.1,0,0.6,0.2,6,0.0,0,0,0.05,0.05,36%,6.9
203,Massimo Gobbi,Parma,Italy,40,1182,0,1,3,0,60%,42%,37%,3.1,56.1,0.7,35.0,75%,0.07,1,0.1,1.6,0,0.2,0.0,4,0.0,0,0,0.00,0.00,0%,5.9
204,Edoardo Goldaniga,Frosinone,Italy,27,2610,1,1,6,0,64%,62%,59%,4.0,52.4,2.0,34.5,75%,0.04,1,0.3,0.7,0,0.5,0.1,6,0.0,0,1,0.04,0.04,15%,6.2
205,Pierluigi Gollini,Atalanta,Italy,25,1800,0,0,1,0,100%,83%,70%,0.3,33.5,0.0,25.4,66%,0.00,0,0.0,0.0,0,0.0,0.0,4,2.5,0,0,0.00,0.00,0%,6.4
206,Alejandro Gómez,Atalanta,Argentina,32,2912,7,11,5,0,80%,38%,51%,0.1,79.5,0.5,49.8,84%,0.34,22,2.4,10.0,0,3.3,1.2,9,0.0,0,7,0.22,0.22,36%,7.5
207,Alfred Gomis,SPAL,Senegal,27,1723,0,0,0,0,-,78%,71%,0.9,40.5,0.1,29.4,68%,0.00,0,0.0,0.0,0,0.0,0.0,6,2.6,0,1,0.00,0.00,0%,6.4
208,Giancarlo González,Bologna,Costa Rica,32,746,0,1,2,0,54%,59%,55%,5.0,53.9,1.4,39.7,77%,0.12,2,0.0,0.1,0,0.2,0.0,3,0.0,0,0,0.00,0.00,0%,6.2
209,Mirko Gori,Frosinone,Italy,27,321,0,0,3,0,88%,50%,45%,2.2,55.0,1.1,35.9,77%,0.00,0,0.6,3.6,0,1.1,0.8,5,0.0,0,0,0.00,0.00,75%,6.4
210,Robin Gosens,Atalanta,Germany,26,1946,3,2,2,0,73%,69%,64%,2.2,74.1,1.8,45.2,79%,0.09,3,0.9,4.0,0,1.1,0.4,6,0.0,0,1,0.14,0.14,36%,6.7
211,Paolo Gozzi Iweru,Juventus,Italy,19,90,0,0,0,0,67%,100%,100%,3.0,66.0,3.0,55.0,91%,0.00,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.8
212,Alberto Grassi,Parma,Italy,25,462,0,0,0,0,60%,50%,61%,1.4,40.3,1.6,22.6,81%,0.00,0,1.0,0.6,0,1.2,0.2,2,0.0,0,0,0.00,0.00,17%,6.3
213,Sergej Grubac,Chievo,Montenegro,20,157,0,0,1,0,51%,35%,37%,0.6,27.5,0.0,14.3,60%,0.00,0,0.0,0.0,0,1.1,0.0,0,0.0,0,0,0.00,0.00,0%,5.3
214,Guido Guerrieri,Lazio,Italy,24,90,0,0,0,0,-,-,-,3.0,39.0,0.0,27.0,67%,0.00,0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0.00,0.00,0%,5.5
215,Khouma Babacar,Sassuolo,Senegal,27,1487,7,2,0,0,74%,44%,38%,1.5,34.4,0.2,18.0,82%,0.12,2,0.6,0.2,2,3.6,1.3,9,0.0,0,0,0.42,0.31,37%,6.3
216,Everton Luiz,SPAL,Brazil,32,311,0,0,5,0,55%,50%,49%,2.0,57.6,0.9,37.6,86%,0.00,0,0.9,0.3,0,0.6,0.0,4,0.0,0,0,0.00,0.00,0%,5.8
217,Koray Günter,Genoa,Germany,26,830,0,0,1,0,72%,67%,67%,3.7,49.7,1.9,38.2,84%,0.00,1,0.0,0.2,0,0.3,0.0,2,0.0,0,0,0.00,0.00,0%,6.3
218,Emil Hallfreðsson,Udinese,Iceland,36,528,1,0,2,0,61%,25%,35%,1.0,47.2,0.9,34.6,87%,0.00,0,0.2,0.9,0,0.3,0.2,2,0.0,0,0,0.17,0.17,50%,6.0
219,Marek Hamšík,Napoli,Slovakia,33,922,0,0,1,0,72%,73%,47%,1.4,91.8,1.4,82.7,88%,0.00,0,0.6,0.3,0,1.5,0.3,5,0.0,0,0,0.00,0.00,20%,6.8
220,Dávid Hancko,Fiorentina,Slovakia,22,281,0,0,0,0,86%,67%,67%,3.2,52.7,1.3,33.2,71%,0.00,0,0.0,1.6,0,0.6,0.0,2,0.0,0,0,0.00,0.00,0%,6.4
221,Samir Handanovič,Inter,Slovenia,36,3420,0,0,0,0,-,100%,100%,0.3,34.5,0.0,25.3,81%,0.00,0,0.0,0.0,0,0.0,0.0,17,2.6,0,0,0.00,0.00,0%,6.6
222,Hans Hateboer,Atalanta,Netherlands,26,2973,5,5,5,0,80%,55%,47%,1.2,66.2,0.8,47.8,84%,0.15,7,0.4,2.3,0,0.9,0.3,9,0.0,0,0,0.15,0.15,33%,6.7
223,Filip Helander,Bologna,Sweden,27,1712,0,0,6,0,64%,64%,61%,3.9,51.9,0.8,39.8,80%,0.00,0,0.2,0.2,0,0.5,0.1,5,0.0,0,0,0.00,0.00,10%,6.3
224,Perparim Hetemaj,Chievo,Finland,33,2161,2,0,9,0,62%,33%,46%,1.0,53.2,1.4,35.8,81%,0.00,2,0.8,2.3,0,0.5,0.2,6,0.0,0,1,0.08,0.08,33%,6.2
225,Gonzalo Higuaín,Milan,Argentina,32,1280,6,1,3,1,74%,40%,40%,0.8,38.6,0.1,23.4,84%,0.07,2,1.5,0.3,0,3.9,1.3,4,0.0,0,0,0.42,0.42,32%,6.6
226,Oscar Hiljemark,Genoa,Sweden,28,1202,1,0,0,0,70%,46%,44%,1.0,49.5,1.1,35.3,82%,0.00,1,0.7,2.5,0,1.0,0.4,3,0.0,0,0,0.07,0.07,38%,6.2
227,Elseid Hysaj,Napoli,Albania,26,2109,0,2,4,0,73%,55%,50%,1.9,87.3,1.0,66.6,86%,0.08,0,0.9,1.3,0,0.6,0.1,10,0.0,0,0,0.00,0.00,15%,6.8
228,Simone Iacoponi,Parma,Italy,33,3350,0,0,4,0,74%,48%,53%,3.7,51.7,1.0,30.7,73%,0.00,1,0.3,0.9,0,0.3,0.0,10,0.0,0,0,0.00,0.00,8%,6.1
229,Roger Ibañez,Atalanta,Brazil,21,1,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
230,Mauro Icardi,Inter,Argentina,27,2268,11,4,0,0,89%,46%,43%,0.8,27.3,0.1,16.2,71%,0.16,7,0.4,0.6,5,2.9,1.2,13,0.0,0,2,0.43,0.23,41%,6.5
231,Salvador Ichazo,Torino,Uruguay,28,250,0,0,0,0,-,100%,50%,0.4,36.0,0.0,28.1,54%,0.00,0,0.0,0.0,0,0.0,0.0,1,2.9,0,0,0.00,0.00,0%,6.4
232,Josip Iličić,Atalanta,Slovenia,32,2150,12,7,5,1,52%,24%,49%,0.1,78.2,0.3,50.9,80%,0.30,11,3.3,2.8,0,4.2,1.6,7,0.0,0,4,0.50,0.50,38%,7.3
233,Ciro Immobile,Lazio,Italy,30,2858,15,6,6,0,65%,29%,38%,0.3,45.0,0.1,28.7,77%,0.19,12,1.0,0.6,4,3.9,1.6,9,0.0,0,1,0.47,0.34,40%,6.8
234,Svante Ingelsson,Udinese,Sweden,22,96,0,0,0,0,100%,0%,33%,3.8,59.7,0.0,32.2,62%,0.00,0,0.9,0.0,0,1.9,0.0,0,0.0,0,0,0.00,0.00,0%,5.7
235,Roberto Inglese,Parma,Italy,29,1969,9,0,3,0,74%,41%,39%,1.2,36.0,0.4,17.5,68%,0.00,2,1.0,0.8,2,2.1,1.0,6,0.0,0,0,0.41,0.32,45%,6.3
236,Lorenzo Insigne,Napoli,Italy,29,2080,10,6,6,1,37%,30%,45%,0.2,70.7,0.3,52.9,86%,0.26,6,1.2,2.6,1,5.2,1.6,11,0.0,0,4,0.43,0.39,31%,7.0
237,Artur Ioniţă,Cagliari,Moldova,30,2980,3,2,4,1,63%,54%,45%,0.9,47.0,0.8,33.9,83%,0.06,2,0.5,0.8,0,1.1,0.3,7,0.0,0,1,0.09,0.09,31%,6.3
238,Armando Izzo,Torino,Italy,28,3274,4,1,6,0,67%,67%,64%,3.9,67.1,2.4,50.4,78%,0.03,1,0.3,0.6,0,0.7,0.2,15,0.0,0,5,0.11,0.11,32%,7.0
239,Marko Janković,SPAL,Montenegro,25,50,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
240,Jakub Jankto,Sampdoria,Czech Republic,24,947,0,0,2,0,72%,31%,33%,1.4,63.5,0.9,47.9,83%,0.00,2,0.2,4.1,0,2.2,0.6,6,0.0,0,0,0.00,0.00,26%,6.2
241,Paweł Jaroszyński,Chievo,Poland,26,1349,0,0,2,0,65%,67%,56%,2.5,69.2,1.7,41.9,72%,0.00,2,0.6,4.5,0,0.5,0.1,4,0.0,0,0,0.00,0.00,29%,6.1
242,Musa Juwara,Chievo,Gambia,18,11,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
243,Yann Karamoh,Inter,Côte d’Ivoire,22,4,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
244,Ibrahim Karamoko,Chievo,France,19,63,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.2
245,Orestis Karnezis,Napoli,Greece,35,810,0,0,0,0,-,100%,100%,0.7,30.7,0.0,23.0,64%,0.00,0,0.0,0.0,0,0.0,0.0,4,2.3,0,0,0.00,0.00,0%,6.6
246,Rick Karsdorp,Roma,Netherlands,25,595,0,1,1,0,67%,31%,44%,1.7,72.3,1.8,47.8,79%,0.15,0,1.1,3.6,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.3
247,Grigoris Kastanos,Juventus,Cyprus,22,61,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.0
248,Moise Kean,Juventus,Italy,20,535,6,0,2,0,-,64%,37%,0.2,30.8,0.5,14.1,80%,0.00,0,1.5,0.3,0,3.4,1.7,4,0.0,0,1,1.01,1.01,50%,6.4
249,Franck Kessié,Milan,Côte d’Ivoire,23,3021,8,2,8,0,67%,50%,48%,1.6,65.9,0.9,50.3,87%,0.06,2,1.4,0.8,3,1.6,0.5,11,0.0,0,4,0.23,0.15,33%,6.9
250,Sami Khedira,Juventus,Germany,33,711,2,1,0,0,90%,62%,55%,0.8,56.8,0.6,44.4,86%,0.13,1,0.0,1.0,0,2.3,0.6,4,0.0,0,0,0.25,0.25,28%,6.6
251,Sofian Kiyine,Chievo,Morocco,23,809,0,1,7,0,46%,44%,46%,0.5,62.7,1.2,35.4,80%,0.11,2,3.1,4.0,0,2.2,0.3,6,0.0,0,0,0.00,0.00,15%,6.1
