,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
255,François Kamano,Bordeaux,Guinea,24,2570,10,1,6,0,70%,24%,41%,0.2,49.1,0.7,31.1,81%,0.04,3,1.4,1.1,4,2.9,1.2,10,0.0,0,1,0.35,0.21,41%,6.3
256,Hassane Kamara,Stade de Reims,Gambia,26,920,0,0,1,0,72%,37%,60%,3.3,63.0,1.5,35.3,81%,0.00,0,2.1,1.7,0,0.9,0.1,5,0.0,0,0,0.00,0.00,11%,6.3
257,Boubacar Kamara,Marseille,France,20,2409,1,0,6,0,58%,57%,63%,3.4,66.4,1.7,51.8,86%,0.00,1,0.5,0.2,0,0.4,0.1,9,0.0,0,2,0.04,0.04,36%,6.6
258,Yann Karamoh,Bordeaux,Côte d’Ivoire,22,1223,3,1,2,0,45%,0%,41%,0.3,60.7,0.4,33.7,77%,0.07,2,3.3,5.1,0,2.6,0.9,7,0.0,0,0,0.23,0.23,33%,6.2
259,Eiji Kawashima,Strasbourg,Japan,37,90,0,0,0,0,-,100%,100%,0.0,43.0,0.0,33.0,55%,0.00,0,0.0,0.0,0,0.0,0.0,1,1.0,0,0,0.00,0.00,0%,6.5
260,Thilo Kehrer,PSG,Germany,24,1896,1,2,4,0,69%,60%,60%,2.9,79.7,1.6,63.5,93%,0.10,1,0.2,0.4,0,0.7,0.2,11,0.0,0,1,0.05,0.05,29%,6.9
261,Jules Keita,Dijon,Guinea,22,442,2,1,3,0,40%,20%,37%,0.2,53.0,0.4,25.4,79%,0.21,1,3.3,0.2,0,3.3,1.0,4,0.0,0,1,0.41,0.41,31%,6.2
262,Christophe Kerbrat,Guingamp,France,34,2099,0,0,3,1,61%,38%,56%,5.6,50.6,2.1,37.0,78%,0.00,1,0.1,0.1,0,0.1,0.0,6,0.0,0,1,0.00,0.00,0%,6.3
263,Saîf-Eddine Khaoui,Caen,Tunisia,25,1361,3,1,0,0,69%,38%,41%,0.3,42.8,1.3,27.6,72%,0.06,0,1.5,1.4,0,1.6,0.7,6,0.0,0,0,0.19,0.19,42%,6.0
264,Wahbi Khazri,Saint-Étienne,Tunisia,29,2825,13,6,10,1,71%,23%,39%,0.2,52.8,0.5,27.9,74%,0.19,10,1.5,6.3,4,3.0,1.2,11,0.0,0,2,0.41,0.29,40%,6.8
265,Presnel Kimpembe,PSG,France,25,2006,0,1,4,1,64%,51%,58%,2.0,78.4,1.4,65.6,94%,0.05,2,0.2,0.3,0,0.2,0.1,10,0.0,0,1,0.00,0.00,25%,6.8
266,Djégui Koita,Guingamp,France,21,172,0,0,0,0,75%,14%,56%,4.7,44.5,0.0,30.4,71%,0.00,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.7
267,Timothée Kolodziejczak,Saint-Étienne,France,29,3184,3,3,7,0,74%,50%,47%,3.1,66.7,1.6,50.9,82%,0.08,1,0.3,1.1,0,0.5,0.2,12,0.0,0,0,0.08,0.08,39%,6.6
268,Ghislain Konan,Stade de Reims,Côte d’Ivoire,24,1800,0,1,0,0,63%,38%,53%,2.3,68.0,2.0,34.6,77%,0.05,3,1.3,3.4,0,0.1,0.0,9,0.0,0,1,0.00,0.00,0%,6.7
269,Moussa Konaté,Amiens,Senegal,27,1882,7,2,2,0,81%,36%,41%,0.7,32.2,0.3,18.2,68%,0.10,4,0.7,0.4,2,2.3,0.8,9,0.0,0,2,0.33,0.24,35%,6.1
270,Lamine Koné,Strasbourg,Côte d’Ivoire,31,2148,1,1,2,0,81%,64%,62%,2.6,55.1,1.4,45.0,84%,0.05,2,0.3,0.2,0,0.3,0.1,5,0.0,0,0,0.05,0.05,29%,6.3
271,Youssouf Koné,Lille,Mali,25,1710,0,1,3,0,57%,34%,59%,2.1,72.6,2.0,43.5,83%,0.05,0,0.9,3.7,0,0.3,0.0,9,0.0,0,1,0.00,0.00,0%,6.9
272,Kouadio Koné,Toulouse,France,19,69,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
273,Christian Kouakou,Caen,Côte d’Ivoire,29,12,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
274,Tomáš Koubek,Stade Rennais,Czech Republic,28,2924,0,0,1,0,-,79%,71%,1.0,32.4,0.0,23.7,64%,0.00,0,0.1,0.0,0,0.0,0.0,9,2.8,1,2,0.00,0.00,0%,6.4
275,Jules Koundé,Bordeaux,France,22,3330,0,1,4,0,66%,57%,59%,5.0,67.2,1.4,53.0,81%,0.03,1,0.3,0.1,0,0.4,0.0,10,0.0,0,0,0.00,0.00,7%,6.5
276,Emil Krafth,Amiens,Sweden,26,2973,1,1,2,0,65%,58%,51%,2.5,56.6,0.8,32.0,73%,0.03,4,0.2,2.1,0,0.3,0.1,11,0.0,0,0,0.03,0.03,50%,6.1
277,Rene Krhin,Nantes,Slovenia,30,1058,0,0,2,0,61%,70%,67%,2.6,58.7,1.9,45.6,83%,0.00,0,0.4,0.0,0,0.5,0.1,5,0.0,0,0,0.00,0.00,17%,6.6
278,Layvin Kurzawa,PSG,France,28,1010,1,2,4,0,69%,67%,48%,1.3,63.5,0.9,42.1,84%,0.18,5,1.1,2.1,0,0.5,0.2,7,0.0,0,1,0.09,0.09,33%,6.5
279,Rafał Kurzawa,Amiens,Poland,27,232,1,0,0,0,50%,64%,49%,0.8,70.9,1.2,44.0,78%,0.00,0,0.4,7.0,0,0.8,0.4,1,0.0,0,0,0.39,0.39,50%,6.0
280,Enock Kwateng,Nantes,France,23,2036,0,1,4,0,64%,62%,55%,2.2,75.5,3.5,42.8,70%,0.05,2,1.1,3.3,0,0.2,0.0,7,0.0,0,0,0.00,0.00,0%,6.6
281,Kwon Changhoon,Dijon,Korea Republic,26,935,2,0,1,0,57%,44%,40%,0.8,50.5,0.8,28.9,75%,0.00,0,1.7,4.2,0,1.9,0.6,2,0.0,0,0,0.19,0.19,30%,6.1
282,Grejohn Kyei,Stade de Reims,France,25,1,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
283,Gaëtan Laborde,Montpellier,France,26,3004,11,4,1,1,58%,48%,43%,0.9,45.3,0.3,26.7,67%,0.12,9,1.4,1.6,0,2.6,0.9,12,0.0,0,2,0.33,0.33,34%,6.5
284,Kenny Lala,Strasbourg,France,29,3060,5,9,4,0,60%,42%,48%,1.5,80.2,0.9,48.1,80%,0.26,7,1.1,5.9,1,0.7,0.3,8,0.0,0,2,0.14,0.12,43%,6.8
285,Loïck Landré,Nimes,France,28,1590,3,0,6,1,74%,46%,54%,4.4,43.4,2.1,30.5,81%,0.00,0,0.2,0.1,0,0.4,0.2,5,0.0,0,1,0.17,0.17,43%,6.4
286,Johan Larsson,Guingamp,Sweden,30,90,0,0,0,0,100%,100%,50%,1.0,47.0,1.0,26.0,81%,0.00,0,0.0,5.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.0
287,Paul Lasne,Montpellier,France,31,1778,2,0,5,0,62%,56%,55%,1.0,64.9,1.1,44.4,82%,0.00,3,0.6,2.0,0,1.2,0.5,12,0.0,0,1,0.10,0.10,38%,6.5
288,Alexandre Lauray,Bordeaux,France,23,258,0,0,1,0,55%,45%,64%,3.1,91.8,1.4,76.0,84%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.5
289,Armand Lauriente,Stade Rennais,France,21,3,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
290,Wesley Lautoa,Dijon,New Caledonia,33,3027,0,0,12,0,70%,46%,53%,3.1,61.1,2.6,47.0,86%,0.00,0,0.4,0.0,0,0.4,0.1,6,0.0,0,3,0.00,0.00,14%,6.6
291,Mickaël Le Bihan,Nice,France,30,203,1,0,2,0,100%,29%,40%,0.4,39.5,0.4,23.9,81%,0.00,0,2.7,0.0,1,2.2,1.3,1,0.0,0,0,0.44,0.00,60%,6.1
292,Damien Le Tallec,Montpellier,France,30,2812,3,0,3,0,64%,53%,51%,1.6,52.8,1.9,39.6,79%,0.00,0,0.2,0.2,0,1.1,0.5,12,0.0,0,1,0.10,0.10,41%,6.7
293,James Lea Siliki,Stade Rennais,France,24,1219,0,3,2,0,65%,34%,43%,0.7,49.0,0.7,27.5,76%,0.23,7,0.9,4.3,0,1.6,0.3,7,0.0,0,1,0.00,0.00,19%,6.2
294,Benjamin Lecomte,Montpellier,France,29,3330,0,0,1,0,-,87%,81%,1.3,40.2,0.1,29.7,64%,0.00,0,0.0,0.0,0,0.0,0.0,11,2.9,1,3,0.00,0.00,0%,6.6
295,Pierre Lees Melou,Nice,France,27,2393,2,1,5,1,65%,44%,49%,1.3,69.8,1.4,53.0,86%,0.04,2,0.6,1.5,0,1.5,0.4,11,0.0,0,1,0.07,0.07,28%,6.7
296,Jordan Lefort,Amiens,France,27,1803,0,1,4,1,58%,68%,64%,5.2,60.5,2.4,39.6,69%,0.05,1,0.4,1.1,0,0.6,0.1,5,0.0,0,0,0.00,0.00,9%,6.4
297,Lukas Lerager,Bordeaux,Denmark,27,1300,0,1,4,0,54%,49%,49%,1.8,58.6,2.3,44.9,80%,0.07,0,0.1,0.6,0,0.8,0.2,5,0.0,0,0,0.00,0.00,27%,6.5
298,Igor Lewczuk,Bordeaux,Poland,35,446,0,0,0,0,67%,59%,60%,5.3,51.5,1.2,39.4,87%,0.00,0,0.2,0.4,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.4
299,Aaron Leya Iseka,Toulouse,Belgium,22,1437,4,0,2,1,66%,41%,34%,0.6,28.3,0.1,16.4,79%,0.00,1,0.4,0.2,0,1.9,0.7,8,0.0,0,0,0.25,0.25,37%,5.8
300,Dimitri Liénard,Strasbourg,France,32,1290,0,2,1,0,55%,33%,52%,1.3,75.1,1.3,49.9,84%,0.14,1,1.2,6.7,0,1.5,0.5,6,0.0,0,0,0.00,0.00,32%,6.6
301,Anthony Limbombe,Nantes,Belgium,26,1230,1,1,2,0,91%,43%,51%,0.7,49.6,0.6,30.6,76%,0.07,5,0.8,3.1,0,3.1,0.9,6,0.0,0,0,0.07,0.07,29%,6.2
302,Giovani Lo Celso,PSG,Argentina,24,10,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
303,Enzo Loiodice,Dijon,France,19,852,0,1,4,0,59%,50%,54%,0.6,56.5,1.3,43.8,85%,0.11,1,0.4,0.4,0,0.5,0.2,3,0.0,0,0,0.00,0.00,40%,6.4
304,Anthony Lopes,Lyon,Portugal,30,3060,0,0,0,0,-,100%,80%,0.6,36.3,0.1,26.5,78%,0.00,0,0.0,0.0,0,0.0,0.0,9,2.8,0,2,0.00,0.00,0%,6.6
305,Maxime López,Marseille,France,22,2186,1,3,4,0,57%,35%,44%,0.3,103.4,0.8,91.3,91%,0.13,4,0.7,2.8,0,0.5,0.2,12,0.0,0,4,0.05,0.05,31%,7.2
306,Cristian López,Angers,Spain,31,357,2,0,2,0,67%,41%,42%,0.8,43.7,0.3,25.1,67%,0.00,1,0.3,0.3,0,3.0,1.3,7,0.0,0,0,0.50,0.50,42%,5.7
307,Albert Lottin,Bordeaux,France,19,20,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
308,Imran Louza,Nantes,France,21,89,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.0
309,Hervé Lybohy,Nimes,Niger,37,1478,2,0,3,0,59%,47%,53%,4.2,45.1,0.9,34.6,84%,0.00,0,0.1,0.1,0,0.2,0.1,4,0.0,0,0,0.13,0.13,50%,6.3
310,Yann M'Vila,Saint-Étienne,France,30,3260,0,1,5,1,56%,56%,57%,2.2,76.0,2.1,63.2,86%,0.03,1,0.3,0.2,0,0.4,0.1,13,0.0,0,1,0.00,0.00,14%,6.9
311,Thiago Maia,Lille,Brazil,23,1012,0,1,4,0,62%,45%,49%,1.5,60.7,1.9,47.8,83%,0.08,1,0.3,0.2,0,0.2,0.1,6,0.0,0,1,0.00,0.00,50%,6.5
312,Mike Maignan,Lille,France,24,3420,0,0,1,0,NaN%,100%,100%,0.5,33.7,0.0,24.3,57%,0.00,0,0.0,0.0,0,0.0,0.0,15,2.5,2,2,0.00,0.00,0%,6.5
313,Josh Maja,Bordeaux,Nigeria,21,197,1,0,1,0,50%,57%,45%,0.0,38.1,0.0,23.4,78%,0.00,0,0.5,0.5,0,2.3,0.9,1,0.0,0,0,0.46,0.46,40%,6.0
314,Jean-Victor Makengo,Nice,France,22,1024,1,0,3,0,90%,20%,40%,0.3,52.7,0.8,36.3,86%,0.00,1,2.4,0.4,0,1.1,0.4,9,0.0,0,0,0.09,0.09,38%,6.1
315,Antonio Mance,Nantes,Croatia,25,45,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.4
316,Vincent Manceau,Angers,France,31,2790,1,1,2,0,66%,49%,61%,2.3,66.8,1.4,40.5,82%,0.04,1,0.5,1.9,0,0.5,0.0,12,0.0,0,2,0.04,0.04,6%,6.6
317,Steve Mandanda,Marseille,France,35,2737,0,0,1,1,-,91%,62%,0.6,36.4,0.1,28.0,66%,0.00,0,0.0,0.0,0,0.0,0.0,9,2.4,1,1,0.00,0.00,0%,6.3
318,Reinildo,Lille,Mozambique,26,95,0,0,0,0,67%,100%,53%,0.9,74.8,0.9,49.3,85%,0.00,1,0.9,3.8,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.1
319,Thomas Mangani,Angers,France,33,1598,3,0,2,1,67%,31%,40%,1.3,81.9,1.3,63.3,83%,0.00,3,0.5,4.7,3,1.2,0.5,12,0.0,0,1,0.17,0.00,43%,6.6
320,Harisson Manzala,Angers,Congo DR,26,66,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,-,5.9
321,Myziane Maolida,Nice,France,21,956,0,3,2,0,67%,32%,38%,0.5,50.2,0.2,32.6,82%,0.28,3,1.9,0.7,0,1.7,0.7,5,0.0,0,1,0.00,0.00,39%,6.4
322,Faitout Maouassa,Nimes,France,22,2138,0,1,2,0,55%,63%,57%,2.7,58.3,1.1,28.3,71%,0.05,1,1.1,3.3,0,0.3,0.1,8,0.0,0,0,0.00,0.00,38%,6.2
323,Marçal,Lyon,Brazil,31,883,0,0,2,0,68%,56%,60%,3.2,98.5,3.1,77.0,88%,0.00,0,0.1,0.9,0,0.5,0.1,3,0.0,0,1,0.00,0.00,20%,7.2
324,Jordan Marié,Dijon,France,29,1802,1,1,4,0,54%,41%,49%,1.6,58.2,2.0,42.4,79%,0.05,1,0.6,1.0,0,0.8,0.3,4,0.0,0,0,0.05,0.05,47%,6.4
325,Jonas Martin,Strasbourg,France,30,2061,3,1,9,0,63%,47%,50%,1.8,80.7,1.3,65.7,88%,0.05,1,0.8,0.9,2,0.9,0.5,5,0.0,0,3,0.14,0.05,57%,7.0
326,Marvin Martin,Stade de Reims,France,32,626,0,1,1,0,100%,17%,40%,0.3,57.3,0.3,44.5,76%,0.14,1,0.6,3.3,0,1.0,0.1,7,0.0,0,0,0.00,0.00,14%,5.9
327,Pablo Martinez,Strasbourg,France,31,2818,3,1,7,0,69%,62%,64%,4.0,63.9,1.7,50.5,84%,0.04,1,0.2,0.5,0,0.5,0.2,8,0.0,0,3,0.10,0.10,43%,6.8
328,Han-Noah Massengo,Monaco,France,19,58,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.8
329,Kylian Mbappé,PSG,France,21,2340,33,7,5,1,48%,31%,49%,0.1,49.0,0.2,29.9,79%,0.27,8,2.5,1.0,1,4.8,2.7,14,0.0,0,5,1.27,1.23,57%,7.8
330,Loïc Mbe Soh,PSG,France,19,180,0,0,0,0,NaN%,58%,47%,2.5,70.0,1.5,63.5,91%,0.00,0,0.5,0.0,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.9
331,Nolan Mbemba,Stade de Reims,France,25,355,0,0,0,0,65%,65%,60%,1.0,73.5,2.5,50.7,81%,0.00,0,1.0,1.0,0,1.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
332,Adama Mbengue,Caen,Senegal,26,739,0,0,3,0,67%,29%,60%,2.1,64.4,1.1,30.5,64%,0.00,0,1.0,3.4,0,1.1,0.1,2,0.0,0,0,0.00,0.00,11%,6.2
333,Stéphane Mbia,Toulouse,Cameroon,34,447,0,0,1,0,-,57%,57%,4.2,41.4,1.3,31.3,90%,0.00,0,0.2,0.0,0,0.2,0.0,2,0.0,0,0,0.00,0.00,0%,6.2
334,Kara Mbodji,Nantes,Senegal,31,507,0,0,0,0,83%,64%,69%,4.3,49.7,1.1,35.7,78%,0.00,1,0.0,0.5,0,0.9,0.2,2,0.0,0,0,0.00,0.00,20%,6.7
335,Jordi Mboula,Monaco,Spain,21,276,0,0,1,0,-,28%,35%,1.3,48.9,0.3,19.6,70%,0.00,0,1.9,9.1,0,2.9,0.7,1,0.0,0,0,0.00,0.00,22%,5.9
336,Thiago Mendes,Lille,Brazil,28,3082,0,5,10,0,58%,39%,58%,1.3,77.9,2.0,58.0,85%,0.14,6,0.9,4.0,0,0.9,0.1,15,0.0,0,5,0.00,0.00,16%,7.1
337,Stiven Mendoza,Amiens,Colombia,28,1883,2,2,4,0,68%,35%,45%,0.4,53.6,0.9,28.4,78%,0.10,1,1.9,4.1,0,2.0,0.4,9,0.0,0,0,0.10,0.10,19%,6.3
338,Alex Mendy,Guingamp,Guinea-Bissau,26,765,3,0,2,0,59%,37%,35%,0.8,26.4,0.1,13.5,72%,0.00,1,0.5,0.3,0,2.6,0.9,4,0.0,0,0,0.35,0.35,36%,6.0
339,Ferland Mendy,Lyon,France,25,2529,2,1,2,0,68%,55%,61%,1.4,85.8,1.2,58.4,84%,0.04,2,1.9,2.8,0,0.8,0.3,8,0.0,0,0,0.07,0.07,30%,6.8
340,Edouard Mendy,Stade de Reims,Senegal,28,3420,0,0,3,0,NaN%,100%,96%,0.9,36.1,0.1,26.7,58%,0.00,0,0.0,0.0,0,0.0,0.0,14,2.9,0,7,0.00,0.00,0%,6.6
341,Mehdi Merghem,Guingamp,France,23,726,0,1,3,0,72%,50%,49%,0.8,57.9,1.4,32.1,77%,0.13,0,2.1,3.2,0,3.0,0.5,2,0.0,0,0,0.00,0.00,17%,6.4
342,Rony Lopes,Monaco,Portugal,24,1857,2,2,1,0,70%,29%,47%,0.4,49.2,0.5,25.4,74%,0.10,6,1.4,7.1,0,2.5,1.2,6,0.0,0,1,0.10,0.10,47%,6.4
343,Romain Métanire,Stade de Reims,Madagascar,30,313,0,0,1,1,81%,34%,58%,2.6,51.4,2.0,23.4,73%,0.00,0,0.3,0.3,0,0.3,0.3,2,0.0,0,0,0.00,0.00,100%,6.4
344,Thomas Meunier,PSG,Belgium,29,1615,3,3,2,0,77%,66%,55%,1.3,65.5,1.1,45.9,84%,0.17,7,0.5,2.8,0,1.1,0.5,10,0.0,0,2,0.17,0.17,42%,6.9
345,Matt Miazga,Nantes,United States,25,720,0,0,5,0,92%,84%,75%,4.9,65.3,1.5,53.4,81%,0.00,1,0.0,0.1,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
346,Clément Michelin,Toulouse,France,23,90,0,0,0,0,67%,67%,56%,5.0,60.0,3.0,32.0,66%,0.00,0,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.6
347,Florian Miguel,Nimes,France,24,1117,0,1,2,0,84%,45%,53%,3.5,53.6,1.7,33.6,77%,0.08,1,0.2,0.8,0,0.3,0.1,3,0.0,0,0,0.00,0.00,25%,6.3
348,Kostas Mitroglou,Marseille,Greece,32,579,3,0,0,0,NaN%,44%,35%,0.8,24.6,0.0,15.8,73%,0.00,0,0.3,0.0,0,3.0,1.4,5,0.0,0,0,0.47,0.47,47%,6.0
349,Stefan Mitrović,Strasbourg,Serbia,30,3028,0,0,8,2,84%,57%,57%,4.3,50.6,1.4,41.4,91%,0.00,0,0.1,0.0,0,0.5,0.1,8,0.0,0,0,0.00,0.00,33%,6.4
350,Florent Mollet,Montpellier,France,28,2582,6,4,6,0,58%,31%,35%,0.2,66.7,0.8,44.4,87%,0.14,9,0.7,7.0,0,2.9,1.1,10,0.0,0,3,0.21,0.21,39%,6.9
351,Thomas Monconduit,Amiens,France,29,2821,0,1,6,0,63%,57%,54%,2.3,61.7,1.1,46.2,78%,0.04,3,1.1,0.4,0,0.5,0.2,10,0.0,0,0,0.00,0.00,29%,6.5
352,Kévin Monnet-Paquet,Saint-Étienne,Rwanda,32,1482,1,1,4,0,54%,30%,41%,1.6,59.5,0.8,34.0,79%,0.06,2,1.3,1.6,0,1.2,0.5,7,0.0,0,1,0.06,0.06,40%,6.2
353,Steven Moreira,Toulouse,France,26,865,0,0,2,0,42%,25%,41%,1.4,57.2,1.0,30.5,77%,0.00,0,0.6,1.8,0,0.7,0.1,1,0.0,0,0,0.00,0.00,14%,6.0
354,Jérémy Morel,Lyon,Madagascar,36,1065,0,0,4,0,63%,50%,53%,3.5,71.8,1.6,59.7,89%,0.00,0,0.0,0.0,0,0.3,0.0,5,0.0,0,0,0.00,0.00,0%,6.6
355,Lebo Mothiba,Strasbourg,South Africa,24,2022,10,2,3,0,100%,31%,32%,0.7,32.0,0.1,21.0,79%,0.09,2,0.7,0.5,1,1.6,0.9,10,0.0,0,1,0.44,0.41,57%,6.2
356,François Moubandje,Toulouse,Switzerland,30,1934,0,0,3,0,59%,51%,55%,3.1,61.2,1.3,38.4,79%,0.00,1,0.8,1.9,0,0.3,0.1,4,0.0,0,0,0.00,0.00,43%,6.3
357,Jessy Moulin,Saint-Étienne,France,34,90,0,0,0,0,-,100%,100%,4.0,44.0,0.0,20.0,85%,0.00,0,1.0,0.0,0,0.0,0.0,0,5.0,0,0,0.00,0.00,0%,7.4
358,Herman Moussaki,Caen,France,21,201,0,1,1,0,100%,25%,37%,1.3,37.6,0.0,17.9,75%,0.45,0,1.3,0.5,0,1.3,0.0,2,0.0,0,0,0.00,0.00,0%,6.0
359,Samuel Moutoussamy,Nantes,Congo DR,24,1650,2,3,0,0,63%,32%,43%,0.9,48.4,0.6,34.7,81%,0.16,1,0.9,0.9,0,1.4,0.5,6,0.0,0,1,0.11,0.11,35%,6.3
360,Randal Kolo Muani,Nantes,France,21,118,0,0,1,0,-,50%,21%,1.5,45.8,0.0,19.8,65%,0.00,0,0.8,0.8,0,2.3,0.8,0,0.0,0,0,0.00,0.00,33%,5.8
361,Firmin Mubele,Toulouse,Congo DR,26,457,1,0,0,0,44%,36%,43%,0.4,38.5,0.4,16.1,83%,0.00,0,1.6,1.2,0,2.4,0.6,1,0.0,0,0,0.20,0.20,25%,5.6
362,Benoît Mukinayi,Monaco,France,19,1763,1,0,4,0,76%,68%,62%,4.0,64.7,1.1,55.6,90%,0.00,0,0.1,0.1,0,0.3,0.1,4,0.0,0,0,0.05,0.05,33%,6.5
363,Kévin N'Doram,Monaco,France,24,193,0,0,2,0,80%,86%,52%,2.2,52.2,1.6,43.9,89%,0.00,0,0.0,0.0,0,0.3,0.3,0,0.0,0,0,0.00,0.00,100%,6.4
364,Yeni N'Gbakoto,Guingamp,Congo DR,28,558,1,0,0,0,55%,50%,47%,0.3,44.8,0.8,23.1,64%,0.00,0,0.3,7.4,0,2.9,1.3,1,0.0,0,0,0.16,0.16,44%,6.0
365,Nathan N'Goumou,Toulouse,France,20,71,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.2
366,Georges N'Koudou,Monaco,France,25,20,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
367,Pablo,Bordeaux,Brazil,29,1943,1,1,2,3,62%,70%,65%,7.8,61.1,1.6,45.5,84%,0.05,1,0.4,0.0,0,0.5,0.1,7,0.0,0,1,0.05,0.05,18%,6.9
368,Aly Ndom,Caen,France,24,401,0,0,2,0,82%,45%,46%,2.0,52.4,0.9,35.3,76%,0.00,0,1.1,0.2,0,0.7,0.2,6,0.0,0,0,0.00,0.00,33%,6.1
369,Tanguy Ndombèlé,Lyon,France,23,2692,1,7,3,0,68%,57%,58%,0.3,82.8,1.0,65.6,89%,0.23,4,2.1,0.2,0,1.0,0.2,9,0.0,0,3,0.04,0.04,23%,6.9
370,Didier Ibrahim Ndong,Guingamp,Gabon,26,746,0,0,3,0,68%,40%,43%,0.7,54.9,1.8,39.3,82%,0.00,0,0.7,0.7,0,0.4,0.1,2,0.0,0,0,0.00,0.00,33%,6.2
371,Abdallah Ndour,Strasbourg,Senegal,26,295,0,0,0,0,66%,60%,50%,2.5,67.0,1.5,44.4,80%,0.00,0,0.0,3.7,0,0.3,0.0,2,0.0,0,0,0.00,0.00,0%,6.2
372,Cheikh Ndoye,Angers,Senegal,34,2336,0,3,4,0,76%,70%,60%,2.3,46.4,1.0,32.8,61%,0.12,3,0.2,0.5,0,1.5,0.1,11,0.0,0,0,0.00,0.00,10%,6.4
373,Mbaye Niang,Stade Rennais,Senegal,25,1794,11,4,5,0,69%,54%,46%,0.7,39.9,0.4,19.6,73%,0.20,3,1.0,1.3,2,3.2,1.3,9,0.0,0,1,0.55,0.45,39%,6.5
374,Casimir Ninga,Caen,Chad,27,2475,6,3,9,0,62%,30%,35%,0.4,43.1,0.8,17.1,76%,0.11,6,1.9,1.9,1,1.9,0.7,9,0.0,0,1,0.22,0.18,35%,6.2
375,Clinton Njie,Marseille,Cameroon,27,353,3,2,0,0,72%,35%,48%,0.0,46.9,0.5,28.6,72%,0.51,1,2.5,0.5,0,2.0,1.3,4,0.0,0,0,0.77,0.77,63%,6.4
376,Christopher Nkunku,PSG,France,22,1153,3,2,0,0,76%,43%,51%,0.5,67.6,0.7,47.9,91%,0.15,6,1.8,1.2,0,1.8,0.5,11,0.0,0,0,0.23,0.23,26%,7.0
377,Arnaud Nordin,Saint-Étienne,France,22,1046,3,1,2,0,93%,40%,50%,0.6,51.8,0.5,26.0,84%,0.09,3,2.0,2.8,0,3.5,1.6,9,0.0,0,0,0.26,0.26,46%,6.5
378,Stanley Nsoki,PSG,France,21,697,0,0,2,0,70%,73%,63%,2.3,81.0,2.3,59.0,87%,0.00,0,1.7,0.8,0,0.0,0.0,5,0.0,0,0,0.00,0.00,0%,6.7
379,Gerzino Nyamsi,Stade Rennais,France,23,538,0,0,1,0,50%,62%,49%,2.7,51.8,0.8,41.2,87%,0.00,0,0.3,0.2,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,5.8
380,Lucas Ocampos,Marseille,Argentina,26,2715,4,8,11,0,70%,41%,47%,0.8,54.6,1.0,26.9,78%,0.26,6,2.2,2.3,0,2.0,0.8,11,0.0,0,1,0.14,0.14,37%,6.7
381,Samuel Kalu,Bordeaux,Nigeria,22,1279,3,2,3,1,71%,38%,49%,0.2,64.4,0.6,32.6,72%,0.14,6,3.2,6.8,0,2.9,1.1,6,0.0,0,2,0.21,0.21,37%,6.4
382,Sheyi Ojo,Stade de Reims,England,23,458,0,0,0,0,75%,20%,40%,0.2,39.2,0.6,16.3,69%,0.00,0,1.6,4.1,0,2.8,1.4,5,0.0,0,0,0.00,0.00,50%,5.9
